flow_id,src,sport,dst,dport,start,end,active_s,tx_kbit_s,rx_kbit_s,throughput_kbit_s,mean_delay_ms,mean_jitter_ms,packet_loss_pct,delivery_ratio_pct,tx_pkts,rx_pkts,tx_bytes,rx_bytes
1,7.0.0.157,49153,5.0.0.2,50000,1.00611,495.561,494.554,388.08,387.74,387.74,7.64138,0.588743,0.0877001,99.9123,22805,22785,23990860,23969820
2,7.0.0.152,49153,5.0.0.2,50000,1.01329,11.0656,10.0523,58485.9,1151.18,1151.18,11.7742,1.60874,98.0317,1.96831,69857,1375,73489564,1446500
3,7.0.0.155,49153,5.0.0.2,50000,1.01485,27.1975,26.1827,21276,1123.41,1123.41,7.8642,0.94122,94.7198,5.28017,66191,3495,69632932,3676740
4,7.0.0.37,49153,1.0.0.2,9,1.021,7.57053,6.54953,1039.89,945.578,945.578,27.4473,3.09872,6.50954,93.4905,891,833,851352,774136
5,7.0.0.156,49153,5.0.0.2,50000,1.02576,33.7356,32.7098,4855.12,312.868,312.868,14.4787,5.005,93.5559,6.44409,18870,1216,19851240,1279232
7,7.0.0.154,49153,5.0.0.2,50000,1.04295,495.554,494.511,509.595,509.527,509.527,7.33932,0.453104,0.0133587,99.9866,29943,29939,31500036,31495828
8,7.0.0.153,49153,5.0.0.2,50000,1.04704,84.5266,83.4795,2350.5,383.198,383.198,13.2517,3.60397,83.6972,16.3028,23315,3801,24527380,3998652
9,7.0.0.36,49153,1.0.0.2,9,1.1,6.06107,4.96107,253.829,204.575,204.575,11.2244,2.42324,3.81282,96.1872,577,555,157408,126864
11,7.0.0.77,49153,1.0.0.2,9,1.154,6.00406,4.85006,1208.91,1208.91,1208.91,20.9639,1.21838,0,100,979,979,732912,732912
12,7.0.0.149,49153,1.0.0.2,9,1.171,2.50557,1.33457,261.239,75.4583,75.4583,14.7825,1.91688,71.1217,28.8783,838,242,43580,12588
13,7.0.0.22,49153,1.0.0.2,9,1.173,5.75458,4.58158,456.549,355.036,355.036,36.6003,3.35624,8.57741,91.4226,478,437,261464,203328
