round,start,end,dur_s,dest,tx_kbit_s,rx_kbit_s,throughput_kbit_s,mean_delay_ms,mean_jitter_ms,packet_loss_pct,delivery_ratio_pct,tx_pkts,rx_pkts,tx_bytes,rx_bytes
1,1,6,5,1.0.0.2,4120.88,3829.13,3829.13,26.684,2.01022,15.6645,84.3355,4507,3801,2575553,2393206
1,1,6,5,5.0.0.2,87594.6,3851.46,3851.46,10.0048,1.63515,95.6034,4.39662,52040,2288,54746621,2407164
2,6,11,5,1.0.0.2,6314.42,6150.33,6150.33,25.3589,1.55072,6.71279,93.2872,5348,4989,3946515,3843955
2,6,11,5,5.0.0.2,87865.3,3867.93,3867.93,10.005,1.63615,95.5978,4.40221,52201,2298,54915784,2417454
3,11,16,5,1.0.0.2,5989.02,5895.55,5895.55,17.3824,1.23854,2.3475,97.6525,5410,5283,3743141,3684717
3,11,16,5,5.0.0.2,30146.3,2731.84,2731.84,9.26954,1.64813,90.938,9.06198,17910,1623,18841414,1707400
4,16,21,5,1.0.0.2,6028.51,5954.16,5954.16,28.4787,1.74536,0.616808,99.3832,5188,5156,3767822,3721353
4,16,21,5,5.0.0.2,29379.3,2716.74,2716.74,9.25581,1.64736,90.7528,9.24716,17454,1614,18362077,1697965
5,21,26,5,1.0.0.2,4899.16,4631.9,4631.9,18.354,2.0865,20.9818,79.0182,5052,3992,3061975,2894937
5,21,26,5,5.0.0.2,29379.3,2716.74,2716.74,9.25581,1.64736,90.7528,9.24716,17454,1614,18362077,1697965
6,26,31,5,1.0.0.2,5171.82,4912.33,4912.33,23.2745,2.10146,12.8544,87.1456,5220,4549,3232390,3070207
6,26,31,5,5.0.0.2,13199,1862.4,1862.4,9.88908,1.97187,85.8819,14.1181,7841,1107,8249397,1163998
7,31,36,5,1.0.0.2,6020.56,5852.46,5852.46,27.0382,1.96429,11.0158,88.9842,5365,4774,3762851,3657790
7,31,36,5,5.0.0.2,5904.48,1451.64,1451.64,9.81607,1.8645,75.3991,24.6009,3508,863,3690301,907275
8,36,41,5,1.0.0.2,5927.84,5886.9,5886.9,24.6672,1.21646,1.14789,98.8521,5227,5167,3704901,3679314
8,36,41,5,5.0.0.2,3248.18,1280.47,1280.47,9.19691,1.442,60.5699,39.4301,1930,761,2030113,800291
9,41,46,5,1.0.0.2,4809.55,4674.43,4674.43,14.0789,1.46005,1.64238,98.3576,3775,3713,3005972,2921518
9,41,46,5,5.0.0.2,3248.18,1280.47,1280.47,9.19691,1.442,60.5699,39.4301,1930,761,2030113,800291
10,46,51,5,1.0.0.2,5236.69,4892.97,4892.97,15.1177,2.30742,10.2029,89.7971,5371,4823,3272928,3058109
10,46,51,5,5.0.0.2,3248.18,1280.47,1280.47,9.19691,1.442,60.5699,39.4301,1930,761,2030113,800291
11,51,56,5,1.0.0.2,6025.65,5882.82,5882.82,17.3076,1.71482,1.25,98.75,4960,4898,3766031,3676759
11,51,56,5,5.0.0.2,3248.18,1280.47,1280.47,9.19691,1.442,60.5699,39.4301,1930,761,2030113,800291
12,56,60.6191,4.61907,1.0.0.2,7658.66,7595.76,7595.76,29.8905,1.28022,0.438135,99.5619,5706,5681,4421982,4385664
12,56,60.6191,4.61907,5.0.0.2,3248.18,1280.47,1280.47,9.1972,1.44252,60.5721,39.4279,1783,703,1875445,739319
13,60.6191,65.6191,5,1.0.0.2,5949.37,5887,5887,32.0699,1.62068,0.954381,99.0456,5239,5189,3718358,3679372
13,60.6191,65.6191,5,5.0.0.2,3248.18,1280.47,1280.47,9.19691,1.442,60.5699,39.4301,1930,761,2030113,800291
14,65.6191,70.6191,5,1.0.0.2,5448.28,5085.04,5085.04,16.1473,2.39474,3.50477,96.4952,4822,4653,3405175,3178150
14,65.6191,70.6191,5,5.0.0.2,3248.18,1280.47,1280.47,9.19691,1.442,60.5699,39.4301,1930,761,2030113,800291
15,70.6191,75.6191,5,1.0.0.2,3333.47,3130.59,3130.59,15.5091,1.7311,35.1532,64.8468,4341,2815,2083419,1956620
15,70.6191,75.6191,5,5.0.0.2,3248.18,1280.47,1280.47,9.19691,1.442,60.5699,39.4301,1930,761,2030113,800291
