round,start_sim,end_sim,duration_sim,start_wall,end_wall,duration_wall
1,1,6,5,17:55:08,18:02:03,414.325
2,6,11,5,18:02:03,18:08:56,413.665
3,11,16,5,18:08:56,18:15:54,417.696
4,16,21,5,18:15:54,18:23:02,428.35
5,21,26,5,18:23:02,18:29:43,400.318
6,26,31,5,18:29:43,18:36:38,415.574
7,31,36,5,18:36:38,18:43:20,401.884
8,36,41,5,18:43:20,18:50:14,413.978
9,41,46,5,18:50:14,18:56:26,371.906
10,46,51,5,18:56:26,19:02:57,391.04
11,51,56,5,19:02:57,19:09:20,382.622
12,56,60.6191,4.61907,19:09:20,19:16:00,399.731
13,60.6191,65.6191,5,19:16:00,19:22:50,410.467
14,65.6191,70.6191,5,19:22:50,19:29:54,423.554
15,70.6191,75.6191,5,19:29:54,19:36:06,372.605
16,75.6191,80.6191,5,19:36:06,19:42:20,374.052
17,80.6191,85.6191,5,19:42:20,19:49:41,441.116
18,85.6191,90.6191,5,19:49:41,19:55:59,377.483
19,90.6191,95.6191,5,19:55:59,20:02:12,372.947
20,95.6191,100.619,5,20:02:12,20:07:49,336.832
21,100.619,105.619,5,20:07:49,20:14:05,376.017
22,105.619,110.619,5,20:14:05,20:20:18,373.357
23,110.619,115.619,5,20:20:18,20:26:37,379.418
24,115.619,120.619,5,20:26:37,20:32:28,350.706
25,120.619,125.619,5,20:32:28,20:38:46,377.669
26,125.619,130.619,5,20:38:46,20:45:39,413.481
27,130.619,135.619,5,20:45:39,20:51:34,355.057
28,135.619,140.619,5,20:51:34,20:58:18,403.722
29,140.619,145.619,5,20:58:18,21:04:18,359.494
30,145.619,148.786,3.1665,21:04:18,21:09:00,282.737
31,148.786,153.786,5,21:09:00,21:15:37,396.453
32,153.786,158.786,5,21:15:37,21:22:15,398.05
33,158.786,163.786,5,21:22:15,21:28:24,369.223
34,163.786,168.786,5,21:28:24,21:35:19,415.128
35,168.786,173.786,5,21:35:19,21:41:26,366.941
36,173.786,178.786,5,21:41:26,21:47:27,360.651
37,178.786,183.786,5,21:47:27,21:53:58,390.872
38,183.786,187.769,3.98347,21:53:58,21:59:27,329.563
39,187.769,192.769,5,21:59:27,22:05:56,388.903
40,192.769,197.769,5,22:05:56,22:12:23,386.741
41,197.769,202.769,5,22:12:23,22:19:20,417.255
42,202.769,207.769,5,22:19:20,22:25:21,361.39
43,207.769,212.769,5,22:25:21,22:31:13,351.509
44,212.769,217.769,5,22:31:13,22:37:10,357.457
45,217.769,222.769,5,22:37:10,22:43:09,358.478
46,222.769,227.769,5,22:43:09,22:49:15,365.681
47,227.769,232.769,5,22:49:15,22:55:40,385.251
48,232.769,237.769,5,22:55:40,23:01:46,365.695
49,237.769,242.769,5,23:01:46,23:08:12,386.562
50,242.769,247.769,5,23:08:12,23:14:22,370.279
51,247.769,252.769,5,23:14:22,23:20:25,362.916
52,252.769,257.769,5,23:20:25,23:27:13,408.016
53,257.769,262.769,5,23:27:13,23:33:28,374.89
54,262.769,267.769,5,23:33:28,23:39:35,366.623
55,267.769,272.769,5,23:39:35,23:45:46,371.261
56,272.769,277.769,5,23:45:46,23:52:44,418.44
57,277.769,282.769,5,23:52:44,23:58:46,361.998
58,282.769,287.769,5,23:58:46,00:04:49,362.893
59,287.769,292.769,5,00:04:49,00:11:02,372.147
60,292.769,297.769,5,00:11:02,00:17:14,372.903
61,297.769,302.769,5,00:17:14,00:23:53,398.888
62,302.769,307.769,5,00:23:53,00:30:39,405.545
63,307.769,311.083,3.31353,00:30:39,00:35:22,283.411
64,311.083,316.083,5,00:35:22,00:41:47,384.495
65,316.083,321.083,5,00:41:47,00:48:00,372.935
66,321.083,326.083,5,00:48:00,00:53:37,337.487
67,326.083,331.083,5,00:53:37,01:00:13,395.481
68,331.083,336.083,5,01:00:13,01:06:31,378.779
69,336.083,341.083,5,01:06:31,01:12:27,355.717
70,341.083,346.083,5,01:12:27,01:18:22,354.862
71,346.083,351.083,5,01:18:22,01:24:28,365.605
72,351.083,356.083,5,01:24:28,01:30:53,385.679
73,356.083,361.083,5,01:30:53,01:36:51,358.027
74,361.083,366.083,5,01:36:51,01:42:58,366.816
75,366.083,371.083,5,01:42:58,01:49:32,393.552
76,371.083,376.083,5,01:49:32,01:55:14,342.67
77,376.083,381.083,5,01:55:14,02:01:06,351.237
78,381.083,386.083,5,02:01:06,02:07:25,378.893
79,386.083,391.083,5,02:07:25,02:13:07,342.379
80,391.083,396.083,5,02:13:07,02:19:25,378.498
81,396.083,401.083,5,02:19:25,02:25:20,355.013
82,401.083,406.083,5,02:25:20,02:31:19,358.073
83,406.083,411.083,5,02:31:19,02:37:35,375.999
84,411.083,416.083,5,02:37:35,02:43:42,367.766
85,416.083,421.083,5,02:43:42,02:50:25,402.375
86,421.083,426.083,5,02:50:25,02:56:32,367.823
87,426.083,431.083,5,02:56:32,03:02:44,371.479
88,431.083,436.083,5,03:02:44,03:09:33,409.181
