round,ids
1,4.62807;4.91257
2,3.27107
3,4.17057;4.90407
4,3.91057;4.10457;4.43157
5,3.42257;4.54807
6,3.98657;4.51203;4.79407
7,3.28607;3.96303;4.86203
8,3.76557;3.81403;4.07957
9,3.62157;4.41306;4.54106;4.59557;4.72007
10,3.18807;3.90357;3.95253;4.14056
11,3.76757;4.17057;4.90057
12,3.99757;4.20907;4.40057;4.64057
13,2.17403;2.52853
14,2.14507;4.72557
15,3.84403;4.02053;4.50457
16,3.74907;4.48307
17,3.00657;3.71457;3.71603;3.80757;3.91457
18,2.92106;3.87157;4.18507
19,3.49153
20,4.56103;4.62157
21,4.00507;4.24707
22,2.70953
23,2.67657;3.06307;3.07756
24,3.09607;3.72857;3.79007
25,3.57953;4.19157;4.19353;4.37357
26,3.07803;4.86956
27,2.99206;3.42257;4.76103
28,3.16607;3.58807;3.75457
29,3.97703;4.24557;4.35207
30,2.78457;3.54957;3.60953;3.62256;3.73407
31,4.21457;4.23707;4.76607
32,2.30206;2.56807
33,3.39206;4.13606;4.18853
34,3.19256;4.88907
35,1.82853;3.03857
36,2.59707;3.15357;3.29203
37,3.33507;3.33807
38,2.78607;3.00557;3.60757;4.78957
39,2.72157;3.29457;3.48107
40,2.59507;2.83903;2.92353;3.38007
41,3.09356;3.51007;3.57353;3.62907;3.63303
42,2.65557;2.90057;3.57456
43,2.95207;3.51457;3.51607;3.64007
44,3.60757;3.77207;4.06807;4.30753
45,1.78406;2.15357;3.12957
46,2.08007;2.32807
47,3.04157;3.10553;3.39007;3.64153;3.90157
48,3.11257;3.57153
49,2.11307;2.51157;2.82707;3.49607
50,3.45057;3.97707;4.33457;4.63553
51,2.15657;2.37557;4.87557
52,3.97857;4.19707
53,2.65357;3.09303;3.66757;3.69857
54,2.49457;2.70003;2.85803;4.41506
55,2.32206;2.78807;2.98853
56,3.61707;4.07553;4.07707
57,2.90457;3.28807;3.56103;3.56507;3.64203
58,2.40707;3.15306;3.26057;3.45806;3.58607
59,2.42557;3.14053;3.14053;3.84907
60,2.00953;2.56157;2.65203;3.72007
61,2.28703;2.54057;3.01808;4.13557
62,3.12007;3.29107;3.90357;4.00607
63,2.82357;3.53307;3.76857;4.85906
64,2.28453;2.77957;2.85907
65,2.62507;2.71007;2.86903;3.01507
66,2.69003;2.69057;2.73507
67,2.35857;2.82407;4.26207
68,2.21807;2.27657;2.31257
69,1.91507;2.41157;2.56607;2.84657
70,2.35407;2.63007
71,2.38107;2.73453
72,2.01057;3.56556
73,2.89857;3.03153;3.80507
74,2.03253;2.09007
75,3.61857;3.81007;3.92707;4.12003;4.13857
76,2.94007;2.96953;3.39307
77,2.83657;2.91256;2.98007
78,2.26207;2.73853;2.98553;3.07907
79,2.86607;3.35153;3.51703;4.58107
80,1.62757;1.96057;2.48207
81,1.83857;2.34357;2.82457
82,2.48003;3.80056
83,1.95007;2.29507;3.20257
84,2.78057;3.25657;3.25803;3.59707
85,2.65507;2.88353;2.99057;3.19006
86,2.95557;3.13657;3.15206;4.27406
87,3.36157;3.44157;3.44453;3.63957;4.85256
88,2.33953
89,2.34857;2.45057;2.55407;3.02957
90,1.73357;2.47507
91,2.41757;2.69707;3.01707;3.74407;4.61257
92,2.66807;2.84107;3.77307
93,2.30557;2.75807;3.20906;3.47607;3.47903;3.56407
94,2.955;3.2325;3.54596;3.6335;3.635;3.74947
95,1.8845;2.30904;2.52353;2.52403
96,3.672;3.782;3.78704;3.83203;4.99353
97,3.26604;3.43004
98,2.81403;3.417;3.46604;3.47703
99,3.00953;3.64054;3.75504;3.85654;3.85953;3.88503
100,2.36096;3.131;3.232;4.01
