round,start_sim,end_sim,duration_sim,start_wall,end_wall,duration_wall
1,1,6,5,06:21:52,06:29:08,436.062
2,6,11,5,06:29:08,06:36:05,416.72
3,11,16,5,06:36:05,06:43:40,455.328
4,16,21,5,06:43:40,06:51:38,477.527
5,21,26,5,06:51:38,06:58:54,436.332
6,26,31,5,06:58:54,07:06:22,448.54
7,31,36,5,07:06:22,07:13:30,427.406
8,36,41,5,07:13:30,07:20:33,422.772
9,41,46,5,07:20:33,07:27:32,419.445
10,46,51,5,07:27:32,07:34:16,403.714
11,51,56,5,07:34:16,07:40:50,394.037
12,56,60.024,4.02403,07:40:50,07:46:43,352.842
13,60.024,65.024,5,07:46:43,07:53:13,390.662
14,65.024,70.024,5,07:53:13,07:59:54,400.313
15,70.024,75.024,5,07:59:54,08:06:43,409.107
16,75.024,80.024,5,08:06:43,08:13:30,406.863
17,80.024,84.0576,4.03353,08:13:30,08:19:38,368.707
18,84.0576,88.4436,4.386,08:19:38,08:25:56,377.331
19,88.4436,92.7765,4.33296,08:25:56,08:32:25,389.706
20,92.7765,97.7765,5,08:32:25,08:38:58,392.72
21,97.7765,101.975,4.19854,08:38:58,08:44:50,352.268
22,101.975,105.964,3.989,08:44:50,08:50:39,349.064
23,105.964,110.724,4.7595,08:50:39,08:57:28,408.886
24,110.724,115.724,5,08:57:28,09:04:10,401.403
25,115.724,120.724,5,09:04:10,09:11:02,412.651
26,120.724,125.305,4.58096,09:11:02,09:17:39,396.361
27,125.305,130.238,4.933,09:17:39,09:24:37,418.163
28,130.238,135.238,5,09:24:37,09:31:34,417.554
29,135.238,140.238,5,09:31:34,09:38:15,400.304
30,140.238,145.238,5,09:38:15,09:44:48,393.207
31,145.238,148.854,3.6165,09:44:48,09:50:08,320.075
32,148.854,153.854,5,09:50:08,09:56:57,408.603
33,153.854,158.854,5,09:56:57,10:03:24,387.442
34,158.854,163.854,5,10:03:24,10:10:24,420.118
35,163.854,168.854,5,10:10:24,10:17:46,442.084
36,168.854,173.193,4.33854,10:17:46,10:23:59,373.252
37,173.193,178.193,5,10:23:59,10:30:19,379.535
38,178.193,183.193,5,10:30:19,10:37:23,424.446
39,183.193,188.193,5,10:37:23,10:44:23,419.073
40,188.193,193.193,5,10:44:23,10:50:33,370.687
41,193.193,197.696,4.5035,10:50:33,10:56:59,385.598
42,197.696,202.446,4.75,10:56:59,11:03:57,417.843
43,202.446,207.446,5,11:03:57,11:10:27,390.691
44,207.446,211.674,4.22747,11:10:27,11:16:36,368.82
45,211.674,216.674,5,11:16:36,11:23:12,395.766
46,216.674,221.674,5,11:23:12,11:30:13,421.05
47,221.674,226.674,5,11:30:13,11:36:29,375.709
48,226.674,231.674,5,11:36:29,11:43:10,401.043
49,231.674,236.674,5,11:43:10,11:49:53,403.176
50,236.674,241.674,5,11:49:53,11:56:32,398.645
51,241.674,246.674,5,11:56:32,12:03:28,416.748
