round,ids
1,14;92;98;52
2,112;45;9;129;58
3,145;61;27;149;115;4
4,129;98
5,18;16;149
6,50;131;33;147
7,123;45;42
8,75;134
9,9;3;91;62;76
10,6;137;111;129;116
11,130;38;59;109
12,6;93;112;144;80;125
13,71;111;9;98
14,144;5;137;69
15,129;100;45;84;141
16,101;63;97
17,140;134;49
18,32;132;20;54
19,110;20;27;130;59
20,59;92;44;72
21,92;47;72;3;84
22,130;100;20;22;83
23,58;32;75;7;79
24,66;69;94
25,26;18;107;47
26,89;44;22
27,143;128;46;70;135
28,32;92;44;130;132;75
29,46;104;16;141;125
30,149;83;137
31,92;130;14;99;61
32,57;60;20;91
33,92;12;122;98;45
34,143;101
35,27;98;107;148
36,14;87;52;26;135
37,122;104;75
38,9;58;100
39,45;66;145;3
40,122;116;20;55
41,38;137;54
42,120;75;46;91
43,27;104;138;10;137
44,22;138;57
45,45;22;73
46,120
47,58;18;121;33;52;137
48,76;55
49,99;92;14;75
50,143;38;129;50;112
51,138;115;5;34;110
52,12;68;127
53,3;96
54,57;100;38
55,93;5;43
56,26;21;98;56
57,139;49;111;125
58,9;87;70;133;72
59,46;101;68
60,116;46
61,92;42
62,50;14;78;137
63,96;87;51;7;99
64,131;123;98
65,101;42;134;84;141
66,3;101;87;70;135
67,100;134;72
68,100;50;121;42;57;72
69,52;137
70,18;128;122;21;76
71,87;81;44;145
72,115;17
73,134;112;111;59;133
74,111;129
75,72;96;52;47;42;137
76,148;20;34;79
77,127;112;14;90
78,96;92;125
79,92;83
80,148;110
81,9;8
82,149;17;111;44;27
83,120;100;57
84,112;45;144
85,47;131;144
86,16;92;58;110;9
87,17;101;90
88,9;68
89,4;64
90,14;115;87;50
91,83;134;131;66;57
92,47;8;121;141
93,131;128;61;16
94,61;133;93;115
95,101;26;90;38;5
96,121;148;144;135
97,5;60;134;59;21;125
98,20;121;52;75
99,138;26;89
100,26;143;144;150
