flow_id,src,sport,dst,dport,start,end,active_s,tx_kbit_s,rx_kbit_s,throughput_kbit_s,mean_delay_ms,mean_jitter_ms,packet_loss_pct,delivery_ratio_pct,tx_pkts,rx_pkts,tx_bytes,rx_bytes
1,7.0.0.138,49153,1.0.0.2,9,1.005,7.80156,6.79656,940.71,851.837,851.837,17.1681,3.72322,6.06061,93.9394,858,806,799200,723696
2,7.0.0.153,49153,5.0.0.2,50000,1.00772,497.236,496.228,1440.78,1440.41,1440.41,6.18188,2.40936,0.025897,99.9741,84952,84930,89369504,89346360
3,7.0.0.152,49153,5.0.0.2,50000,1.01025,31.1411,30.1308,23389.3,1416.41,1416.41,5.96068,2.26387,93.9442,6.05579,83738,5071,88092376,5334692
5,7.0.0.156,49153,5.0.0.2,50000,1.01216,20.5741,19.5619,36491.6,1443.4,1443.4,9.12689,2.68434,96.0446,3.95544,84820,3355,89230640,3529460
6,7.0.0.155,49153,5.0.0.2,50000,1.01652,20.323,19.3065,28476.6,1118.99,1118.99,6.11247,2.12792,96.0705,3.92952,65326,2567,68722952,2700484
7,7.0.0.154,49153,5.0.0.2,50000,1.0217,497.24,496.218,1179.52,1179.52,1179.52,6.11403,2.30692,0,100,69546,69546,73162392,73162392
8,7.0.0.99,49153,1.0.0.2,9,1.029,6.00406,4.97506,1180.71,1178.38,1178.38,42.689,1.68466,0.102041,99.898,980,979,734264,732812
10,7.0.0.53,49153,1.0.0.2,9,1.049,6.00406,4.95506,1183.13,1183.13,1183.13,35.0958,1.61999,0,100,979,979,732812,732812
11,7.0.0.157,49153,5.0.0.2,50000,1.05157,2.02057,0.968994,687746,1311.48,1311.48,12.0951,3.58821,99.8093,0.190693,79185,151,83302620,158852
13,7.0.0.15,49153,1.0.0.2,9,1.077,6.00406,4.92706,1190.19,1190.19,1190.19,20.414,0.719208,0,100,981,981,733016,733016
14,7.0.0.77,49153,1.0.0.2,9,1.08,6.20006,5.12006,1205.18,1146.19,1146.19,27.297,2.49328,2.53906,97.4609,1024,998,771324,733572
17,7.0.0.93,49153,1.0.0.2,9,1.097,6.00406,4.90706,1194.71,1194.71,1194.71,45.5471,1.6448,0,100,979,979,732812,732812
19,7.0.0.113,49153,1.0.0.2,9,6.028,11.0186,4.99056,1174.96,1174.96,1174.96,15.2079,1.4945,0,100,980,980,732964,732964
20,7.0.0.46,49153,1.0.0.2,9,6.034,11.006,4.97203,1179.34,1179.34,1179.34,13.7327,1.6186,0,100,980,980,732964,732964
22,7.0.0.130,49153,1.0.0.2,9,6.037,11.0041,4.96706,1180.27,1180.27,1180.27,16.3134,1.56322,0,100,979,979,732812,732812
25,7.0.0.138,49154,1.0.0.2,9,6.11,9.66357,3.55357,975.327,906.096,906.096,23.9946,3.38687,3.39426,96.6057,766,740,433236,402484
27,7.0.0.10,49153,1.0.0.2,9,6.127,11.0041,4.87706,1200.52,1200.52,1200.52,35.9131,1.31279,0,100,961,961,731876,731876
29,7.0.0.59,49153,1.0.0.2,9,6.145,11.0041,4.85906,1206.51,1206.51,1206.51,16.5001,1.60289,0,100,979,979,732812,732812
31,7.0.0.146,49153,1.0.0.2,9,11.012,15.1826,4.17056,1387.82,1387.82,1387.82,11.0231,0.989302,0,100,798,798,723500,723500
33,7.0.0.28,49153,1.0.0.2,9,11.099,15.1806,4.08156,1436.34,1436.34,1436.34,46.6205,1.74176,0,100,979,979,732812,732812
34,7.0.0.5,49153,1.0.0.2,9,11.106,15.1941,4.08806,1434.05,1434.05,1434.05,28.7811,1.72187,0,100,979,979,732812,732812
