round,ids
1,2.38453;2.40957
2,3.61203;4.33557;4.39007;4.49907;4.64207
3,1.26357;3.37757;3.37957;3.55353;4.91257
4,1.82453;1.88207;4.25303;4.26806;4.26957;4.27007
5,2.76396;2.958;2.972;3.046;4.35246;4.35247
6,2.41;2.53354;3.7355;4.57403
7,1.3825;3.94904;3.974;4.049;4.28404;4.62353
8,1.285;3.954;4.122;4.123;4.156
9,1.23646;3.122;3.808;3.808;3.917;3.9555
10,1.825;2.772;3.0985
11,2.5155;2.948;3.049;3.0815;4.3435
12,1.8375;1.9025;4.1035;4.105;4.21;4.625
13,1.201;2.867;2.867;3.0315
14,1.2115;3.80246;3.86546;4.707
15,2.11246;3.374;3.7435;4.793;4.8245;4.94
16,2.233;3.74196;4.025;4.347;4.6645
17,1.282;3.0955;3.9295;3.9365;3.9365
18,1.1965;3.24146;3.256;3.76696
19,2.1445;2.2025;4.5225;4.535;4.54646
20,1.81246;2.62696;3.69246;3.84896;4.0275
21,1.203;2.978;3.3335;3.33546;4.716
22,2.3365;2.8585;3.8035;3.805
23,2.0065;3.348;4.065;4.065;4.233;4.233
24,1.6495;2.701;4.22896;4.311
25,1.529;3.1755;3.741;3.79247;3.86597;4.34347
26,2.897;2.91304;4.34004
27,2.42553;2.46153;2.48853;3.9165
28,1.10353;2.58954;2.59003;2.69204
29,1.37404;1.5925;3.44504;3.44553;3.77003;3.77003
30,1.2395;3.11146;3.623;3.655
31,1.1275;2.881;2.8945;3.06347
32,2.681;2.9545;3.4735;4.48297
33,1.15347;3.1215;3.41897;3.4215;3.7675
34,2.02597;2.2575;2.2585;3.913;3.96147;4.38947
35,1.93654;2.23554;2.27154;3.99054;3.99153;4.042
36,1.521;1.84554;3.42304;3.51854;4.3355
37,1.15004;3.17004;3.31604;3.45804;3.77404
38,1.23754;2.84504;3.50704;3.5115;3.51504;4.3145
39,1.1365;2.78454;3.05254;3.07554;3.84354
40,1.95904;2.14454;2.1965;3.71054;3.75204;4.0185
41,1.16204;3.46104;3.46304;3.49054
42,1.14103;3.10103;3.2405;3.35354;3.48204
43,2.12654;2.1735;2.22954;4.03804;4.07654
44,1.79454;1.86053;3.37553;3.37853;3.44654
45,1.13154;2.8635;3.581;3.581;3.59653;3.59653
46,1.57;1.6895;3.4605;3.7735;3.7865;3.83197
47,2.4645;2.66154;3.86853;3.93453
48,2.19803;3.97004;4.12103;4.17604;4.17653;4.36853
49,1.73;1.7325;3.2975;3.2985;3.3295
50,1.5645;1.67797;3.8225;3.868;3.8795
51,1.886;1.886;3.4965;3.5025
52,1.1035;2.675;2.675;2.755
53,1.7155;2.6495;3.8775;3.91797;3.9595;4.505
54,1.11296;2.9355;2.9375;3.11547;4.75996
55,1.68046;1.68047;3.09396;3.1085;4.95947
56,1.5185;1.625;3.2865;3.329;4.5475;4.974
57,2.5405;2.921;3.207;3.213;3.609
58,1.1355;2.8005;3.43449;3.43449;3.57346;3.57446
59,1.17054;2.73404;2.79954
60,1.33154;2.829;2.84304;2.94104
61,1.18104;2.8365;2.8365;3.17704;3.17704
62,1.65904;1.65904;3.8305;3.83204;3.89404;3.92604
63,1.57697;1.60846;3.0375;3.1985;3.8185
64,1.781;3.017;3.9045;3.9085;3.91446;4.925
65,1.41346;1.6235;3.2225;3.2255;3.29596
66,1.1675;2.9685;3.2235;3.25546
67,2.2;2.2505;2.2965;3.359;3.35996
68,1.691;1.691;3.18996;3.221;3.317
69,1.13796;2.878;3.6315;3.6315;3.64146;3.6425
70,1.4395;1.6395;3.41096;3.71746;3.72;3.80346
71,2.83554;2.91654;2.93704;2.99104;4.081;4.0815
72,1.48604;1.61004;3.1865;3.1865;3.58103
73,1.60654;1.71654;3.52404;3.81254;3.81504;3.88703
74,2.2485;2.65697;2.77097;2.773;4.019;4.019
75,1.3095;1.54;3.122;4.064;4.2185
76,1.1615;2.858;3.51946;3.51946;3.626;3.626
77,1.47397;1.6425;2.55496;2.708
78,1.155;2.888;3.6115;3.6115;3.7355;4.767
79,1.63346;1.68551;3.1065;3.23347;3.31247
80,1.602;1.68946;3.61697;3.66096;3.7095;4.791
81,1.171;2.80846;3.13;3.13446;3.532
82,1.6575;2.5645;3.26797;3.2725;4.616
83,1.155;2.65597;2.6585;2.7965
84,1.15547;2.80296;3.4305;3.44496;3.57946;3.6855
85,1.169;2.89;3.34346;3.34546;3.8595
86,2.22;2.34;2.412;4.0495;4.0495;4.08996
87,2.091;2.21454;2.23804;3.33454;3.34904
88,1.74054;1.85304;3.784;4.07254;4.14604;4.827
89,1.46554;1.6505;3.2435;3.2435;3.27554
90,1.12454;2.53804;2.5895
91,2.66404;2.827;2.936;2.93904;4.21904;4.256
92,1.11554;2.57154;3.16854;3.29204;4.11104
93,1.43204;1.61404;3.82003;3.835;3.85704;3.86104
94,2.035;2.2235;2.276;3.2685
95,1.45246;1.596;3.147;3.162;3.28646
96,1.1245;2.682;3.08;3.08346;3.353
97,1.7505;1.8255;3.8875;3.956;3.9675
98,1.3545;1.5515;2.456;2.8575
99,1.149;3.526;3.5265;3.6425;3.66696;4.601
100,1.138;2.8755;2.8755;3.202;3.202
