round,start_mean,end_mean,dur_s,start_std,end_std,dur_s_std
59,290.5020666666667,295.5020666666667,5.0,0.6589894283421139,0.6589894283421138,0.0
60,295.5020666666667,300.5020666666667,5.0,0.6589894283421138,0.6589894283421138,0.0
61,300.5020666666667,305.5020666666667,5.0,0.6589894283421138,0.6589894283421138,0.0
62,305.5020666666667,310.5020666666667,5.0,0.6589894283421138,0.6589894283421138,0.0
63,310.5020666666667,315.41506666666663,4.912999999999999,0.6589894283421138,0.8172284578873654,0.25657016584162706
64,315.41506666666663,320.41506666666663,5.0,0.8172284578873654,0.8172284578873654,0.0
65,320.41506666666663,325.41506666666663,5.0,0.8172284578873654,0.8172284578873654,0.0
66,325.41506666666663,330.3254666666667,4.910369333333334,0.8172284578873654,1.0726614341817984,0.33744117852421257
67,330.3254666666667,335.3254666666667,5.0,1.0726614341817984,1.0726614341817984,0.0
68,335.3254666666667,340.15506666666664,4.829599999999999,1.0726614341817984,1.3032154446744777,0.4499918729424852
69,340.15506666666664,345.15506666666664,5.0,1.3032154446744777,1.3032154446744777,0.0
70,345.15506666666664,350.12053333333336,4.965466666666667,1.3032154446744777,1.3585888617378286,0.13374702488902943
71,350.12053333333336,355.0180666666667,4.897595333333333,1.3585888617378286,1.599829163498696,0.30828551656973235
72,355.0180666666667,360.0180666666667,5.0,1.599829163498696,1.599829163498696,0.0
73,360.0180666666667,364.987,4.968902,1.599829163498696,1.5838439677839788,0.12044203610035825
74,364.987,369.978,4.990969333333334,1.5838439677839788,1.6083723804783805,0.03497562160515049
75,369.978,374.90453333333335,4.926502666666666,1.6083723804783805,1.7532791264479497,0.28465394799065524
76,374.90453333333335,379.90453333333335,5.0,1.7532791264479497,1.7532791264479497,0.0
77,379.90453333333335,384.90453333333335,5.0,1.7532791264479497,1.7532791264479497,0.0
78,384.90453333333335,389.90453333333335,5.0,1.7532791264479497,1.7532791264479497,0.0
79,389.90453333333335,394.90453333333335,5.0,1.7532791264479497,1.7532791264479497,0.0
80,394.90453333333335,399.90453333333335,5.0,1.7532791264479497,1.7532791264479497,0.0
81,399.90453333333335,404.90453333333335,5.0,1.7532791264479497,1.7532791264479497,0.0
82,404.90453333333335,409.8692,4.9647,1.7532791264479497,1.8346476189487346,0.13671631212112173
83,409.8692,414.8692,5.0,1.8346476189487346,1.8346476189487346,0.0
84,414.8692,419.8692,5.0,1.8346476189487346,1.8346476189487346,0.0
85,419.8692,424.76559999999995,4.896404666666666,1.8346476189487346,1.8099416249465783,0.40122300074480616
86,424.76559999999995,429.76559999999995,5.0,1.8099416249465783,1.8099416249465783,0.0
87,429.76559999999995,434.76559999999995,5.0,1.8099416249465783,1.8099416249465783,0.0
88,434.76559999999995,439.76559999999995,5.0,1.8099416249465783,1.8099416249465783,0.0
89,439.76559999999995,444.6868666666667,4.921266666666667,1.8099416249465783,2.0071489327140717,0.30493288879139735
90,444.6868666666667,449.6868666666667,5.0,2.0071489327140717,2.0071489327140717,0.0
91,449.6868666666667,454.67093333333327,4.984066666666666,2.0071489327140717,2.0032531209676594,0.061709534649571476
92,454.67093333333327,459.53299999999996,4.862066666666666,2.0032531209676594,2.1783296025034535,0.317840192699473
93,459.53299999999996,464.3831333333333,4.850138,2.1783296025034535,2.15987859667643,0.4126880246142357
94,464.3831333333333,469.29979999999995,4.916631333333333,2.15987859667643,2.1764522967434843,0.3228854575955174
95,469.29979999999995,474.29979999999995,5.0,2.1764522967434843,2.1764522967434843,0.0
96,474.29979999999995,479.29979999999995,5.0,2.1764522967434843,2.1764522967434843,0.0
97,479.29979999999995,484.29979999999995,5.0,2.1764522967434843,2.1764522967434843,0.0
98,484.29979999999995,489.2659333333333,4.9661,2.1764522967434843,2.2719524789631143,0.13129413543643137
99,489.2659333333333,494.07859999999994,4.812668,2.2719524789631143,2.350789861180397,0.5063749195182782
100,494.07859999999994,499.07859999999994,5.0,2.350789861180397,2.350789861180397,0.0
