flow_id,src,sport,dst,dport,start,end,active_s,tx_kbit_s,rx_kbit_s,throughput_kbit_s,mean_delay_ms,mean_jitter_ms,packet_loss_pct,delivery_ratio_pct,tx_pkts,rx_pkts,tx_bytes,rx_bytes
1,7.0.0.152,49153,5.0.0.2,50000,1.00904,501.532,500.523,812.59,811.548,811.548,7.95164,0.897709,0.128293,99.8717,48327,48265,50840004,50774780
2,7.0.0.16,49153,1.0.0.2,9,1.013,6.00406,4.99106,1181.32,1174.26,1174.26,32.761,1.36703,0.409417,99.5906,977,973,737008,732600
3,7.0.0.153,49153,5.0.0.2,50000,1.01706,243.42,242.402,1916.56,908.044,908.044,13.7321,2.08033,52.6213,47.3787,55202,26154,58072504,27514008
4,7.0.0.156,49153,5.0.0.2,50000,1.01899,501.534,500.515,518.868,518.817,518.817,7.39142,0.628837,0.00972195,99.9903,30858,30855,32462616,32459460
5,7.0.0.157,49153,5.0.0.2,50000,1.02767,501.511,500.483,540.054,539.617,539.617,7.63093,0.712893,0.0809565,99.919,32116,32090,33786032,33758680
6,7.0.0.154,49153,5.0.0.2,50000,1.02839,501.531,500.503,934.247,934.079,934.079,7.36345,0.715912,0.0179986,99.982,55560,55550,58449120,58438600
8,7.0.0.155,49153,5.0.0.2,50000,1.04063,153.572,152.531,1849.43,562.295,562.295,7.76851,0.917375,69.5963,30.4037,33519,10191,35261988,10720932
9,7.0.0.86,49153,1.0.0.2,9,1.042,1.46356,0.421565,611.892,84.9407,84.9407,5.05775,0.942082,86.129,13.871,620,86,32244,4476
11,7.0.0.37,49153,1.0.0.2,9,1.08,6.01856,4.93856,1189.75,1187.31,1187.31,27.81,1.56339,0.203666,99.7963,982,980,734456,732952
12,7.0.0.12,49153,1.0.0.2,9,1.093,5.05607,3.96307,148.063,97.7102,97.7102,18.4588,3.52468,4.21456,95.7854,522,500,73348,48404
15,7.0.0.126,49153,1.0.0.2,9,1.174,6.00406,4.83006,1227.84,1215.73,1215.73,11.3471,1.50387,0.611621,99.3884,981,975,741316,734004
16,7.0.0.103,49153,1.0.0.2,9,1.178,6.00406,4.82606,1215.01,1215.01,1215.01,22.6025,1.34765,0,100,980,980,732964,732964
19,7.0.0.23,49153,1.0.0.2,9,6.024,7.26006,1.23606,283.066,81.808,81.808,18.99,4.14003,71.1058,28.8942,841,243,43736,12640
21,7.0.0.69,49153,1.0.0.2,9,6.053,11.0041,4.95106,1184.09,1184.09,1184.09,17.3701,1.52314,0,100,979,979,732812,732812
23,7.0.0.31,49153,1.0.0.2,9,6.109,10.3226,4.21357,180.613,113.758,113.758,23.0997,4.55053,5.77281,94.2272,537,506,95128,59916
25,7.0.0.88,49153,1.0.0.2,9,6.142,11.0041,4.86206,1206.01,1206.01,1206.01,32.4739,1.0713,0,100,980,980,732964,732964
27,7.0.0.18,49153,1.0.0.2,9,6.156,10.1905,4.03453,323.226,239.318,239.318,24.7521,3.8662,5.71924,94.2808,577,544,163008,120692
29,7.0.0.123,49153,1.0.0.2,9,6.181,11.0041,4.82306,1215.51,1215.51,1215.51,17.8244,1.44132,0,100,979,979,732812,732812
31,7.0.0.98,49153,1.0.0.2,9,11.099,15.6511,4.55207,85.5242,57.4543,57.4543,5.82865,1.33787,2.17822,97.8218,505,494,48664,32692
32,7.0.0.13,49153,1.0.0.2,9,11.108,16.1221,5.01407,503.996,443.763,443.763,26.6099,2.01337,3.76812,96.2319,690,664,315884,278132
33,7.0.0.126,49154,1.0.0.2,9,11.116,16.0241,4.90807,1196.5,1106.56,1106.56,38.2279,1.35487,3.88548,96.1145,978,940,734060,678884
36,7.0.0.113,49153,1.0.0.2,9,11.122,16.8261,5.70406,1057.17,1024.58,1024.58,10.0299,1.67561,1.58573,98.4143,1009,993,753768,730536
39,7.0.0.44,49153,1.0.0.2,9,11.138,15.9301,4.79207,95.7783,60.7137,60.7137,18.6013,2.66701,5.57851,94.4215,484,457,57372,36368
