round,start,end,dur_s,dest,tx_kbit_s,rx_kbit_s,throughput_kbit_s,mean_delay_ms,mean_jitter_ms,packet_loss_pct,delivery_ratio_pct,tx_pkts,rx_pkts,tx_bytes,rx_bytes
37,181,186,5,1.0.0.2,4482.06,4255.31,4255.31,23.2963,2.66423,2.29114,97.7089,4321,4222,2801288,2659566
37,181,186,5,5.0.0.2,4722.32,3712.1,3712.1,9.09431,1.07941,21.4184,78.5816,2806,2205,2951452,2320065
38,186,191,5,1.0.0.2,3473.8,3294.91,3294.91,15.2416,2.09431,12.5218,87.4782,3434,3004,2171128,2059318
38,186,191,5,5.0.0.2,4722.32,3712.1,3712.1,9.09431,1.07941,21.4184,78.5816,2806,2205,2951452,2320065
39,191,196,5,1.0.0.2,5537.66,5368.86,5368.86,24.7295,1.88296,1.44956,98.5504,5174,5099,3461035,3355536
39,191,196,5,5.0.0.2,4722.32,3712.1,3712.1,9.09431,1.07941,21.4184,78.5816,2806,2205,2951452,2320065
40,196,201,5,1.0.0.2,4805.87,4724.45,4724.45,23.201,1.72468,14.1638,85.8362,4921,4224,3003667,2952780
40,196,201,5,5.0.0.2,4722.32,3712.1,3712.1,9.09431,1.07941,21.4184,78.5816,2806,2205,2951452,2320065
41,201,206,5,1.0.0.2,5935.65,5859.03,5859.03,25.6047,1.9066,0.678593,99.3214,4863,4830,3709783,3661894
41,201,206,5,5.0.0.2,4722.32,3712.1,3712.1,9.09431,1.07941,21.4184,78.5816,2806,2205,2951452,2320065
42,206,211,5,1.0.0.2,2722.7,2644.46,2644.46,16.0764,1.55933,13.3822,86.6178,2593,2246,1701686,1652786
42,206,211,5,5.0.0.2,4722.32,3712.1,3712.1,9.09431,1.07941,21.4184,78.5816,2806,2205,2951452,2320065
43,211,216,5,1.0.0.2,4298.01,4123.76,4123.76,14.1893,2.18323,2.15725,97.8427,3523,3447,2686257,2577349
43,211,216,5,5.0.0.2,4722.32,3712.1,3712.1,9.09431,1.07941,21.4184,78.5816,2806,2205,2951452,2320065
44,216,221,5,1.0.0.2,3131.87,2956.59,2956.59,15.6883,2.2382,28.7822,71.2178,3457,2462,1957420,1847866
44,216,221,5,5.0.0.2,4722.32,3712.1,3712.1,9.09431,1.07941,21.4184,78.5816,2806,2205,2951452,2320065
45,221,226,5,1.0.0.2,4133.3,3999.6,3999.6,24.6083,1.80184,14.7562,85.2438,4737,4038,2583313,2499750
45,221,226,5,5.0.0.2,4722.32,3712.1,3712.1,9.09431,1.07941,21.4184,78.5816,2806,2205,2951452,2320065
46,226,231,5,1.0.0.2,4956.12,4914.22,4914.22,21.0411,1.63521,0.440098,99.5599,4090,4072,3097572,3071390
46,226,231,5,5.0.0.2,4722.32,3712.1,3712.1,9.09431,1.07941,21.4184,78.5816,2806,2205,2951452,2320065
47,231,236,5,1.0.0.2,4127.42,4069.79,4069.79,17.555,1.61007,0.826446,99.1736,3388,3360,2579636,2543619
47,231,236,5,5.0.0.2,4722.32,3712.1,3712.1,9.09431,1.07941,21.4184,78.5816,2806,2205,2951452,2320065
48,236,241,5,1.0.0.2,6558.03,6473.68,6473.68,17.2449,1.34702,0.725013,99.275,5793,5751,4098768,4046050
48,236,241,5,5.0.0.2,4722.32,3712.1,3712.1,9.09431,1.07941,21.4184,78.5816,2806,2205,2951452,2320065
49,241,246,5,1.0.0.2,5987.97,5825.24,5825.24,18.3204,1.48525,1.41072,98.5893,4962,4892,3742483,3640773
49,241,246,5,5.0.0.2,3733.2,3243.47,3243.47,8.42224,0.934194,13.1199,86.8801,2218,1927,2333248,2027168
50,246,251,5,1.0.0.2,2336.78,2336.6,2336.6,16.7968,1.12837,0,100,1817,1817,1460488,1460373
50,246,251,5,5.0.0.2,2805.76,2804.06,2804.06,7.58993,0.753587,0.059988,99.94,1667,1666,1753599,1752538
51,251,256,5,1.0.0.2,4038.46,3782.81,3782.81,20.8758,2.07917,2.56467,97.4353,4523,4407,2524035,2364259
51,251,256,5,5.0.0.2,2805.76,2804.06,2804.06,7.58993,0.753587,0.059988,99.94,1667,1666,1753599,1752538
52,256,261,5,1.0.0.2,4470.09,4335.83,4335.83,23.5131,1.74101,1.46876,98.5312,4017,3958,2793806,2709894
52,256,261,5,5.0.0.2,2805.76,2804.06,2804.06,7.58993,0.753587,0.059988,99.94,1667,1666,1753599,1752538
53,261,266,5,1.0.0.2,4595.65,4426.12,4426.12,18.4644,1.96683,7.65399,92.346,4416,4078,2872284,2766324
53,261,266,5,5.0.0.2,2805.76,2804.06,2804.06,7.58993,0.753587,0.059988,99.94,1667,1666,1753599,1752538
54,266,271,5,1.0.0.2,5982.52,5912.2,5912.2,18.9596,1.59297,0.605205,99.3948,4957,4927,3739077,3695124
54,266,271,5,5.0.0.2,2805.76,2804.06,2804.06,7.58993,0.753587,0.059988,99.94,1667,1666,1753599,1752538
55,271,276,5,1.0.0.2,3615.34,3585,3585,12.5645,1.42509,0.411523,99.5885,3402,3388,2259587,2240624
55,271,276,5,5.0.0.2,2805.76,2804.06,2804.06,7.58993,0.753587,0.059988,99.94,1667,1666,1753599,1752538
56,276,281,5,1.0.0.2,3584.73,3520.95,3520.95,16.2931,1.53037,10.0747,89.9253,3345,3008,2240454,2200596
56,276,281,5,5.0.0.2,2805.76,2804.06,2804.06,7.58993,0.753587,0.059988,99.94,1667,1666,1753599,1752538
57,281,286,5,1.0.0.2,3557.73,3520.5,3520.5,13.4448,1.68622,0.549262,99.4507,2913,2897,2223582,2200311
57,281,286,5,5.0.0.2,2805.76,2804.06,2804.06,7.58993,0.753587,0.059988,99.94,1667,1666,1753599,1752538
58,286,291,5,1.0.0.2,3024.92,2853.36,2853.36,24.346,1.95255,3.01587,96.9841,2520,2444,1890573,1783352
58,286,291,5,5.0.0.2,2805.76,2804.06,2804.06,7.58993,0.753587,0.059988,99.94,1667,1666,1753599,1752538
59,291,296,5,1.0.0.2,6626.45,6511.71,6511.71,19.9013,1.50594,0.885116,99.1149,5536,5487,4141529,4069820
59,291,296,5,5.0.0.2,2805.76,2804.06,2804.06,7.58993,0.753587,0.059988,99.94,1667,1666,1753599,1752538
60,296,301,5,1.0.0.2,6416.54,6128.71,6128.71,29.0706,1.94518,2.37457,97.6254,5222,5098,4010337,3830446
60,296,301,5,5.0.0.2,2805.76,2804.06,2804.06,7.58993,0.753587,0.059988,99.94,1667,1666,1753599,1752538
61,301,306,5,1.0.0.2,4953.01,4907.57,4907.57,17.6892,1.51955,0.488043,99.512,4098,4078,3095629,3067234
61,301,306,5,5.0.0.2,2805.76,2804.06,2804.06,7.58993,0.753587,0.059988,99.94,1667,1666,1753599,1752538
62,306,311,5,1.0.0.2,5002.75,4920.3,4920.3,16.9952,1.52412,0.871038,99.129,4133,4097,3126718,3075185
62,306,311,5,5.0.0.2,2805.76,2804.06,2804.06,7.58993,0.753587,0.059988,99.94,1667,1666,1753599,1752538
63,311,316,5,1.0.0.2,4459.97,4336,4336,16.566,1.38727,2.13556,97.8644,4308,4216,2787481,2710001
63,311,316,5,5.0.0.2,2805.76,2804.06,2804.06,7.58993,0.753587,0.059988,99.94,1667,1666,1753599,1752538
64,316,321,5,1.0.0.2,3513.96,3513.94,3513.94,17.3412,1.26092,0,100,2928,2928,2196224,2196213
64,316,321,5,5.0.0.2,2805.76,2804.06,2804.06,7.58993,0.753587,0.059988,99.94,1667,1666,1753599,1752538
65,321,326,5,1.0.0.2,4780.03,4749.64,4749.64,19.3377,1.46295,0.407056,99.5929,4422,4404,2987521,2968523
65,321,326,5,5.0.0.2,2805.76,2804.06,2804.06,7.58993,0.753587,0.059988,99.94,1667,1666,1753599,1752538
66,326,331,5,1.0.0.2,3339.49,3221.67,3221.67,13.235,2.32117,1.88959,98.1104,2699,2648,2087179,2013545
66,326,331,5,5.0.0.2,2805.76,2804.06,2804.06,7.58993,0.753587,0.059988,99.94,1667,1666,1753599,1752538
67,331,336,5,1.0.0.2,3770.82,3502.79,3502.79,36.7711,2.99582,3.75648,96.2435,3088,2972,2356763,2189246
67,331,336,5,5.0.0.2,2805.76,2804.06,2804.06,7.58993,0.753587,0.059988,99.94,1667,1666,1753599,1752538
68,336,341,5,1.0.0.2,5297.99,5221.74,5221.74,16.8944,1.43416,0.739291,99.2607,4599,4565,3311243,3263588
68,336,341,5,5.0.0.2,2805.76,2804.06,2804.06,7.58993,0.753587,0.059988,99.94,1667,1666,1753599,1752538
69,341,346,5,1.0.0.2,4757.19,4710.15,4710.15,16.022,1.49069,0.507357,99.4926,3942,3922,2973247,2943845
69,341,346,5,5.0.0.2,2805.76,2804.06,2804.06,7.58993,0.753587,0.059988,99.94,1667,1666,1753599,1752538
70,346,351,5,1.0.0.2,4369.81,4140.3,4140.3,33.6849,1.97593,7.2812,92.7188,4079,3782,2731134,2587687
70,346,351,5,5.0.0.2,2805.76,2804.06,2804.06,7.58993,0.753587,0.059988,99.94,1667,1666,1753599,1752538
71,351,356,5,1.0.0.2,6613.13,6444.46,6444.46,24.3054,1.6634,1.37368,98.6263,5387,5313,4133205,4027789
71,351,356,5,5.0.0.2,2805.76,2804.06,2804.06,7.58993,0.753587,0.059988,99.94,1667,1666,1753599,1752538
72,356,361,5,1.0.0.2,5939.21,5625.68,5625.68,30.6205,2.39174,2.59815,97.4018,5196,5061,3712008,3516049
72,356,361,5,5.0.0.2,2805.76,2804.06,2804.06,7.58993,0.753587,0.059988,99.94,1667,1666,1753599,1752538
73,361,365.534,4.53353,1.0.0.2,8271.42,8207.2,8207.2,17.8831,1.41828,0.400513,99.5995,6242,6217,4687345,4650951
73,361,365.534,4.53353,5.0.0.2,2805.76,2804.06,2804.06,7.5928,0.75406,0.132275,99.8677,1512,1510,1589999,1589037
74,365.534,370.534,5,1.0.0.2,5953.11,5864.88,5864.88,16.7096,1.44544,0.770791,99.2292,4930,4892,3720697,3665553
74,365.534,370.534,5,5.0.0.2,2805.76,2804.06,2804.06,7.58993,0.753587,0.059988,99.94,1667,1666,1753599,1752538
75,370.534,375.534,5,1.0.0.2,7135.28,7028.3,7028.3,22.3556,1.41105,0.812045,99.188,5911,5863,4459551,4392685
75,370.534,375.534,5,5.0.0.2,2805.76,2804.06,2804.06,7.58993,0.753587,0.059988,99.94,1667,1666,1753599,1752538
76,375.534,380.534,5,1.0.0.2,3619.14,3554.21,3554.21,13.0324,1.3979,6.04349,93.9565,3541,3327,2261960,2221379
76,375.534,380.534,5,5.0.0.2,2805.76,2804.06,2804.06,7.58993,0.753587,0.059988,99.94,1667,1666,1753599,1752538
77,380.534,385.534,5,1.0.0.2,4237.31,4174.54,4174.54,16.9672,1.44651,0.728548,99.2715,3706,3679,2648318,2609085
77,380.534,385.534,5,5.0.0.2,2805.76,2804.06,2804.06,7.58993,0.753587,0.059988,99.94,1667,1666,1753599,1752538
78,385.534,390.534,5,1.0.0.2,3556.92,3519.78,3519.78,16.8078,1.57889,0.545145,99.4549,2935,2919,2223072,2199861
78,385.534,390.534,5,5.0.0.2,2805.76,2804.06,2804.06,7.58993,0.753587,0.059988,99.94,1667,1666,1753599,1752538
79,390.534,395.534,5,1.0.0.2,2348.98,2341.98,2341.98,18.2046,1.27465,0.157068,99.8429,1910,1907,1468112,1463740
79,390.534,395.534,5,5.0.0.2,2805.76,2804.06,2804.06,7.58993,0.753587,0.059988,99.94,1667,1666,1753599,1752538
80,395.534,400.534,5,1.0.0.2,5393.9,5279.49,5279.49,18.751,1.61088,1.09989,98.9001,4455,4406,3371189,3299684
80,395.534,400.534,5,5.0.0.2,2805.76,2804.06,2804.06,7.58993,0.753587,0.059988,99.94,1667,1666,1753599,1752538
81,400.534,405.534,5,1.0.0.2,5456.31,5290.24,5290.24,23.7027,1.72528,4.65546,95.3445,4876,4649,3410195,3306398
81,400.534,405.534,5,5.0.0.2,2805.76,2804.06,2804.06,7.58993,0.753587,0.059988,99.94,1667,1666,1753599,1752538
82,405.534,410.534,5,1.0.0.2,3674,3613.55,3613.55,16.8001,1.27502,0.768549,99.2315,3383,3357,2296252,2258470
82,405.534,410.534,5,5.0.0.2,2805.76,2804.06,2804.06,7.58993,0.753587,0.059988,99.94,1667,1666,1753599,1752538
83,410.534,415.534,5,1.0.0.2,7091.81,6987.95,6987.95,18.3577,1.57851,0.798641,99.2014,5885,5838,4432380,4367469
83,410.534,415.534,5,5.0.0.2,2805.76,2804.06,2804.06,7.58993,0.753587,0.059988,99.94,1667,1666,1753599,1752538
84,415.534,420.534,5,1.0.0.2,6443.78,6310.36,6310.36,15.5464,1.61115,1.04666,98.9533,5637,5578,4027364,3943976
84,415.534,420.534,5,5.0.0.2,2805.76,2804.06,2804.06,7.58993,0.753587,0.059988,99.94,1667,1666,1753599,1752538
85,420.534,425.534,5,1.0.0.2,5100.31,5013.69,5013.69,17.7422,1.58491,0.886382,99.1136,4964,4920,3187691,3133554
85,420.534,425.534,5,5.0.0.2,2805.76,2804.06,2804.06,7.58993,0.753587,0.059988,99.94,1667,1666,1753599,1752538
86,425.534,430.534,5,1.0.0.2,4926.71,4787.27,4787.27,18.7146,1.79984,1.38072,98.6193,4418,4357,3079194,2992044
86,425.534,430.534,5,5.0.0.2,2805.76,2804.06,2804.06,7.58993,0.753587,0.059988,99.94,1667,1666,1753599,1752538
87,430.534,435.534,5,1.0.0.2,4200.35,4046.31,4046.31,13.1745,1.25931,4.38113,95.6189,4177,3994,2625218,2528944
87,430.534,435.534,5,5.0.0.2,2805.76,2804.06,2804.06,7.58993,0.753587,0.059988,99.94,1667,1666,1753599,1752538
88,435.534,440.534,5,1.0.0.2,4340.37,4268.66,4268.66,17.4647,1.60729,0.894104,99.1059,3579,3547,2712730,2667912
88,435.534,440.534,5,5.0.0.2,2805.76,2804.06,2804.06,7.58993,0.753587,0.059988,99.94,1667,1666,1753599,1752538
89,440.534,445.534,5,1.0.0.2,3981.41,3932.15,3932.15,19.0018,1.77946,0.647948,99.3521,3241,3220,2488381,2457594
89,440.534,445.534,5,5.0.0.2,2805.76,2804.06,2804.06,7.58993,0.753587,0.059988,99.94,1667,1666,1753599,1752538
90,445.534,450.534,5,1.0.0.2,4694.92,4685.63,4685.63,17.3444,1.22794,0.102881,99.8971,3888,3884,2934328,2928521
90,445.534,450.534,5,5.0.0.2,2805.76,2804.06,2804.06,7.58993,0.753587,0.059988,99.94,1667,1666,1753599,1752538
91,450.534,455.534,5,1.0.0.2,4669.48,4541.71,4541.71,13.2418,1.62978,1.29412,98.7059,4250,4195,2918422,2838568
91,450.534,455.534,5,5.0.0.2,2805.76,2804.06,2804.06,7.58993,0.753587,0.059988,99.94,1667,1666,1753599,1752538
92,455.534,460.534,5,1.0.0.2,5912.56,5856.84,5856.84,23.1643,1.31157,0.4914,99.5086,4884,4860,3695348,3660525
92,455.534,460.534,5,5.0.0.2,2805.76,2804.06,2804.06,7.58993,0.753587,0.059988,99.94,1667,1666,1753599,1752538
93,460.534,465.534,5,1.0.0.2,4687.62,4687.56,4687.56,19.5322,1.23309,0,100,3879,3879,2929765,2929725
93,460.534,465.534,5,5.0.0.2,2805.76,2804.06,2804.06,7.58993,0.753587,0.059988,99.94,1667,1666,1753599,1752538
94,465.534,470.534,5,1.0.0.2,4832.23,4699.97,4699.97,16.618,1.69105,1.43432,98.5657,3974,3917,3020142,2937483
94,465.534,470.534,5,5.0.0.2,2805.76,2804.06,2804.06,7.58993,0.753587,0.059988,99.94,1667,1666,1753599,1752538
95,470.534,475.534,5,1.0.0.2,4700.73,4686.66,4686.66,13.9047,1.26419,0.154361,99.8456,3887,3881,2937959,2929161
95,470.534,475.534,5,5.0.0.2,2805.76,2804.06,2804.06,7.58993,0.753587,0.059988,99.94,1667,1666,1753599,1752538
96,475.534,480.534,5,1.0.0.2,3530.55,3514.28,3514.28,21.8388,1.35209,0.244243,99.7558,2866,2859,2206594,2196424
96,475.534,480.534,5,5.0.0.2,2805.76,2804.06,2804.06,7.58993,0.753587,0.059988,99.94,1667,1666,1753599,1752538
97,480.534,485.534,5,1.0.0.2,2316.43,2227.09,2227.09,13.0839,1.91455,8.58114,91.4189,2354,2152,1447769,1391929
97,480.534,485.534,5,5.0.0.2,2805.76,2804.06,2804.06,7.58993,0.753587,0.059988,99.94,1667,1666,1753599,1752538
98,485.534,490.534,5,1.0.0.2,4840.94,4830.16,4830.16,19.8407,1.58795,0.124564,99.8754,4014,4009,3025589,3018853
98,485.534,490.534,5,5.0.0.2,2805.76,2804.06,2804.06,7.58993,0.753587,0.059988,99.94,1667,1666,1753599,1752538
99,490.534,495.534,5,1.0.0.2,4739.15,4690.35,4690.35,18.0021,1.70064,0.560224,99.4398,3927,3905,2961967,2931466
99,490.534,495.534,5,5.0.0.2,2805.76,2804.06,2804.06,7.58993,0.753587,0.059988,99.94,1667,1666,1753599,1752538
100,495.534,500.534,5,1.0.0.2,4884.79,4809.56,4809.56,13.9997,1.334,0.766975,99.233,4433,4399,3052993,3005978
100,495.534,500.534,5,5.0.0.2,2805.76,2804.06,2804.06,7.58993,0.753587,0.059988,99.94,1667,1666,1753599,1752538
