round,ids
1,98;92;14;52
2,129;45;58;112;9
3,27;145;115;4;149;61
4,129;98
5,18;16;149
6,50;33;147;131
7,123;45;42
8,134;94
9,76;3;91;9;62
10,6;111;129;116;137
11,130;38;59
12,112;93;6;144;125
13,111;9;98;71
14,5;144;140
15,129;100;45;141
16,101;63
17,134;49
18,20;32
19,110;130;27;20;59
20,44;92;59
21,92;3;47;72;84
22,130;100;20;22;83
23,58;32;7;79
24,66;49
25,107;26;18;47
26,49;44;22
27,143;128;46;70;135
28,32;92;130;44
29,46;104;16;125;141
30,83;149;62
31,130;92;14;99;61
32,57;91;20;60;80
33,98;122;92;45;12;137
34,143;101
35,107;27;98;148
36,87;14;52;26;135
37,122;104
38,9;58;100;113
39,45;145;3;66
40,20;122;116;55;94
41,38;137;54
42,120;91;46
43,104;138;27;137;10
44,22;138;57
45,22;45
46,120
47,58;121;33;52;18;137
48,55;76
49,99;14;92;113
50,112;129;143;50;38
51,5;115;138;110;34
52,12;68
53,96;3
54,57;38;100
55,93;5;43
56,26;98;21;56
57,139;111
58,9;70;87;133
59,46;101;68
60,116;113;46
61,92;42;77
62,14;50;137
63,96;99;87;7;51
64,131;123;98
65,134;101;42
66,3;87;70;101;135
67,100;134;72;2
68,100;121;42;72;50;57
69,52;137
70,18;122;128;21;76
71,87;44;145;81;22;135
72,17;115
73,134;112;111;59
74,129;111;64
75,72;96;52;47;42;137
76,148;22;20;34
77,112;14;90
78,92;96;125
79,92;83
80,110;148
81,9;8;22;113
82,149;44;111;27;17;137
83,120;100;57;137
84,112;144;45
85,47;131;144
86,16;9;58;110;92
87,17;101;90
88,9;68
89,4
90,14;115;87;50
91,134;83;131;66;57
92,8;47;121;141
93,131;128;61;16
94,61;115;93;90
95,101;5;26;38;90
96,144;121;148
97,5;134;60;21;59
98,20;121;52;108
99,26;138
100,143;144;26;150;64
