flow_id,src,sport,dst,dport,start,end,active_s,tx_kbit_s,rx_kbit_s,throughput_kbit_s,mean_delay_ms,mean_jitter_ms,packet_loss_pct,delivery_ratio_pct,tx_pkts,rx_pkts,tx_bytes,rx_bytes
1,7.0.0.138,49153,1.0.0.2,9,1.005,6.00703,5.00203,665.195,635.006,635.006,14.1227,2.46408,1.71958,98.2804,756,743,415916,397040
2,7.0.0.153,49153,5.0.0.2,50000,1.00772,496.759,495.751,1440.74,1440.66,1440.66,6.03128,2.36719,0.0058915,99.9941,84868,84863,89281136,89275876
3,7.0.0.152,49153,5.0.0.2,50000,1.01025,31.1636,30.1533,23350.1,1416.75,1416.75,5.9846,2.25346,93.9326,6.06742,83660,5076,88010320,5339952
5,7.0.0.156,49153,5.0.0.2,50000,1.01216,23.551,22.5389,31641.5,1444.68,1444.68,7.73349,2.46091,95.4342,4.56578,84739,3869,89145428,4070188
6,7.0.0.155,49153,5.0.0.2,50000,1.01652,69.6546,68.6381,8002.42,1108.31,1108.31,6.89729,2.34113,86.1503,13.8497,65265,9039,68658780,9509028
7,7.0.0.154,49153,5.0.0.2,50000,1.0217,496.759,495.737,1179.61,1179.58,1179.58,6.11445,2.295,0.00287836,99.9971,69484,69482,73097168,73095064
8,7.0.0.99,49153,1.0.0.2,9,1.029,6.00406,4.97506,1178.7,1178.7,1178.7,18.4583,0.673458,0,100,981,981,733016,733016
10,7.0.0.53,49153,1.0.0.2,9,1.049,6.00406,4.95506,1183.13,1183.13,1183.13,19.8884,1.54346,0,100,979,979,732812,732812
11,7.0.0.157,49153,5.0.0.2,50000,1.05157,1.80307,0.751494,885967,1343.88,1343.88,6.4053,2.46505,99.8483,0.151686,79111,120,83224772,126240
13,7.0.0.15,49153,1.0.0.2,9,1.077,6.00406,4.92706,1189.52,1189.52,1189.52,20.0726,1.53628,0,100,975,975,732604,732604
14,7.0.0.77,49153,1.0.0.2,9,1.08,6.02707,4.94707,931.04,865.295,865.295,11.7719,2.13289,3.22581,96.7742,868,840,575740,535084
17,7.0.0.93,49153,1.0.0.2,9,1.097,6.00406,4.90706,1194.95,1194.95,1194.95,21.5348,1.10878,0,100,980,980,732964,732964
19,7.0.0.113,49153,1.0.0.2,9,6.028,11.0041,4.97606,1203.65,1177.97,1177.97,35.0864,1.18954,1.11336,98.8866,988,977,748680,732708
20,7.0.0.46,49153,1.0.0.2,9,6.034,11.0041,4.97006,1179.81,1179.81,1179.81,26.9898,1.47265,0,100,980,980,732964,732964
21,7.0.0.130,49153,1.0.0.2,9,6.037,11.0041,4.96706,1180.52,1180.52,1180.52,20.7288,1.14033,0,100,980,980,732964,732964
25,7.0.0.138,49154,1.0.0.2,9,6.11,10.9256,4.81557,951.726,891.421,891.421,24.4297,2.93917,2.88351,97.1165,867,842,572888,536588
27,7.0.0.10,49153,1.0.0.2,9,6.127,11.0041,4.87706,1206.73,1201.97,1201.97,15.7242,1.48483,0.204082,99.7959,980,978,735664,732760
