round,start,end,dur_s,dest,tx_kbit_s,rx_kbit_s,throughput_kbit_s,mean_delay_ms,mean_jitter_ms,packet_loss_pct,delivery_ratio_pct,tx_pkts,rx_pkts,tx_bytes,rx_bytes
1,1,6,5,1.0.0.2,5445.51,5355.74,5355.74,19.336,1.67538,10.2638,89.7362,5534,4966,3403442,3347338
1,1,6,5,5.0.0.2,226327,5317.99,5317.99,15.5489,2.6685,97.6506,2.34936,134462,3159,141454180,3323745
2,6,11,5,1.0.0.2,3466.68,3259.13,3259.13,22.0392,2.4703,24.768,75.232,4526,3405,2166678,2036958
2,6,11,5,5.0.0.2,27805.1,3574.6,3574.6,9.30904,1.07983,87.1421,12.8579,16519,2124,17378199,2234122
3,11,16,5,1.0.0.2,4250.45,4048.56,4048.56,29.1513,2.28517,23.4372,76.5628,4847,3711,2656528,2530350
3,11,16,5,5.0.0.2,27805.1,3574.6,3574.6,9.30904,1.07983,87.1421,12.8579,16519,2124,17378199,2234122
4,16,21,5,1.0.0.2,4699.72,4409.55,4409.55,26.9053,3.10827,12.3126,87.6874,5336,4679,2937327,2755966
4,16,21,5,5.0.0.2,16022.5,3172.54,3172.54,8.52251,0.846292,80.1975,19.8025,9519,1885,10014061,1982838
5,21,26,5,1.0.0.2,4035.35,3812.2,3812.2,19.4419,2.21195,30.1807,69.8193,5424,3787,2522091,2382626
5,21,26,5,5.0.0.2,2718.99,2718.59,2718.59,7.35537,0.499067,0,100,1615,1615,1699371,1699118
6,26,31,5,1.0.0.2,5018.52,4918.47,4918.47,17.3448,1.45284,0.883357,99.1166,4981,4937,3136577,3074041
6,26,31,5,5.0.0.2,2718.99,2718.59,2718.59,7.35537,0.499067,0,100,1615,1615,1699371,1699118
7,31,36,5,1.0.0.2,4791.4,4561.19,4561.19,15.7646,2.21992,2.04583,97.9542,4888,4788,2994624,2850746
7,31,36,5,5.0.0.2,2718.99,2718.59,2718.59,7.35537,0.499067,0,100,1615,1615,1699371,1699118
8,36,41,5,1.0.0.2,5355.5,5211.71,5211.71,21.4131,1.79874,1.3037,98.6963,4679,4618,3347186,3257322
8,36,41,5,5.0.0.2,2718.99,2718.59,2718.59,7.35537,0.499067,0,100,1615,1615,1699371,1699118
9,41,46,5,1.0.0.2,4978.15,4832.99,4832.99,17.6207,1.76885,10.576,89.424,5295,4735,3111344,3020619
9,41,46,5,5.0.0.2,2718.99,2718.59,2718.59,7.35537,0.499067,0,100,1615,1615,1699371,1699118
10,46,51,5,1.0.0.2,4177.05,3985.16,3985.16,18.1655,2.51031,2.49941,97.5006,4241,4135,2610656,2490723
10,46,51,5,5.0.0.2,2718.99,2718.59,2718.59,7.35537,0.499067,0,100,1615,1615,1699371,1699118
11,51,56,5,1.0.0.2,3914.44,3594.71,3594.71,28.01,2.49456,30.0905,69.9095,5191,3629,2446525,2246696
11,51,56,5,5.0.0.2,2718.99,2718.59,2718.59,7.35537,0.499067,0,100,1615,1615,1699371,1699118
12,56,61,5,1.0.0.2,5159.14,5048.27,5048.27,23.6426,1.72306,1.03072,98.9693,5045,4993,3224460,3155168
12,56,61,5,5.0.0.2,2718.99,2718.59,2718.59,7.35537,0.499067,0,100,1615,1615,1699371,1699118
13,61,66,5,1.0.0.2,5363.47,5196.43,5196.43,18.6976,1.82401,1.5726,98.4274,4642,4569,3352166,3247769
13,61,66,5,5.0.0.2,2718.99,2718.59,2718.59,7.35537,0.499067,0,100,1615,1615,1699371,1699118
14,66,71,5,1.0.0.2,4290.86,4031.89,4031.89,17.7001,2.57347,12.7381,87.2619,4514,3939,2681790,2519930
14,66,71,5,5.0.0.2,2718.99,2718.59,2718.59,7.35537,0.499067,0,100,1615,1615,1699371,1699118
15,71,76,5,1.0.0.2,5421.02,5259.76,5259.76,20.1145,2.00029,17.3288,82.6712,5638,4661,3388140,3287348
15,71,76,5,5.0.0.2,2718.99,2718.59,2718.59,7.35537,0.499067,0,100,1615,1615,1699371,1699118
16,76,81,5,1.0.0.2,5086.27,4987.46,4987.46,15.3742,1.4409,10.3925,89.6075,4994,4475,3178918,3117160
16,76,81,5,5.0.0.2,2718.99,2718.59,2718.59,7.35537,0.499067,0,100,1615,1615,1699371,1699118
17,81,86,5,1.0.0.2,6178.3,5977.29,5977.29,27.6426,1.68992,1.73445,98.2656,5016,4929,3861436,3735809
17,81,86,5,5.0.0.2,2718.99,2718.59,2718.59,7.35537,0.499067,0,100,1615,1615,1699371,1699118
18,86,91,5,1.0.0.2,3782.01,3522.08,3522.08,16.1977,2.21049,34.145,65.855,5503,3624,2363756,2201303
18,86,91,5,5.0.0.2,2718.99,2718.59,2718.59,7.35537,0.499067,0,100,1615,1615,1699371,1699118
19,91,96,5,1.0.0.2,1409.28,1258.14,1258.14,23.9894,2.34413,38.5446,61.4554,2501,1537,880799,786337
19,91,96,5,5.0.0.2,2718.99,2718.59,2718.59,7.35537,0.499067,0,100,1615,1615,1699371,1699118
20,96,101,5,1.0.0.2,5291.4,5022.29,5022.29,29.4749,2.36139,2.75292,97.2471,4359,4239,3307126,3138932
20,96,101,5,5.0.0.2,2718.99,2718.59,2718.59,7.35537,0.499067,0,100,1615,1615,1699371,1699118
21,101,106,5,1.0.0.2,5980.23,5680.15,5680.15,20.0689,2.97248,2.58383,97.4162,5070,4939,3737644,3550092
21,101,106,5,5.0.0.2,2718.99,2718.59,2718.59,7.35537,0.499067,0,100,1615,1615,1699371,1699118
22,106,111,5,1.0.0.2,3648.66,3397.33,3397.33,20.794,3.26008,23.7371,76.2629,4078,3110,2280411,2123332
22,106,111,5,5.0.0.2,2718.99,2718.59,2718.59,7.35537,0.499067,0,100,1615,1615,1699371,1699118
23,111,116,5,1.0.0.2,4848.95,4681.64,4681.64,16.9334,2.27854,1.88535,98.1146,3925,3851,3030596,2926023
23,111,116,5,5.0.0.2,2718.99,2718.59,2718.59,7.35537,0.499067,0,100,1615,1615,1699371,1699118
24,116,121,5,1.0.0.2,2841.22,2638.95,2638.95,15.6275,2.70469,16.7583,83.2417,3091,2573,1775765,1649341
24,116,121,5,5.0.0.2,2718.99,2718.59,2718.59,7.35537,0.499067,0,100,1615,1615,1699371,1699118
25,121,126,5,1.0.0.2,1867.09,1697.17,1697.17,20.7839,2.57619,39.3118,60.6882,3429,2081,1166932,1060729
25,121,126,5,5.0.0.2,2718.99,2718.59,2718.59,7.35537,0.499067,0,100,1615,1615,1699371,1699118
26,126,131,5,1.0.0.2,5645,5487.01,5487.01,19.0277,1.93848,8.6067,91.3933,5670,5182,3528128,3429380
26,126,131,5,5.0.0.2,2718.99,2718.59,2718.59,7.35537,0.499067,0,100,1615,1615,1699371,1699118
27,131,136,5,1.0.0.2,1628.99,1456.15,1456.15,12.9029,2.02157,48.3444,51.6556,3473,1794,1018119,910092
27,131,136,5,5.0.0.2,2718.99,2718.59,2718.59,7.35537,0.499067,0,100,1615,1615,1699371,1699118
28,136,141,5,1.0.0.2,3541.42,3513.57,3513.57,21.5808,1.77881,0.409976,99.59,2927,2915,2213386,2195978
28,136,141,5,5.0.0.2,2718.99,2718.59,2718.59,7.35537,0.499067,0,100,1615,1615,1699371,1699118
29,141,146,5,1.0.0.2,4869.28,4806.54,4806.54,18.6248,1.47231,0.606469,99.3935,4452,4425,3043298,3004086
29,141,146,5,5.0.0.2,2718.99,2718.59,2718.59,7.35537,0.499067,0,100,1615,1615,1699371,1699118
30,146,150.723,4.72253,1.0.0.2,7571.17,7497.45,7497.45,21.0491,1.58973,0.506073,99.4939,5928,5898,4469383,4425869
30,146,150.723,4.72253,5.0.0.2,2718.99,2718.59,2718.59,7.35237,0.498918,0,100,1526,1526,1605066,1604828
31,150.723,155.723,5,1.0.0.2,4736.87,4690.36,4690.36,15.9356,1.66998,0.51164,99.4884,3909,3889,2960547,2931476
31,150.723,155.723,5,5.0.0.2,2718.99,2718.59,2718.59,7.35537,0.499067,0,100,1615,1615,1699371,1699118
32,155.723,160.723,5,1.0.0.2,4796.85,4708.9,4708.9,12.7507,1.41778,9.04489,90.9551,4544,4133,2998029,2943063
32,155.723,160.723,5,5.0.0.2,2718.99,2718.59,2718.59,7.35537,0.499067,0,100,1615,1615,1699371,1699118
33,160.723,165.723,5,1.0.0.2,4897.4,4756.95,4756.95,16.9326,1.61077,1.46661,98.5334,4432,4367,3060876,2973091
33,160.723,165.723,5,5.0.0.2,2718.99,2718.59,2718.59,7.35537,0.499067,0,100,1615,1615,1699371,1699118
34,165.723,170.723,5,1.0.0.2,3944.95,3822.68,3822.68,21.153,1.89443,10.6061,89.3939,4026,3599,2465596,2389176
34,165.723,170.723,5,5.0.0.2,2718.99,2718.59,2718.59,7.35537,0.499067,0,100,1615,1615,1699371,1699118
35,170.723,175.723,5,1.0.0.2,4760,4685.76,4685.76,20.6466,1.72546,0.823257,99.1767,3887,3855,2975002,2928599
35,170.723,175.723,5,5.0.0.2,2718.99,2718.59,2718.59,7.35537,0.499067,0,100,1615,1615,1699371,1699118
36,175.723,180.723,5,1.0.0.2,3738.38,3561.75,3561.75,34.4012,1.84672,18.9355,81.0645,4246,3442,2336488,2226091
36,175.723,180.723,5,5.0.0.2,2718.99,2718.59,2718.59,7.35537,0.499067,0,100,1615,1615,1699371,1699118
37,180.723,185.723,5,1.0.0.2,5427.16,5281.21,5281.21,18.9744,1.72096,1.40971,98.5903,4469,4406,3391976,3300755
37,180.723,185.723,5,5.0.0.2,2718.99,2718.59,2718.59,7.35537,0.499067,0,100,1615,1615,1699371,1699118
38,185.723,190.723,5,1.0.0.2,5604.24,5449.71,5449.71,17.8348,1.54457,7.36751,92.6325,5755,5331,3502647,3406070
38,185.723,190.723,5,5.0.0.2,2718.99,2718.59,2718.59,7.35537,0.499067,0,100,1615,1615,1699371,1699118
39,190.723,195.723,5,1.0.0.2,3609.78,3579.57,3579.57,14.7363,1.43931,0.382465,99.6175,3399,3386,2256113,2237229
39,190.723,195.723,5,5.0.0.2,2718.99,2718.59,2718.59,7.35537,0.499067,0,100,1615,1615,1699371,1699118
40,195.723,200.723,5,1.0.0.2,2340.67,2170.5,2170.5,11.3772,1.98847,26.0014,73.9986,2896,2143,1462917,1356561
40,195.723,200.723,5,5.0.0.2,2718.99,2718.59,2718.59,7.35537,0.499067,0,100,1615,1615,1699371,1699118
41,200.723,205.723,5,1.0.0.2,3734.37,3664.55,3664.55,14.8995,1.58186,0.935673,99.0643,3420,3388,2333983,2290344
41,200.723,205.723,5,5.0.0.2,2718.99,2718.59,2718.59,7.35537,0.499067,0,100,1615,1615,1699371,1699118
42,205.723,210.723,5,1.0.0.2,3901.37,3621.44,3621.44,23.3213,3.52335,3.56617,96.4338,3393,3272,2438355,2263402
42,205.723,210.723,5,5.0.0.2,2718.99,2718.59,2718.59,7.35537,0.499067,0,100,1615,1615,1699371,1699118
43,210.723,215.723,5,1.0.0.2,5102.03,5023.41,5023.41,15.6597,1.41267,5.16748,94.8325,4896,4643,3188766,3139630
