flow_id,src,sport,dst,dport,start,end,active_s,tx_kbit_s,rx_kbit_s,throughput_kbit_s,mean_delay_ms,mean_jitter_ms,packet_loss_pct,delivery_ratio_pct,tx_pkts,rx_pkts,tx_bytes,rx_bytes
1,7.0.0.155,49153,5.0.0.2,50000,1.01019,501.719,500.709,784.168,783.799,783.799,7.56676,0.592572,0.0471557,99.9528,46654,46632,49080008,49056864
2,7.0.0.156,49153,5.0.0.2,50000,1.01348,18.6516,17.6381,25086.1,856.006,856.006,15.5213,2.92114,96.5877,3.41227,52575,1794,55308900,1887288
3,7.0.0.153,49153,5.0.0.2,50000,1.01805,5.50207,4.48402,111033,929.06,929.06,31.843,6.90288,99.1633,0.836742,59158,495,62234216,520740
4,7.0.0.154,49153,5.0.0.2,50000,1.02095,5.87157,4.85062,102077,954.269,954.269,24.842,4.95857,99.0652,0.934849,58833,550,61892316,578600
5,7.0.0.152,49153,5.0.0.2,50000,1.0255,501.717,500.691,927.962,927.945,927.945,7.27226,0.456493,0.00181136,99.9982,55207,55206,58077764,58076712
6,7.0.0.157,49153,5.0.0.2,50000,1.03431,501.717,500.682,1006.86,1006.85,1006.85,7.26579,0.462927,0.00166945,99.9983,59900,59899,63014800,63013748
7,7.0.0.7,49153,1.0.0.2,9,1.044,6.05257,5.00857,838.02,812.508,812.508,22.7921,1.46626,1.3285,98.6715,828,817,524660,508688
9,7.0.0.140,49153,1.0.0.2,9,1.068,6.20456,5.13656,1144.32,1144.32,1144.32,16.1062,1.13393,0,100,1027,1027,734732,734732
11,7.0.0.131,49153,1.0.0.2,9,1.093,6.00406,4.91106,1193.82,1193.82,1193.82,19.9094,0.694929,0,100,980,980,732864,732864
12,7.0.0.84,49153,1.0.0.2,9,1.099,6.03907,4.94007,1186.64,1186.64,1186.64,21.8669,1.19465,0,100,978,978,732760,732760
15,7.0.0.128,49153,1.0.0.2,9,1.121,6.52306,5.40206,1105.63,1086.28,1086.28,13.4414,1.62709,0.894632,99.1054,1006,997,746588,733520
17,7.0.0.87,49153,1.0.0.2,9,1.18,5.27056,4.09056,88.5863,32.8561,32.8561,27.5521,8.40851,62.9162,37.0838,871,323,45296,16800
19,7.0.0.141,49153,1.0.0.2,9,6.018,6.64556,0.627564,383.196,33.195,33.195,12.6239,5.12835,91.3495,8.65052,578,50,30060,2604
20,7.0.0.60,49153,1.0.0.2,9,6.022,6.70606,0.684065,351.546,30.4533,30.4533,17.8073,3.53628,91.3495,8.65052,578,50,30060,2604
