flow_id,src,sport,dst,dport,start,end,active_s,tx_kbit_s,rx_kbit_s,throughput_kbit_s,mean_delay_ms,mean_jitter_ms,packet_loss_pct,delivery_ratio_pct,tx_pkts,rx_pkts,tx_bytes,rx_bytes
1,7.0.0.154,49153,5.0.0.2,50000,1.00632,74.409,73.4027,9151.43,1341.81,1341.81,6.72753,2.56112,85.3377,14.6623,79817,11703,83967484,12311556
2,7.0.0.152,49153,5.0.0.2,50000,1.0069,500.168,499.161,388.394,388.394,388.394,7.11414,0.867548,0,100,23036,23036,24233872,24233872
3,7.0.0.153,49153,5.0.0.2,50000,1.00701,5.55207,4.54506,113714,977.687,977.687,19.4571,4.46358,99.1402,0.859781,61411,528,64604372,555456
4,7.0.0.156,49153,5.0.0.2,50000,1.00983,381.216,380.206,1752.72,1335.34,1335.34,6.372,2.48123,23.8135,76.1865,79182,60326,83299464,63462952
5,7.0.0.157,49153,5.0.0.2,50000,1.01468,500.166,499.151,1302.2,1302.16,1302.16,6.2823,2.42727,0.00258957,99.9974,77233,77231,81249116,81247012
6,7.0.0.155,49153,5.0.0.2,50000,1.02993,15.2095,14.1796,35438.4,965.671,965.671,7.50033,2.4048,97.2751,2.72493,59708,1627,62812816,1711604
7,7.0.0.64,49153,1.0.0.2,9,1.034,5.60253,4.56853,230.229,192.09,192.09,10.2583,2.0265,2.79851,97.2015,536,521,131476,109696
9,7.0.0.108,49153,1.0.0.2,9,1.077,6.71957,5.64257,1053.74,1039.33,1039.33,13.4914,1.76203,0.704225,99.2958,994,987,743224,733060
11,7.0.0.84,49153,1.0.0.2,9,1.11,6.01356,4.90356,1195.05,1195.05,1195.05,19.5056,1.0108,0,100,973,973,732500,732500
13,7.0.0.122,49153,1.0.0.2,9,1.14,8.52056,7.38056,842.728,793.938,793.938,19.3419,3.19827,3.08765,96.9124,1004,973,777476,732464
15,7.0.0.126,49153,1.0.0.2,9,1.176,6.02557,4.84957,328.699,278.398,278.398,17.7158,2.42372,3.49418,96.5058,601,580,199256,168764
17,7.0.0.35,49153,1.0.0.2,9,1.188,6.00406,4.81606,1216.76,1216.76,1216.76,28.1236,0.934956,0,100,973,973,732500,732500
19,7.0.0.98,49153,1.0.0.2,9,6.038,6.10857,0.0705661,3142.59,77.0908,77.0908,4.8934,0.838768,97.561,2.43902,533,13,27720,680
21,7.0.0.96,49153,1.0.0.2,9,6.049,7.60956,1.56056,202.88,54.1343,54.1343,18.7765,4.82777,73.3246,26.6754,761,203,39576,10560
23,7.0.0.107,49153,1.0.0.2,9,6.092,8.29803,2.20603,168.977,63.9411,63.9411,34.5231,5.07567,62.1652,37.8348,896,339,46596,17632
25,7.0.0.15,49153,1.0.0.2,9,6.111,7.21206,1.10106,252.788,40.4554,40.4554,54.0566,11.619,84.006,15.994,669,107,34792,5568
27,7.0.0.140,49153,1.0.0.2,9,6.153,11.0041,4.85106,1208.32,1208.32,1208.32,20.6006,0.848257,0,100,975,975,732704,732704
29,7.0.0.20,49153,1.0.0.2,9,6.174,11.0081,4.83406,1251.02,1212.23,1212.23,14.0553,2.35222,2.0141,97.9859,993,973,755940,732500
31,7.0.0.44,49153,1.0.0.2,9,11.04,16.1645,5.12453,474.186,419.297,419.297,19.067,3.63857,4.46429,95.5357,672,642,303748,268588
33,7.0.0.132,49153,1.0.0.2,9,11.068,16.004,4.93603,1187.27,1187.27,1187.27,26.2663,0.926046,0,100,974,974,732552,732552
35,7.0.0.110,49153,1.0.0.2,9,11.102,15.128,4.02603,159.967,113.39,113.39,17.1826,3.18464,3.80952,96.1905,525,505,80504,57064
37,7.0.0.33,49153,1.0.0.2,9,11.115,16.0046,4.88957,542.877,519.12,519.12,9.57862,1.58927,1.42857,98.5714,700,690,331804,317284
38,7.0.0.138,49153,1.0.0.2,9,11.125,16.004,4.87903,1201.49,1201.49,1201.49,15.5186,1.05153,0,100,978,978,732760,732760
41,7.0.0.130,49153,1.0.0.2,9,11.174,16.004,4.83003,1218.14,1213.33,1213.33,23.1804,1.16773,0.204918,99.7951,976,974,735456,732552
43,7.0.0.20,49154,1.0.0.2,9,16.039,17.2305,1.19153,269.207,65.6635,65.6635,8.88892,1.81562,75.6161,24.3839,771,188,40096,9780
45,7.0.0.11,49153,1.0.0.2,9,16.102,21.004,4.90203,1195.93,1195.93,1195.93,16.4388,1.09685,0,100,977,977,732808,732808
47,7.0.0.52,49153,1.0.0.2,9,16.112,21.004,4.89203,1198.46,1198.46,1198.46,23.1963,1.02826,0,100,978,978,732860,732860
49,7.0.0.120,49153,1.0.0.2,9,16.134,21.004,4.87003,1227.73,1203.88,1203.88,13.3873,1.60536,1.0101,98.9899,990,980,747384,732864
50,7.0.0.25,49153,1.0.0.2,9,16.136,17.3346,1.19857,250.272,62.8484,62.8484,5.65761,1.33014,74.896,25.104,721,181,37496,9416
52,7.0.0.80,49153,1.0.0.2,9,16.15,21.004,4.85403,1210.15,1207.76,1207.76,12.2342,1.17268,0.102041,99.898,980,979,734264,732812
55,7.0.0.72,49153,1.0.0.2,9,21.013,26.004,4.99103,1227.8,1174.27,1174.27,38.6568,1.78464,2.30461,97.6954,998,975,766000,732604
56,7.0.0.33,49154,1.0.0.2,9,21.017,26.004,4.98703,1191.93,1177.96,1177.96,26.9003,1.80195,0.609137,99.3909,985,979,743024,734312
58,7.0.0.147,49153,1.0.0.2,9,21.027,26.0066,4.97957,570.389,511.987,511.987,11.8137,2.87251,3.63128,96.3687,716,690,355036,318684
59,7.0.0.132,49154,1.0.0.2,9,21.035,26.004,4.96903,1178.71,1178.71,1178.71,45.1661,1.28684,0,100,964,964,732132,732132
61,7.0.0.128,49153,1.0.0.2,9,21.041,26.004,4.96303,1190.92,1181.56,1181.56,21.9669,1.58224,0.406091,99.5939,985,981,738824,733016
65,7.0.0.122,49154,1.0.0.2,9,21.142,27.3491,6.20706,1010.34,944.838,944.838,17.5975,2.60286,3.42466,96.5753,1022,987,783904,733084
67,7.0.0.43,49153,1.0.0.2,9,26.048,31.004,4.95603,1181.22,1181.22,1181.22,20.4344,0.658265,0,100,959,959,731772,731772
69,7.0.0.140,49154,1.0.0.2,9,26.056,31.004,4.94803,1188.92,1184.23,1184.23,11.1646,0.922776,0.205339,99.7947,974,972,735352,732448
71,7.0.0.73,49153,1.0.0.2,9,26.11,31.004,4.89403,1197.89,1197.89,1197.89,18.594,0.797541,0,100,979,979,732812,732812
72,7.0.0.2,49153,1.0.0.2,9,26.124,27.9706,1.84656,171.233,53.4095,53.4095,29.3608,6.41427,68.8158,31.1842,760,237,39524,12328
73,7.0.0.94,49153,1.0.0.2,9,26.129,31.0051,4.87607,357.967,286.329,286.329,15.3293,3.12206,5.20325,94.7967,615,583,218184,174520
77,7.0.0.49,49153,1.0.0.2,9,26.179,30.0846,3.90557,116.248,77.3706,77.3706,11.0537,2.54592,3.00601,96.994,499,484,56752,37772
79,7.0.0.142,49153,1.0.0.2,9,31.081,36.0041,4.92306,1191.07,1191.07,1191.07,31.9894,1.39202,0,100,980,980,732964,732964
80,7.0.0.106,49153,1.0.0.2,9,31.084,36.0041,4.92006,1219.96,1191.63,1191.63,19.6078,2.00452,1.20968,98.7903,992,980,750288,732864
83,7.0.0.34,49153,1.0.0.2,9,31.119,36.0041,4.88506,1199.65,1199.65,1199.65,15.7644,1.50474,0,100,972,972,732548,732548
85,7.0.0.112,49153,1.0.0.2,9,31.138,36.0041,4.86606,1204.51,1204.51,1204.51,24.5077,1.60031,0,100,974,974,732652,732652
87,7.0.0.27,49153,1.0.0.2,9,31.159,36.0041,4.84506,1209.82,1209.82,1209.82,25.9376,1.64049,0,100,975,975,732704,732704
88,7.0.0.29,49153,1.0.0.2,9,31.16,34.795,3.63503,68.225,7.44753,7.44753,8.36674,2.51698,89.094,10.906,596,65,31000,3384
91,7.0.0.7,49153,1.0.0.2,9,36.004,41.0041,5.00006,1169.32,1169.32,1169.32,11.4663,0.568703,0,100,939,939,730832,730832
93,7.0.0.94,49154,1.0.0.2,9,36.053,41.8346,5.78157,76.0154,41.6441,41.6441,9.63307,1.77199,4.07332,95.9267,491,471,54936,30096
95,7.0.0.64,49154,1.0.0.2,9,36.075,39.5751,3.50007,109.273,51.3545,51.3545,9.31154,1.29618,11.6564,88.3436,489,432,47808,22468
96,7.0.0.34,49154,1.0.0.2,9,36.077,41.0041,4.92706,1188.5,1188.5,1188.5,17.735,0.703368,0,100,963,963,731980,731980
99,7.0.0.77,49153,1.0.0.2,9,36.107,40.6101,4.50307,601.723,532.075,532.075,16.31,1.67424,3.86819,96.1318,698,671,338700,299496
101,7.0.0.39,49153,1.0.0.2,9,36.128,40.6385,4.51053,413.276,291.96,291.96,22.2742,2.9002,8.27815,91.7219,604,554,233012,164612
103,7.0.0.112,49154,1.0.0.2,9,41.027,46.0041,4.97706,1177.98,1177.98,1177.98,17.8277,1.25741,0,100,978,978,732860,732860
104,7.0.0.61,49153,1.0.0.2,9,41.029,46.0041,4.97506,1177.87,1177.87,1177.87,23.0235,1.17504,0,100,971,971,732496,732496
107,7.0.0.65,49153,1.0.0.2,9,41.07,52.9386,11.8686,544.343,493.45,493.45,12.3357,4.05531,5.10304,94.897,1019,967,807572,732068
109,7.0.0.94,49155,1.0.0.2,9,41.091,42.6491,1.55807,215.221,75.3139,75.3139,11.2578,1.87658,65.0124,34.9876,806,282,41916,14668
111,7.0.0.13,49153,1.0.0.2,9,41.162,46.0041,4.84206,1210.05,1210.05,1210.05,17.3988,1.23755,0,100,969,969,732392,732392
112,7.0.0.64,49155,1.0.0.2,9,41.171,0,0,0,0,0,0,0,100,0,3,0,164,0
114,7.0.0.47,49153,1.0.0.2,9,46.002,51.0041,5.00206,1182.79,1171.18,1171.18,12.6169,0.945746,0.514403,99.4856,972,967,739548,732288
116,7.0.0.61,49154,1.0.0.2,9,46.015,51.0041,4.98906,1175.4,1175.4,1175.4,16.7871,0.804417,0,100,981,981,733016,733016
118,7.0.0.73,49154,1.0.0.2,9,46.088,51.0041,4.91606,1189.47,1189.47,1189.47,29.457,0.757471,0,100,943,943,730940,730940
120,7.0.0.38,49153,1.0.0.2,9,46.159,49.9386,3.77957,101.904,64.9133,64.9133,6.88399,1.79456,2.62626,97.3737,495,482,48144,30668
122,7.0.0.9,49153,1.0.0.2,9,46.178,51.0041,4.82606,1224.38,1214.76,1214.76,20.2002,1.107,0.406918,99.5931,983,979,738620,732812
123,7.0.0.37,49153,1.0.0.2,9,46.18,51.0081,4.82806,1240.72,1216.66,1216.66,18.2516,1.33071,1.0101,98.9899,990,980,748784,734264
126,7.0.0.131,49153,1.0.0.2,9,51,56.004,5.00403,1207.95,1170.81,1170.81,46.8032,2.07282,1.62272,98.3773,986,970,755576,732344
128,7.0.0.115,49153,1.0.0.2,9,51.038,59.1541,8.11606,796.418,723.219,723.219,21.4064,4.88887,5.36062,94.6394,1026,971,807972,733712
130,7.0.0.52,49154,1.0.0.2,9,51.064,56.004,4.94003,1185.89,1185.89,1185.89,42.6562,1.13945,0,100,969,969,732292,732292
132,7.0.0.139,49153,1.0.0.2,9,51.13,56.004,4.87403,1201.86,1201.86,1201.86,17.5115,1.4708,0,100,968,968,732240,732240
134,7.0.0.112,49155,1.0.0.2,9,51.139,56.004,4.86503,1203.83,1203.83,1203.83,26.886,1.26756,0,100,965,965,732084,732084
135,7.0.0.19,49153,1.0.0.2,9,51.15,56.004,4.85403,1207.32,1207.32,1207.32,36.6326,0.716052,0,100,972,972,732548,732548
138,7.0.0.92,49153,1.0.0.2,9,56.008,61.0056,4.99756,1169.57,1169.57,1169.57,13.0575,1.02211,0,100,935,935,730624,730624
140,7.0.0.38,49154,1.0.0.2,9,56.024,0,0,0,0,0,0,0,100,0,3,0,164,0
141,7.0.0.23,49153,1.0.0.2,9,56.028,61.0946,5.06657,237.226,192.08,192.08,31.4458,4.89281,13.578,86.422,545,471,150240,121648
143,7.0.0.39,49154,1.0.0.2,9,56.068,57.289,1.22103,209.554,53.1748,53.1748,10.268,2.74982,74.6341,25.3659,615,156,31984,8116
144,7.0.0.13,49154,1.0.0.2,9,56.07,61.0061,4.93606,1180.35,1180.35,1180.35,20.7428,0.904417,0,100,890,890,728284,728284
147,7.0.0.2,49154,1.0.0.2,9,56.124,0,0,0,0,0,0,0,100,0,3,0,164,0
148,7.0.0.39,49155,1.0.0.2,9,61.064,0,0,0,0,0,0,0,100,0,3,0,164,0
149,7.0.0.7,49154,1.0.0.2,9,61.066,66.004,4.93803,1186.79,1186.79,1186.79,11.0446,1.02985,0,100,972,972,732548,732548
151,7.0.0.59,49153,1.0.0.2,9,61.085,62.2091,1.12406,284.994,87.3687,87.3687,5.06322,0.943452,69.3506,30.6494,770,236,40044,12276
153,7.0.0.147,49154,1.0.0.2,9,61.141,61.6456,0.504564,338.922,22.3242,22.3242,5.59253,1.82795,93.4307,6.56934,411,27,21376,1408
154,7.0.0.24,49153,1.0.0.2,9,61.159,75.905,14.746,442.422,397.521,397.521,12.9045,4.60566,5.49662,94.5034,1037,980,815496,732732
