flow_id,src,sport,dst,dport,start,end,active_s,tx_kbit_s,rx_kbit_s,throughput_kbit_s,mean_delay_ms,mean_jitter_ms,packet_loss_pct,delivery_ratio_pct,tx_pkts,rx_pkts,tx_bytes,rx_bytes
1,7.0.0.157,49153,5.0.0.2,50000,1.00892,24.6711,23.6622,21286.7,1128.2,1128.2,14.5603,3.81517,94.7,5.30001,59849,3172,62961148,3336944
2,7.0.0.152,49153,5.0.0.2,50000,1.00942,449.855,448.845,1360.04,1359.91,1359.91,14.331,3.77926,0.00965065,99.9903,72534,72527,76305768,76298404
3,7.0.0.156,49153,5.0.0.2,50000,1.01268,449.86,448.847,1357.43,1357.41,1357.41,15.0025,3.76389,0.00138131,99.9986,72395,72394,76159540,76158488
4,7.0.0.154,49153,5.0.0.2,50000,1.01312,3.02907,2.01595,301986,1344.26,1344.26,7.4211,2.53477,99.5549,0.445139,72337,322,76098524,338744
5,7.0.0.153,49153,5.0.0.2,50000,1.01625,11.4086,10.3923,47522.4,1041.44,1041.44,33.2368,5.82828,97.8085,2.19147,58682,1286,61733464,1352872
6,7.0.0.155,49153,5.0.0.2,50000,1.03066,348.259,347.228,1446.31,1120.39,1120.39,15.645,3.84624,22.5349,77.4651,59672,46225,62774944,48628700
7,7.0.0.63,49153,1.0.0.2,9,1.054,5.85303,4.79903,1206.34,1206.34,1206.34,8.98106,0.829755,0,100,801,801,723656,723656
9,7.0.0.145,49153,1.0.0.2,9,1.073,5.85156,4.77856,1226.83,1226.83,1226.83,27.1029,1.3352,0,100,979,979,732812,732812
10,7.0.0.117,49153,1.0.0.2,9,1.074,5.85156,4.77756,1227.09,1227.09,1227.09,23.9529,1.50414,0,100,979,979,732812,732812
13,7.0.0.27,49153,1.0.0.2,9,1.155,5.85156,4.69656,1248.25,1248.25,1248.25,12.6018,0.831227,0,100,979,979,732812,732812
15,7.0.0.149,49153,1.0.0.2,9,1.175,5.86053,4.68553,1266.07,1251.19,1251.19,20.9921,1.51106,0.609137,99.3909,985,979,741524,732812
17,7.0.0.81,49153,1.0.0.2,9,1.186,5.85156,4.66556,1256.55,1256.55,1256.55,24.0312,1.47854,0,100,979,979,732812,732812
19,7.0.0.8,49153,1.0.0.2,9,5.86807,10.8531,4.985,1161.25,1161.25,1161.25,10.4836,0.926061,0,100,800,800,723604,723604
21,7.0.0.3,49153,1.0.0.2,9,5.89707,6.44007,0.542999,332.553,23.0424,23.0424,5.34698,1.5837,93.0876,6.91244,434,30,22572,1564
23,7.0.0.140,49153,1.0.0.2,9,5.94707,10.8516,4.9045,1195.58,1195.58,1195.58,21.8819,1.12265,0,100,980,980,732964,732964
25,7.0.0.66,49153,1.0.0.2,9,5.96807,6.94706,0.978998,269.435,45.0747,45.0747,23.4542,4.05435,83.2808,16.7192,634,106,32972,5516
27,7.0.0.65,49153,1.0.0.2,9,5.98507,7.25806,1.273,234.332,58.5201,58.5201,12.774,3.1758,75.0349,24.9651,717,179,37288,9312
29,7.0.0.9,49153,1.0.0.2,9,6.01907,10.8516,4.8325,1213.05,1213.05,1213.05,22.0333,1.10571,0,100,976,976,732756,732756
31,7.0.0.72,49153,1.0.0.2,9,10.8551,15.8531,4.998,1158.06,1158.06,1158.06,10.1713,0.86959,0,100,798,798,723500,723500
32,7.0.0.3,49154,1.0.0.2,9,10.8621,0,0,0,0,0,0,0,100,0,3,0,164,0
34,7.0.0.132,49153,1.0.0.2,9,10.9461,15.8531,4.907,1195.05,1195.05,1195.05,22.6491,1.3038,0,100,981,981,733016,733016
36,7.0.0.10,49153,1.0.0.2,9,10.9691,15.8516,4.8825,1249.14,1199.18,1199.18,11.6544,1.79201,2.14286,97.8571,980,959,762364,731872
38,7.0.0.65,49154,1.0.0.2,9,10.9921,0,0,0,0,0,0,0,100,0,3,0,164,0
39,7.0.0.63,49154,1.0.0.2,9,11.0401,15.8531,4.813,1218.31,1218.31,1218.31,22.4465,1.30888,0,100,980,980,732964,732964
41,7.0.0.132,49154,1.0.0.2,9,15.8531,19.6531,3.8,1523.16,1523.16,1523.16,9.40689,0.848248,0,100,798,798,723500,723500
43,7.0.0.52,49153,1.0.0.2,9,15.8631,19.6825,3.81946,1535.01,1535.01,1535.01,26.299,1.44579,0,100,980,980,732864,732864
45,7.0.0.5,49153,1.0.0.2,9,15.9101,19.6516,3.7415,1566.88,1566.88,1566.88,16.4995,0.703117,0,100,979,979,732812,732812
47,7.0.0.138,49153,1.0.0.2,9,15.9621,19.6795,3.71746,1577.13,1577.13,1577.13,24.2477,1.41166,0,100,980,980,732864,732864
49,7.0.0.43,49153,1.0.0.2,9,16.0061,19.6825,3.67646,1594.6,1594.6,1594.6,26.3506,1.46632,0,100,979,979,732812,732812
51,7.0.0.145,49154,1.0.0.2,9,16.0171,19.6815,3.66446,1599.94,1599.94,1599.94,24.1918,1.39355,0,100,980,980,732864,732864
53,7.0.0.126,49153,1.0.0.2,9,19.647,24.5406,4.89353,1224.04,1197.92,1197.92,9.60768,1.39944,1.11223,98.8878,989,978,748732,732760
54,7.0.0.84,49153,1.0.0.2,9,19.653,24.5406,4.88753,1199.73,1199.73,1199.73,17.5926,1.35211,0,100,980,980,732964,732964
55,7.0.0.145,49155,1.0.0.2,9,19.662,24.5406,4.87853,1201.94,1201.94,1201.94,17.1204,1.20096,0,100,980,980,732964,732964
59,7.0.0.15,49153,1.0.0.2,9,19.719,24.5406,4.82153,1232.29,1200.8,1200.8,28.1778,2.17923,1.8315,98.1685,819,804,742692,723712
61,7.0.0.5,49154,1.0.0.2,9,19.751,24.5406,4.78953,1224.28,1224.28,1224.28,14.3979,1.33852,0,100,980,980,732964,732964
63,7.0.0.132,49155,1.0.0.2,9,19.804,24.5406,4.73653,1236.39,1236.39,1236.39,14.006,1.19022,0,100,962,962,732028,732028
65,7.0.0.142,49153,1.0.0.2,9,24.6111,29.5421,4.931,1189.15,1189.15,1189.15,12.6713,1.25093,0,100,980,980,732964,732964
66,7.0.0.136,49153,1.0.0.2,9,24.6121,29.5421,4.93,1189.39,1189.39,1189.39,11.3058,1.21994,0,100,980,980,732964,732964
69,7.0.0.81,49154,1.0.0.2,9,24.6361,29.5405,4.90446,1195.59,1195.59,1195.59,28.0202,1.47447,0,100,980,980,732964,732964
71,7.0.0.3,49155,1.0.0.2,9,24.7151,0,0,0,0,0,0,0,100,0,3,0,164,0
72,7.0.0.144,49153,1.0.0.2,9,24.7301,29.5405,4.81046,1217.31,1217.31,1217.31,20.4953,1.34362,0,100,961,961,731976,731976
