round,ids
1,1.47807;3.95303;4.62207;4.75857;4.76357;4.84707
2,1.265;3.0755;3.0755
3,1.2195;2.82796;2.829;3.96296
4,1.175;2.97196;3.7615;3.7615;3.79996;3.79997
5,3.11604;3.35204;3.368;3.44654;4.74503;4.88904
6,1.61296;1.657;2.9925;3.009;3.1235
7,1.95796;2.144;2.175;3.2015;3.2015
8,1.477;1.5775;3.13896;3.51896;3.524;3.726
9,1.63696;1.63697;3.2755;3.2755;3.603;3.603
10,1.5155;1.65097;2.6075;2.60946
11,1.2245;2.8785;3.578;3.57997;3.668;3.674
12,1.11497;2.7805;3.3431;3.3445;3.401
13,2.04296;2.139;3.172;3.7565;3.82096;4.015
14,1.116;2.74497;3.428;3.43647;3.5415;3.5455
15,2.44046;2.501;2.653;2.6635;3.78746;3.78747
16,1.14553;2.70153;3.36653;3.40003;3.40754;4.68303
17,2.1595;2.333;2.413;3.74847;3.763
18,1.7535;3.298;4.4595
19,1.34;1.504;3.267;3.267;3.562;3.562
20,2.7875;2.845;3.02746;3.889;4.337;4.337
21,1.5845;1.645;3.26547;3.28097;3.53;3.53
22,1.17346;3.182;3.65146;4.046;4.983
23,1.1905;3.035;3.675;3.71096;3.724
24,1.5525;1.6585;3.89496;3.97346;3.9835;4.247
25,1.21047;2.82197;3.369;3.38246;3.779;4.368
26,1.53046;1.614;3.294;3.307;3.621;3.633
27,1.608;1.641;3.01247;3.0135;3.09247
28,1.3735;1.5075;3.307;3.311;3.5045
29,1.6255;1.648;3.1175;3.11947;3.1635
30,3.01397;3.3675;3.3675;3.457
31,1.4705;1.61246;2.9775;3.036;3.1575;4.159
32,1.76596;1.944;2.0135;3.532;3.6755;3.6755
33,1.091;2.4875;2.489;2.578
34,1.148;2.807;3.36846;3.36846;3.381
35,1.178;2.6995;2.73
36,1.764;3.76496;3.823;3.881;3.88196
37,1.5805;1.6225;3.039;3.1815;3.3645;3.3755
38,1.1465;2.7555;3.475;3.475;3.49246;3.49247
39,1.5905;1.5905;3.35654;3.36654;3.40354
40,1.255;2.82;3.549;3.549;3.5925;3.5925
41,1.07503;2.47453;2.57903;4.58953
42,1.64953;1.673;3.2365;3.64503;3.65103;3.95003
43,1.4645;3.1995;3.336;3.9425
44,2.087;2.55847;2.581;2.6095;3.5425;3.8605
45,1.5785;2.274;3.603;3.604;3.76047;3.8085
46,1.123;2.96;2.96;3.08;3.08
47,1.642;1.687;3.5965;3.70846
48,1.6975;1.7055;3.57396;3.5845;3.69846;3.69846
49,1.66854;1.73903;3.1945;3.19604;3.23304
50,1.66104;1.66253;3.32253;3.32254;3.64603;3.647
51,1.54954;1.65854;2.70604;2.708
52,1.46204;1.61904;2.6245;2.6245
53,2.38304;2.395;2.46804;2.61754
54,1.19303;2.51103;2.51103;2.606
55,1.50704;1.64304;3.0805;3.08154;3.17154
56,1.54904;1.54904;2.97004;2.97304;3.066
57,1.52154;2.09604;2.50104;2.56204;3.36604
58,1.12804;2.73704;2.73754;3.06154;3.06154
59,1.52354;2.50354;2.99154;2.992;3.14804
60,1.98704;2.28204;3.2275;3.94953;3.95254;4.11654
61,1.66146;1.663;3.052;3.052;3.1535
62,1.5255;1.629;3.243;3.289;4.82
63,1.199;2.828;3.4015;3.40196;3.413
64,1.573;1.618;3.41546;3.72346;3.7285;3.738
65,1.6285;1.6355;3.13897;3.23
66,1.216;2.66;2.8865
67,1.664;3.1565;3.645;4.8705
68,2.1195;2.53046;3.5025
69,1.15296;2.779;2.7795;3.1;3.11646
70,1.57;1.6165;3.01;3.011;3.09896
71,1.362;2.867;3.445;3.4565;3.4565;3.89296
72,1.60054;1.6855;3.33004;3.33004;3.66254;3.67654
73,1.6315;1.687;2.482;2.653
74,1.4885;2.95997;2.95997;2.97847
75,1.194;2.78496;3.4815;3.4945;3.50697;3.56847
76,1.3395;1.51304;3.056;3.07353;3.13954
77,1.13854;2.9225;3.1115;3.76354;4.90953
78,1.07904;2.581;3.30054;3.31103;3.31154;3.31354
79,1.12696;2.7555;3.0685;3.0725;3.7085
80,1.597;1.619;3.197;3.49;3.4965;3.552
81,1.61446;1.8655;2.032
82,1.045;1.9915;3.0755;3.991
83,1.7995;3.45996;3.64746;3.64747;4.736;4.87096
84,1.62154;2.95254;3.32104;3.78704
85,1.87654;2.05953;3.791;3.791;3.82454;3.82454
86,1.4265;1.5275;3.1225;3.4475;3.45846;3.49296
87,1.1375;2.62753;3.32903;3.33753;3.34453;3.3615
88,1.06004;2.47304;2.64054;2.73154
89,1.15154;3.234;3.7925;3.79704;3.805;3.91054
90,2.1615;2.56;2.564;3.6135;3.616;3.68196
91,1.33704;1.52354;3.16104;3.16154;3.40554;3.40554
92,1.0885;2.7245;2.7245;2.914;2.914
93,2.9275;2.93546;2.998;3.0775
94,1.444;1.553;2.0705;2.087
95,2.1125;2.368;2.512;2.51246;3.591;3.591
96,1.1365;2.632;3.325;3.3395;3.342;3.3425
97,1.5515;1.7805;3.0865;3.475;3.4995;3.504
98,1.8775;2.04096;2.166;3.34646;3.50446;3.51046
99,1.51454;2.297;2.76604;2.82704;2.94954
100,1.14204;2.78254;2.78254;2.953;2.95404
