round,start,end,dur_s,dest,tx_kbit_s,rx_kbit_s,throughput_kbit_s,mean_delay_ms,mean_jitter_ms,packet_loss_pct,delivery_ratio_pct,tx_pkts,rx_pkts,tx_bytes,rx_bytes
1,1,5.84707,4.84707,1.0.0.2,7246.63,7232.29,7232.29,19.9443,1.26145,0.105374,99.8946,5694,5688,4390610,4381923
1,1,5.84707,4.84707,5.0.0.2,198358,6547.58,6547.58,17.1351,4.01587,96.6982,3.30176,114242,3772,120182005,3967070
2,5.84707,10.8471,5,1.0.0.2,3657.2,3534.85,3534.85,18.3253,1.29274,32.3361,67.6639,4546,3076,2285749,2209284
2,5.84707,10.8471,5,5.0.0.2,72972.9,6007.34,6007.34,18.0484,4.15501,91.7676,8.23242,43353,3569,45608053,3754586
3,10.8471,15.8471,5,1.0.0.2,4721.1,4672.36,4672.36,17.0796,1.33861,0.561798,99.4382,3738,3717,2950689,2920225
3,10.8471,15.8471,5,5.0.0.2,30787.2,5082.85,5082.85,15.2897,3.85196,83.4946,16.5054,18291,3019,19242029,3176781
4,15.8471,19.647,3.79997,1.0.0.2,9182.96,9182.9,9182.9,21.5161,1.22279,0,100,5662,5662,4361868,4361840
4,15.8471,19.647,3.79997,5.0.0.2,25450.5,4965.9,4965.9,14.8643,3.80511,80.4891,19.5109,11491,2242,12088868,2358780
5,19.647,24.5361,4.88904,1.0.0.2,7277.44,7220.3,7220.3,16.5356,1.42306,0.452804,99.5472,5742,5716,4447458,4412539
5,19.647,24.5361,4.88904,5.0.0.2,25450.5,4965.9,4965.9,14.8621,3.80301,80.487,19.513,14785,2885,15553538,3034806
6,24.5361,29.5361,5,1.0.0.2,5862.62,5862.57,5862.57,20.1386,1.35073,0,100,4882,4882,3664137,3664104
6,24.5361,29.5361,5,5.0.0.2,4738.5,3868.16,3868.16,14.9497,3.80026,18.3369,81.6631,2814,2298,2961565,2417601
7,29.5361,34.5361,5,1.0.0.2,5862.09,5862.09,5862.09,13.7189,1.33345,0,100,4884,4884,3663805,3663805
7,29.5361,34.5361,5,5.0.0.2,4163.77,3837.7,3837.7,14.9521,3.79832,7.80429,92.1957,2473,2280,2602359,2398563
8,34.5361,38.2621,3.726,1.0.0.2,9432.44,9423.11,9423.11,17.6929,1.22522,0.0520291,99.948,5766,5763,4393155,4388809
8,34.5361,38.2621,3.726,5.0.0.2,4163.77,3837.7,3837.7,14.9526,3.80015,7.81335,92.1867,1843,1699,1939276,1787407
9,38.2621,41.8651,3.603,1.0.0.2,9760,9759.98,9759.98,20.5475,1.33839,0,100,5865,5865,4395662,4395653
9,38.2621,41.8651,3.603,5.0.0.2,4163.77,3837.7,3837.7,14.9519,3.80019,7.80022,92.1998,1782,1643,1875260,1728404
10,41.8651,46.8651,5,1.0.0.2,4687.45,4687.45,4687.45,18.1117,1.26507,0,100,3878,3878,2929659,2929659
10,41.8651,46.8651,5,5.0.0.2,4163.77,3837.7,3837.7,14.9521,3.79832,7.80429,92.1957,2473,2280,2602359,2398563
11,46.8651,50.5391,3.674,1.0.0.2,9554.1,9554.1,9554.1,25.5339,1.22727,0,100,5695,5695,4387723,4387723
11,46.8651,50.5391,3.674,5.0.0.2,4163.77,3837.7,3837.7,14.9463,3.79864,7.81078,92.1892,1818,1676,1912214,1762465
12,50.5391,55.5391,5,1.0.0.2,6753.33,6695.33,6695.33,21.7424,1.24788,0.448109,99.5519,5579,5554,4220831,4184582
12,50.5391,55.5391,5,5.0.0.2,4163.77,3837.7,3837.7,14.9521,3.79832,7.80429,92.1957,2473,2280,2602359,2398563
13,55.5391,59.5541,4.015,1.0.0.2,8510.55,8456.2,8456.2,15.3784,1.58179,0.337778,99.6622,5625,5606,4271232,4243956
13,55.5391,59.5541,4.015,5.0.0.2,4163.77,3837.7,3837.7,14.9427,3.79714,7.8007,92.1993,1987,1832,2089694,1926046
14,59.5541,63.0996,3.5455,1.0.0.2,10225.1,10221,10221,26.2984,1.20565,0.0169981,99.983,5883,5882,4531629,4529813
14,59.5541,63.0996,3.5455,5.0.0.2,4163.77,3837.7,3837.7,14.9498,3.79978,7.81072,92.1893,1754,1617,1845333,1700821
15,63.0996,66.887,3.78747,1.0.0.2,9297.45,9297.45,9297.45,13.8088,1.44648,0,100,5867,5867,4401723,4401723
15,63.0996,66.887,3.78747,5.0.0.2,4163.77,3837.7,3837.7,14.9529,3.80011,7.84418,92.1558,1874,1727,1971269,1816895
16,66.887,71.5701,4.68303,1.0.0.2,7552.01,7499.97,7499.97,20.9142,1.28343,0.367069,99.6329,5721,5700,4420789,4390327
16,66.887,71.5701,4.68303,5.0.0.2,4163.77,3837.7,3837.7,14.9554,3.79948,7.85498,92.145,2317,2135,2437387,2246510
17,71.5701,76.5701,5,1.0.0.2,6282.58,6271.32,6271.32,12.27,1.32468,0.095511,99.9045,5235,5230,3926612,3919578
17,71.5701,76.5701,5,5.0.0.2,4163.77,3837.7,3837.7,14.9521,3.79832,7.80429,92.1957,2473,2280,2602359,2398563
18,76.5701,81.5701,5,1.0.0.2,4807.78,4596.74,4596.74,13.8382,1.70171,3.13589,96.8641,4592,4448,3004863,2872962
18,76.5701,81.5701,5,5.0.0.2,4163.77,3837.7,3837.7,14.9521,3.79832,7.80429,92.1957,2473,2280,2602359,2398563
19,81.5701,85.1321,3.562,1.0.0.2,10256.8,10247.6,10247.6,19.9665,1.26413,0.0505136,99.9495,5939,5936,4566848,4562741
19,81.5701,85.1321,3.562,5.0.0.2,4163.77,3837.7,3837.7,14.9454,3.79864,7.82757,92.1724,1763,1625,1853921,1708737
20,85.1321,89.4691,4.337,1.0.0.2,8237.2,8182.44,8182.44,15.2928,1.42158,0.336587,99.6634,5942,5922,4465590,4435900
20,85.1321,89.4691,4.337,5.0.0.2,4163.77,3837.7,3837.7,14.9497,3.79845,7.82852,92.1715,2146,1978,2257284,2080512
21,89.4691,92.9991,3.53,1.0.0.2,9932.71,9932.64,9932.64,23.7635,1.36329,0,100,5837,5837,4382811,4382780
21,89.4691,92.9991,3.53,5.0.0.2,4163.77,3837.7,3837.7,14.9585,3.80202,7.84651,92.1535,1746,1609,1837267,1693387
22,92.9991,97.9991,5,1.0.0.2,7119.37,6796.28,6796.28,30.3579,1.57559,2.49911,97.5009,5602,5462,4449606,4247674
22,92.9991,97.9991,5,5.0.0.2,4163.77,3837.7,3837.7,14.9521,3.79832,7.80429,92.1957,2473,2280,2602359,2398563
23,97.9991,102.999,5,1.0.0.2,7320.37,7171.74,7171.74,21.5794,1.3649,1.12035,98.8796,5891,5825,4575231,4482337
23,97.9991,102.999,5,5.0.0.2,4163.77,3837.7,3837.7,14.9521,3.79832,7.80429,92.1957,2473,2280,2602359,2398563
24,102.999,107.246,4.247,1.0.0.2,8782.62,8348.08,8348.08,24.4951,1.50213,2.6562,97.3438,5986,5827,4662472,4431785
24,102.999,107.246,4.247,5.0.0.2,4163.77,3837.7,3837.7,14.957,3.80045,7.8534,92.1466,2101,1936,2210442,2037337
25,107.246,111.614,4.368,1.0.0.2,8083.64,7866.07,7866.07,24.5237,1.25649,1.45056,98.5494,5653,5571,4413670,4294876
25,107.246,111.614,4.368,5.0.0.2,4163.77,3837.7,3837.7,14.9507,3.79868,7.86309,92.1369,2162,1992,2273422,2095385
26,111.614,115.247,3.633,1.0.0.2,9880.33,9875.95,9875.95,21.7184,1.26267,0.0166973,99.9833,5989,5988,4486901,4484911
26,111.614,115.247,3.633,5.0.0.2,4163.77,3837.7,3837.7,14.949,3.79939,7.79076,92.2092,1797,1657,1890873,1742795
27,115.247,120.247,5,1.0.0.2,5873.11,5873.11,5873.11,22.7997,1.41041,0,100,4888,4888,3670691,3670691
27,115.247,120.247,5,5.0.0.2,4163.77,3837.7,3837.7,14.9521,3.79832,7.80429,92.1957,2473,2280,2602359,2398563
28,120.247,125.247,5,1.0.0.2,6763.82,6677.84,6677.84,20.1221,1.3798,0.663915,99.3361,5573,5536,4227387,4173647
28,120.247,125.247,5,5.0.0.2,4163.77,3837.7,3837.7,14.9521,3.79832,7.80429,92.1957,2473,2280,2602359,2398563
29,125.247,130.247,5,1.0.0.2,5885.91,5883.61,5883.61,22.2429,1.4333,0.0204374,99.9796,4893,4892,3678693,3677256
29,125.247,130.247,5,5.0.0.2,4163.77,3837.7,3837.7,14.9521,3.79832,7.80429,92.1957,2473,2280,2602359,2398563
30,130.247,135.247,5,1.0.0.2,6347.14,6175.18,6175.18,32.1365,1.60624,1.42269,98.5773,5342,5266,3966965,3859486
30,130.247,135.247,5,5.0.0.2,4163.77,3837.7,3837.7,14.9521,3.79832,7.80429,92.1957,2473,2280,2602359,2398563
31,135.247,139.406,4.159,1.0.0.2,8954.25,8887.04,8887.04,17.8408,1.33317,0.405268,99.5947,5922,5898,4655091,4620151
31,135.247,139.406,4.159,5.0.0.2,4163.77,3837.7,3837.7,14.9482,3.79834,7.82313,92.1769,2058,1897,2164643,1995125
32,139.406,143.082,3.6755,1.0.0.2,9560.44,9560.37,9560.37,15.1447,1.3734,0.0172652,99.9827,5792,5791,4392425,4392393
32,139.406,143.082,3.6755,5.0.0.2,4163.77,3837.7,3837.7,14.9524,3.80019,7.86146,92.1385,1819,1676,1912995,1763184
33,143.082,148.082,5,1.0.0.2,4678.49,4678.49,4678.49,22.9833,1.38302,0,100,3722,3722,2924054,2924054
33,143.082,148.082,5,5.0.0.2,4163.77,3837.7,3837.7,14.9521,3.79832,7.80429,92.1957,2473,2280,2602359,2398563
34,148.082,153.082,5,1.0.0.2,5933.34,5892.55,5892.55,22.1918,1.04455,1.14569,98.8543,5237,5177,3708341,3682845
