round,start,end,dur_s,dest,tx_kbit_s,rx_kbit_s,throughput_kbit_s,mean_delay_ms,mean_jitter_ms,packet_loss_pct,delivery_ratio_pct,tx_pkts,rx_pkts,tx_bytes,rx_bytes
1,1,5.62757,4.62757,1.0.0.2,7607.66,7592.61,7592.61,20.0504,1.28354,0.102249,99.8978,5868,5862,4400620,4391917
1,1,5.62757,4.62757,5.0.0.2,230937,4468.83,4468.83,16.7445,3.55312,98.0651,1.93494,126981,2457,133584382,2584977
2,5.62757,10.6276,5,1.0.0.2,4809.19,4622.08,4622.08,10.813,1.44242,2.15429,97.8457,4874,4769,3005742,2888797
2,5.62757,10.6276,5,5.0.0.2,23308.4,3556.23,3556.23,16.3113,3.30291,84.7404,15.2596,13847,2113,14567741,2222646
3,10.6276,15.6276,5,1.0.0.2,6553.8,6462.41,6462.41,21.8675,1.18755,0.701187,99.2988,5562,5523,4096124,4039005
3,10.6276,15.6276,5,5.0.0.2,23308.4,3556.23,3556.23,16.3113,3.30291,84.7404,15.2596,13847,2113,14567741,2222646
4,15.6276,20.6276,5,1.0.0.2,5914.82,5861.44,5861.44,20.1619,1.38881,0.469388,99.5306,4900,4877,3696764,3663398
4,15.6276,20.6276,5,5.0.0.2,23308.4,3556.23,3556.23,16.3113,3.30291,84.7404,15.2596,13847,2113,14567741,2222646
5,20.6276,25.6276,5,1.0.0.2,6010.53,5891.6,5891.6,22.8647,1.31464,2.08099,97.919,5334,5223,3756580,3682252
5,20.6276,25.6276,5,5.0.0.2,7612.8,2917.84,2917.84,13.641,2.90421,61.6847,38.3153,4523,1733,4758002,1823649
6,25.6276,30.6276,5,1.0.0.2,5861.85,5861.75,5861.75,13.3037,1.45367,0,100,4886,4886,3663654,3663596
6,25.6276,30.6276,5,5.0.0.2,2718.82,2718.78,2718.78,12.5476,2.73888,0,100,1615,1615,1699261,1699239
7,30.6276,35.6276,5,1.0.0.2,4696.41,4668.56,4668.56,19.3158,1.41125,0.321975,99.678,3727,3715,2935254,2917852
7,30.6276,35.6276,5,5.0.0.2,2718.82,2718.78,2718.78,12.5476,2.73888,0,100,1615,1615,1699261,1699239
8,35.6276,40.6276,5,1.0.0.2,4850.95,4696.21,4696.21,24.2403,1.48375,13.0378,86.9622,4579,3982,3031843,2935129
8,35.6276,40.6276,5,5.0.0.2,2718.82,2718.78,2718.78,12.5476,2.73888,0,100,1615,1615,1699261,1699239
9,40.6276,45.6276,5,1.0.0.2,4737.47,4676.37,4676.37,17.9252,1.37851,11.5621,88.4379,4238,3748,2960916,2922730
9,40.6276,45.6276,5,5.0.0.2,2718.82,2718.78,2718.78,12.5476,2.73888,0,100,1615,1615,1699261,1699239
10,45.6276,50.6276,5,1.0.0.2,4674.53,4674.46,4674.46,24.6551,1.36086,0,100,3723,3723,2921581,2921536
10,45.6276,50.6276,5,5.0.0.2,2718.82,2718.78,2718.78,12.5476,2.73888,0,100,1615,1615,1699261,1699239
11,50.6276,55.6276,5,1.0.0.2,5874.97,5844.8,5844.8,20.7141,1.37154,0.2749,99.7251,4729,4716,3671855,3652997
11,50.6276,55.6276,5,5.0.0.2,2718.82,2718.78,2718.78,12.5476,2.73888,0,100,1615,1615,1699261,1699239
12,55.6276,60.6276,5,1.0.0.2,4724.24,4677.92,4677.92,18.2831,1.30415,0.534188,99.4658,3744,3724,2952647,2923701
12,55.6276,60.6276,5,5.0.0.2,2718.82,2718.78,2718.78,12.5476,2.73888,0,100,1615,1615,1699261,1699239
13,60.6276,64.254,3.62646,1.0.0.2,9675.69,9675.44,9675.44,17.5521,1.38738,0,100,5736,5736,4386067,4385955
13,60.6276,64.254,3.62646,5.0.0.2,2718.82,2718.78,2718.78,12.5406,2.73928,0,100,1172,1172,1232462,1232446
14,64.254,69.254,5,1.0.0.2,5891.14,5853.84,5853.84,21.5878,1.37297,0.379907,99.6201,4738,4720,3681965,3658651
14,64.254,69.254,5,5.0.0.2,2718.82,2718.78,2718.78,12.5476,2.73888,0,100,1615,1615,1699261,1699239
15,69.254,74.254,5,1.0.0.2,5935.04,5853.77,5853.77,18.5942,1.28767,0.743889,99.2561,4705,4670,3709399,3658609
15,69.254,74.254,5,5.0.0.2,2718.82,2718.78,2718.78,12.5476,2.73888,0,100,1615,1615,1699261,1699239
16,74.254,79.254,5,1.0.0.2,5861.96,5861.88,5861.88,13.9956,1.46282,0,100,4882,4882,3663727,3663675
16,74.254,79.254,5,5.0.0.2,2718.82,2718.78,2718.78,12.5476,2.73888,0,100,1615,1615,1699261,1699239
17,79.254,84.254,5,1.0.0.2,4786.6,4668.57,4668.57,22.1484,1.45737,1.35314,98.6469,3769,3718,2991626,2917855
17,79.254,84.254,5,5.0.0.2,2718.82,2718.78,2718.78,12.5476,2.73888,0,100,1615,1615,1699261,1699239
18,84.254,88.197,3.943,1.0.0.2,9037.02,8918.79,8918.79,22.3709,1.42936,0.682477,99.3175,5861,5821,4454122,4395849
18,84.254,88.197,3.943,5.0.0.2,2718.82,2718.78,2718.78,12.5534,2.74152,0,100,1273,1273,1340037,1340019
19,88.197,93.197,5,1.0.0.2,4748.5,4688.07,4688.07,15.3681,1.65624,0.660569,99.3394,3936,3910,2967814,2930043
19,88.197,93.197,5,5.0.0.2,2718.82,2718.78,2718.78,12.5476,2.73888,0,100,1615,1615,1699261,1699239
20,93.197,97.8796,4.68253,1.0.0.2,7769.59,7514.28,7514.28,24.0901,1.623,1.72993,98.2701,5954,5851,4547672,4398232
20,93.197,97.8796,4.68253,5.0.0.2,2718.82,2718.78,2718.78,12.5514,2.74006,0,100,1512,1512,1591369,1591349
21,97.8796,102.88,5,1.0.0.2,6829.21,6664.84,6664.84,14.6909,1.50342,1.29663,98.7034,5630,5557,4268256,4165525
21,97.8796,102.88,5,5.0.0.2,2718.82,2718.78,2718.78,12.5476,2.73888,0,100,1615,1615,1699261,1699239
22,102.88,107.88,5,1.0.0.2,6474.48,6149.63,6149.63,20.5386,1.75307,4.83389,95.1661,5358,5099,4046548,3843518
22,102.88,107.88,5,5.0.0.2,2718.82,2718.78,2718.78,12.5476,2.73888,0,100,1615,1615,1699261,1699239
23,107.88,112.88,5,1.0.0.2,7210.75,6999.21,6999.21,21.7526,1.32398,1.57467,98.4253,5779,5688,4506721,4374507
23,107.88,112.88,5,5.0.0.2,2718.82,2718.78,2718.78,12.5476,2.73888,0,100,1615,1615,1699261,1699239
24,112.88,117.88,5,1.0.0.2,5906.99,5853.48,5853.48,11.9057,1.38503,0.472085,99.5279,4872,4849,3691869,3658423
24,112.88,117.88,5,5.0.0.2,2718.82,2718.78,2718.78,12.5476,2.73888,0,100,1615,1615,1699261,1699239
25,117.88,122.88,5,1.0.0.2,6339.77,6309.48,6309.48,15.6869,1.17745,0.233687,99.7663,5563,5550,3962358,3943426
25,117.88,122.88,5,5.0.0.2,2718.82,2718.78,2718.78,12.5476,2.73888,0,100,1615,1615,1699261,1699239
26,122.88,127.88,5,1.0.0.2,4683.66,4683.66,4683.66,18.4153,1.27372,0,100,3901,3901,2927289,2927287
26,122.88,127.88,5,5.0.0.2,2718.82,2718.78,2718.78,12.5476,2.73888,0,100,1615,1615,1699261,1699239
27,127.88,132.88,5,1.0.0.2,5875.53,5866.25,5866.25,21.4781,1.3317,0.082085,99.9179,4873,4869,3672204,3666404
27,127.88,132.88,5,5.0.0.2,2718.82,2718.78,2718.78,12.5476,2.73888,0,100,1615,1615,1699261,1699239
28,132.88,137.88,5,1.0.0.2,5917.26,5847.62,5847.62,16.9486,1.62927,0.633714,99.3663,4734,4704,3698289,3654760
28,132.88,137.88,5,5.0.0.2,2718.82,2718.78,2718.78,12.5476,2.73888,0,100,1615,1615,1699261,1699239
29,137.88,142.88,5,1.0.0.2,4744.94,4684.71,4684.71,14.6699,1.33972,0.660737,99.3393,3935,3909,2965589,2927946
29,137.88,142.88,5,5.0.0.2,2718.82,2718.78,2718.78,12.5476,2.73888,0,100,1615,1615,1699261,1699239
30,142.88,146.423,3.543,1.0.0.2,9909.57,9909.24,9909.24,17.7047,1.49723,0,100,5696,5696,4388704,4388556
30,142.88,146.423,3.543,5.0.0.2,2718.82,2718.78,2718.78,12.5409,2.73951,0,100,1145,1145,1204097,1204082
31,146.423,151.423,5,1.0.0.2,5838.34,5838.34,5838.34,17.1494,1.51236,0,100,4693,4693,3648964,3648964
31,146.423,151.423,5,5.0.0.2,2718.82,2718.78,2718.78,12.5476,2.73888,0,100,1615,1615,1699261,1699239
32,151.423,156.423,5,1.0.0.2,4689.18,4689.18,4689.18,17.3631,1.22231,0,100,3818,3818,2930739,2930739
32,151.423,156.423,5,5.0.0.2,2718.82,2718.78,2718.78,12.5476,2.73888,0,100,1615,1615,1699261,1699239
33,156.423,159.832,3.4095,1.0.0.2,9752.26,9747.68,9747.68,24.5717,1.39079,0.0180018,99.982,5555,5554,4156290,4154339
33,156.423,159.832,3.4095,5.0.0.2,2718.82,2718.78,2718.78,12.5392,2.73944,0,100,1102,1102,1158726,1158711
34,159.832,164.832,5,1.0.0.2,5066.93,5065.41,5065.41,18.7206,1.16838,0.0245399,99.9755,4075,4074,3166833,3165879
34,159.832,164.832,5,5.0.0.2,2718.82,2718.78,2718.78,12.5476,2.73888,0,100,1615,1615,1699261,1699239
35,164.832,169.832,5,1.0.0.2,5862.84,5853.56,5853.56,22.8285,1.40238,0.0847458,99.9153,4720,4716,3664274,3658473
35,164.832,169.832,5,5.0.0.2,2718.82,2718.78,2718.78,12.5476,2.73888,0,100,1615,1615,1699261,1699239
36,169.832,174.832,5,1.0.0.2,5921.95,5848.33,5848.33,18.1598,1.41193,6.855,93.145,5062,4715,3701218,3655208
36,169.832,174.832,5,5.0.0.2,2718.82,2718.78,2718.78,12.5476,2.73888,0,100,1615,1615,1699261,1699239
37,174.832,179.832,5,1.0.0.2,4823.02,4728.38,4728.38,16.3992,1.4664,1.37947,98.6205,4422,4361,3014390,2955237
37,174.832,179.832,5,5.0.0.2,2718.82,2718.78,2718.78,12.5476,2.73888,0,100,1615,1615,1699261,1699239
38,179.832,183.345,3.513,1.0.0.2,9973.06,9972.97,9972.97,19.3686,1.41194,0,100,5698,5698,4379415,4379380
38,179.832,183.345,3.513,5.0.0.2,2718.82,2718.78,2718.78,12.5553,2.74273,0,100,1134,1134,1193900,1193885
39,183.345,188.345,5,1.0.0.2,5860.25,5860.25,5860.25,26.907,1.38825,0,100,4730,4730,3662654,3662654
39,183.345,188.345,5,5.0.0.2,2718.82,2718.78,2718.78,12.5476,2.73888,0,100,1615,1615,1699261,1699239
40,188.345,193.345,5,1.0.0.2,4718.61,4676.83,4676.83,17.5171,1.29098,0.482057,99.5179,3734,3716,2949129,2923017
40,188.345,193.345,5,5.0.0.2,2718.82,2718.78,2718.78,12.5476,2.73888,0,100,1615,1615,1699261,1699239
41,193.345,198.345,5,1.0.0.2,4496.4,4282.7,4282.7,25.0454,2.21362,9.63235,90.3676,4080,3687,2810247,2676685
41,193.345,198.345,5,5.0.0.2,2718.82,2718.78,2718.78,12.5476,2.73888,0,100,1615,1615,1699261,1699239
42,198.345,203.345,5,1.0.0.2,6460.69,6369.98,6369.98,15.0965,1.73941,1.00677,98.9932,5761,5703,4037933,3981237
42,198.345,203.345,5,5.0.0.2,2718.82,2718.78,2718.78,12.5476,2.73888,0,100,1615,1615,1699261,1699239
43,203.345,208.345,5,1.0.0.2,3758.51,3730.93,3730.93,23.529,1.52839,0.409277,99.5907,2932,2920,2349071,2331834
43,203.345,208.345,5,5.0.0.2,2718.82,2718.78,2718.78,12.5476,2.73888,0,100,1615,1615,1699261,1699239
44,208.345,213.345,5,1.0.0.2,5980.86,5846.26,5846.26,23.1714,1.44096,1.21542,98.7846,4772,4714,3738039,3653915
44,208.345,213.345,5,5.0.0.2,2718.82,2718.78,2718.78,12.5476,2.73888,0,100,1615,1615,1699261,1699239
45,213.345,218.345,5,1.0.0.2,5865.65,5846.93,5846.93,16.2515,1.28595,0.169779,99.8302,4712,4704,3666030,3654330
45,213.345,218.345,5,5.0.0.2,2718.82,2718.78,2718.78,12.5476,2.73888,0,100,1615,1615,1699261,1699239
46,218.345,223.345,5,1.0.0.2,4684.64,4684.62,4684.62,17.1446,1.31689,0,100,3907,3907,2927901,2927887
46,218.345,223.345,5,5.0.0.2,2718.82,2718.78,2718.78,12.5476,2.73888,0,100,1615,1615,1699261,1699239
47,223.345,228.345,5,1.0.0.2,3520.32,3511.04,3511.04,13.7189,1.19106,0.144352,99.8556,2771,2767,2200200,2194399
47,223.345,228.345,5,5.0.0.2,2718.82,2718.78,2718.78,12.5476,2.73888,0,100,1615,1615,1699261,1699239
48,228.345,232.551,4.206,1.0.0.2,8351.51,8309.69,8309.69,19.0742,1.34805,0.368189,99.6318,5432,5412,4390810,4368819
48,228.345,232.551,4.206,5.0.0.2,2718.82,2718.78,2718.78,12.5433,2.73891,0,100,1359,1359,1429419,1429401
49,232.551,237.551,5,1.0.0.2,4752.64,4689.9,4689.9,20.9166,1.36,0.685976,99.314,3936,3909,2970403,2931190
49,232.551,237.551,5,5.0.0.2,2718.82,2718.78,2718.78,12.5476,2.73888,0,100,1615,1615,1699261,1699239
50,237.551,242.551,5,1.0.0.2,5852.38,5852.3,5852.3,26.7964,1.40038,0,100,4723,4723,3657734,3657687
50,237.551,242.551,5,5.0.0.2,2718.82,2718.78,2718.78,12.5476,2.73888,0,100,1615,1615,1699261,1699239
51,242.551,247.551,5,1.0.0.2,3794.25,3726.77,3726.77,13.4986,1.44248,9.57415,90.4259,3311,2994,2371409,2329234
51,242.551,247.551,5,5.0.0.2,2718.82,2718.78,2718.78,12.5476,2.73888,0,100,1615,1615,1699261,1699239
52,247.551,252.551,5,1.0.0.2,4028.04,3902.09,3902.09,11.9222,1.50325,5.96044,94.0396,3691,3471,2517524,2438806
52,247.551,252.551,5,5.0.0.2,2718.82,2718.78,2718.78,12.5476,2.73888,0,100,1615,1615,1699261,1699239
53,252.551,257.551,5,1.0.0.2,4929.76,4900.69,4900.69,17.1945,1.4337,0.292184,99.7078,4107,4095,3081101,3062932
53,252.551,257.551,5,5.0.0.2,2718.82,2718.78,2718.78,12.5476,2.73888,0,100,1615,1615,1699261,1699239
54,257.551,262.551,5,1.0.0.2,6206.54,6061.71,6061.71,20.9636,1.43411,1.25076,98.7492,4957,4895,3879085,3788567
54,257.551,262.551,5,5.0.0.2,2718.82,2718.78,2718.78,12.5476,2.73888,0,100,1615,1615,1699261,1699239
55,262.551,266.616,4.06497,1.0.0.2,8996.3,8878.37,8878.37,14.4413,1.54196,0.678246,99.3218,6045,6004,4571206,4511283
55,262.551,266.616,4.06497,5.0.0.2,2718.82,2718.78,2718.78,12.5474,2.74002,0,100,1313,1313,1381487,1381470
56,266.616,270.496,3.88003,1.0.0.2,9336.68,9219.9,9219.9,18.6257,1.77726,0.652392,99.3476,5978,5939,4528326,4471688
56,266.616,270.496,3.88003,5.0.0.2,2718.82,2718.78,2718.78,12.5401,2.73871,0,100,1254,1254,1318637,1318620
57,270.496,275.496,5,1.0.0.2,5850.74,5850.65,5850.65,26.6667,1.30566,0,100,4721,4721,3656714,3656659
57,270.496,275.496,5,5.0.0.2,2718.82,2718.78,2718.78,12.5476,2.73888,0,100,1615,1615,1699261,1699239
58,275.496,280.496,5,1.0.0.2,5863.29,5849.36,5849.36,20.775,1.47254,0.126984,99.873,4725,4719,3664557,3655853
58,275.496,280.496,5,5.0.0.2,2718.82,2718.78,2718.78,12.5476,2.73888,0,100,1615,1615,1699261,1699239
59,280.496,285.496,5,1.0.0.2,3503.83,3503.82,3503.82,18.087,1.20603,0,100,2751,2751,2189896,2189888
59,280.496,285.496,5,5.0.0.2,2718.82,2718.78,2718.78,12.5476,2.73888,0,100,1615,1615,1699261,1699239
60,285.496,290.496,5,1.0.0.2,5861.34,5861.34,5861.34,13.5997,1.34056,0,100,4896,4896,3663338,3663338
60,285.496,290.496,5,5.0.0.2,2718.82,2718.78,2718.78,12.5476,2.73888,0,100,1615,1615,1699261,1699239
61,290.496,294.179,3.68297,1.0.0.2,9530.71,9530.71,9530.71,20.9083,1.35489,0,100,5747,5747,4387660,4387660
61,290.496,294.179,3.68297,5.0.0.2,2718.82,2718.78,2718.78,12.5539,2.74209,0,100,1189,1189,1251664,1251648
62,294.179,299.179,5,1.0.0.2,3496.44,3496.44,3496.44,15.6348,0.981652,0,100,2600,2600,2185278,2185278
62,294.179,299.179,5,5.0.0.2,2718.82,2718.78,2718.78,12.5476,2.73888,0,100,1615,1615,1699261,1699239
