flow_id,src,sport,dst,dport,start,end,active_s,tx_kbit_s,rx_kbit_s,throughput_kbit_s,mean_delay_ms,mean_jitter_ms,packet_loss_pct,delivery_ratio_pct,tx_pkts,rx_pkts,tx_bytes,rx_bytes
1,7.0.0.157,49153,5.0.0.2,50000,1.00892,6.62603,5.61711,98502.8,1125.21,1125.21,8.83294,2.48413,98.8577,1.14231,65744,751,69162688,790052
2,7.0.0.152,49153,5.0.0.2,50000,1.00942,29.3886,28.3792,23645.3,1341.91,1341.91,6.51646,2.04835,94.3248,5.67519,79733,4525,83879116,4760300
3,7.0.0.156,49153,5.0.0.2,50000,1.01268,494.172,493.159,1358.55,1358.41,1358.41,6.51192,1.95963,0.0100492,99.99,79608,79600,83747616,83739200
4,7.0.0.154,49153,5.0.0.2,50000,1.01312,175.957,174.944,3823.87,1358.44,1358.44,6.83494,2.08076,64.4747,35.5253,79487,28238,83620324,29706376
5,7.0.0.153,49153,5.0.0.2,50000,1.01625,4.16107,3.14481,172384,1054.4,1054.4,14.4267,4.9201,99.3883,0.611659,64415,394,67764580,414488
6,7.0.0.155,49153,5.0.0.2,50000,1.03066,185.398,184.367,2988.99,1121.71,1121.71,7.16707,2.01613,62.4719,37.5281,65479,24573,68883908,25850796
7,7.0.0.3,49153,1.0.0.2,9,1.054,4.19656,3.14256,125.37,52.4311,52.4311,13.0223,2.69127,58.1837,41.8163,947,396,49248,20596
9,7.0.0.15,49153,1.0.0.2,9,1.073,5.76157,4.68857,270.527,205.047,205.047,32.8873,5.5522,6.64336,93.3566,572,534,158548,120172
10,7.0.0.122,49153,1.0.0.2,9,1.074,6.00406,4.93006,1189.13,1189.13,1189.13,19.0042,0.802709,0,100,979,979,732812,732812
13,7.0.0.69,49153,1.0.0.2,9,1.155,2.41707,1.26207,220.54,45.5127,45.5127,11.943,3.13514,79.3722,20.6278,669,138,34792,7180
14,7.0.0.81,49153,1.0.0.2,9,1.175,6.00406,4.82906,1221.22,1214,1214,16.8856,1.16687,0.305499,99.6945,982,979,737168,732812
17,7.0.0.83,49153,1.0.0.2,9,1.186,2.67856,1.49256,180.071,30.6801,30.6801,25.1698,7.87107,82.9721,17.0279,646,110,33596,5724
19,7.0.0.8,49153,1.0.0.2,9,6.021,11.0056,4.98457,1183.78,1174.46,1174.46,24.3532,1.09512,0.415369,99.5846,963,959,737580,731772
21,7.0.0.3,49154,1.0.0.2,9,6.05,0,0,0,0,0,0,0,100,0,3,0,164,0
22,7.0.0.67,49153,1.0.0.2,9,6.1,11.0281,4.92806,1248.77,1189.84,1189.84,30.5537,1.0949,2.48756,97.5124,1005,980,769252,732952
24,7.0.0.65,49153,1.0.0.2,9,6.121,11.0741,4.95307,369.154,336.238,336.238,12.4319,3.3372,2.39617,97.6038,626,611,228556,208176
26,7.0.0.103,49153,1.0.0.2,9,6.138,11.0056,4.86757,650.332,612.064,612.064,20.7565,3.18783,2.28495,97.7151,744,727,395692,372408
28,7.0.0.9,49153,1.0.0.2,9,6.172,11.0041,4.83206,1220.46,1213.25,1213.25,10.5721,1.14327,0.305499,99.6945,982,979,737168,732812
30,7.0.0.36,49153,1.0.0.2,9,11.008,16.0041,4.99606,1173.34,1173.34,1173.34,26.4528,1.14437,0,100,978,978,732760,732760
32,7.0.0.106,49153,1.0.0.2,9,11.015,15.5855,4.57053,151.258,106.778,106.778,39.6185,7.24779,5.83804,94.162,531,500,86416,61004
34,7.0.0.110,49153,1.0.0.2,9,11.099,16.0041,4.90506,1332.46,1192.74,1192.74,52.8279,1.18067,5.69498,94.305,1036,977,816976,731308
36,7.0.0.15,49154,1.0.0.2,9,11.122,13.2526,2.13056,154.46,51.3667,51.3667,10.7981,2.5128,66.7509,33.2491,791,263,41136,13680
37,7.0.0.16,49153,1.0.0.2,9,11.145,12.9676,1.82256,163.901,41.3308,41.3308,54.7509,10.5822,74.7911,25.2089,718,181,37340,9416
39,7.0.0.55,49153,1.0.0.2,9,11.193,16.0076,4.81456,333.847,280.25,280.25,16.9893,3.22434,4.62046,95.3795,606,578,200916,168660
42,7.0.0.97,49153,1.0.0.2,9,16.006,21.004,4.99803,1173.12,1173.12,1173.12,22.3965,1.43745,0,100,979,979,732912,732912
44,7.0.0.145,49153,1.0.0.2,9,16.016,21.004,4.98803,1175.56,1175.56,1175.56,21.4747,1.23989,0,100,980,980,732964,732964
46,7.0.0.26,49153,1.0.0.2,9,16.063,17.6441,1.58106,222.615,84.2167,84.2167,12.8619,2.3575,62.1749,37.8251,846,320,43996,16644
48,7.0.0.49,49153,1.0.0.2,9,16.115,21.004,4.88903,1232.62,1199.36,1199.36,20.7292,1.93787,1.40845,98.5915,994,980,753292,732964
50,7.0.0.43,49153,1.0.0.2,9,16.159,21.004,4.84503,1209.82,1209.82,1209.82,19.3051,1.35534,0,100,975,975,732704,732704
51,7.0.0.127,49153,1.0.0.2,9,16.17,16.7181,0.548065,452.443,63.8173,63.8173,4.84873,0.515939,85.906,14.094,596,84,30996,4372
54,7.0.0.80,49153,1.0.0.2,9,21,21.2266,0.226566,1059.58,93.783,93.783,27.6146,4.45192,91.1612,8.83882,577,51,30008,2656
55,7.0.0.14,49153,1.0.0.2,9,21.006,26.0041,4.99806,1173.2,1173.2,1173.2,15.1644,1.32057,0,100,980,980,732964,732964
58,7.0.0.75,49153,1.0.0.2,9,21.015,26.0115,4.99653,656.795,593.942,593.942,14.5494,4.30884,3.71353,96.2865,754,726,410212,370956
60,7.0.0.29,49153,1.0.0.2,9,21.072,21.109,0.0370287,5539.48,57.0368,57.0368,5.20587,1.00179,98.9858,1.0142,493,5,25640,264
62,7.0.0.20,49153,1.0.0.2,9,21.104,26.0041,4.90006,1195.47,1195.47,1195.47,14.6344,1.2278,0,100,966,966,732236,732236
64,7.0.0.125,49153,1.0.0.2,9,21.157,26.0055,4.84853,1209.38,1209.38,1209.38,32.52,1.03801,0,100,980,980,732964,732964
66,7.0.0.25,49153,1.0.0.2,9,26.075,51.6091,25.5341,281.461,228.155,228.155,27.8193,5.20699,10.9689,89.0311,1094,974,898356,728216
67,7.0.0.20,49154,1.0.0.2,9,26.076,31.004,4.92803,1189.54,1189.54,1189.54,21.0285,1.8587,0,100,978,978,732760,732760
70,7.0.0.110,49154,1.0.0.2,9,26.1,31.004,4.90403,1304.4,1195.44,1195.44,38.3543,1.26758,4.4878,95.5122,1025,979,799604,732812
72,7.0.0.124,49153,1.0.0.2,9,26.179,31.004,4.82503,1265.66,1215.1,1215.1,48.8596,1.38116,2.0979,97.9021,1001,980,763356,732864
73,7.0.0.81,49154,1.0.0.2,9,26.194,31.004,4.81003,1218.89,1218.89,1218.89,20.8102,1.74854,0,100,980,980,732864,732864
74,7.0.0.85,49153,1.0.0.2,9,26.197,31.004,4.80703,1219.39,1219.39,1219.39,21.1898,1.74422,0,100,977,977,732708,732708
78,7.0.0.24,49153,1.0.0.2,9,31.025,36.0041,4.97906,1177.76,1177.76,1177.76,16.0082,0.584444,0,100,981,981,733016,733016
79,7.0.0.122,49154,1.0.0.2,9,31.029,36.0041,4.97506,1178.38,1178.38,1178.38,23.7944,1.97296,0,100,979,979,732812,732812
82,7.0.0.84,49153,1.0.0.2,9,31.043,36.0041,4.96106,1181.79,1181.79,1181.79,24.0599,1.90747,0,100,980,980,732864,732864
84,7.0.0.95,49153,1.0.0.2,9,31.074,36.0041,4.93006,1189.22,1189.22,1189.22,24.1246,2.00397,0,100,980,980,732864,732864
86,7.0.0.66,49153,1.0.0.2,9,31.092,36.0006,4.90857,930.311,837.934,837.934,29.6982,2.80075,4.68384,95.3162,854,814,570812,514132
