flow_id,src,sport,dst,dport,start,end,active_s,tx_kbit_s,rx_kbit_s,throughput_kbit_s,mean_delay_ms,mean_jitter_ms,packet_loss_pct,delivery_ratio_pct,tx_pkts,rx_pkts,tx_bytes,rx_bytes
1,7.0.0.152,49153,5.0.0.2,50000,1.00798,500.148,499.14,1114.11,1114.09,1114.09,7.27109,0.341429,0.00151341,99.9985,66076,66075,69511952,69510900
2,7.0.0.154,49153,5.0.0.2,50000,1.00956,11.9766,10.967,53075.9,1108.88,1108.88,12.2258,1.60762,97.9108,2.08924,69164,1445,72760528,1520140
3,7.0.0.156,49153,5.0.0.2,50000,1.01029,500.148,499.138,889.422,889.371,889.371,7.30489,0.380174,0.0056872,99.9943,52750,52747,55493000,55489844
4,7.0.0.153,49153,5.0.0.2,50000,1.01322,500.148,499.135,1189.59,1189.59,1189.59,7.26156,0.360969,0,100,70552,70552,74220704,74220704
5,7.0.0.155,49153,5.0.0.2,50000,1.01885,125.568,124.549,4908.47,1223.39,1223.39,7.53809,0.623415,75.0761,24.9239,72641,18105,76418332,19046460
6,7.0.0.157,49153,5.0.0.2,50000,1.03556,17.9856,16.95,35371.5,1173.77,1173.77,22.5922,3.50968,96.6816,3.31841,71239,2364,74943428,2486928
7,7.0.0.103,49153,1.0.0.2,9,1.038,6.00556,4.96756,1170,1165.33,1165.33,15.3621,1.29491,0.249377,99.7506,802,800,726508,723604
9,7.0.0.8,49153,1.0.0.2,9,1.055,6.00406,4.94906,1204.43,1183.31,1183.31,27.1721,1.49526,0.924974,99.075,973,964,745100,732032
11,7.0.0.7,49153,1.0.0.2,9,1.081,6.00406,4.92306,1190.82,1190.82,1190.82,34.8189,1.59763,0,100,979,979,732812,732812
13,7.0.0.111,49153,1.0.0.2,9,1.104,6.00406,4.90006,1196.41,1196.41,1196.41,33.5745,1.56771,0,100,979,979,732812,732812
14,7.0.0.115,49153,1.0.0.2,9,1.12,4.25403,3.13403,100.359,43.0168,43.0168,5.72663,1.33128,57.1429,42.8571,756,324,39316,16852
15,7.0.0.63,49153,1.0.0.2,9,1.122,1.60956,0.487564,360.978,10.3043,10.3043,5.80063,1.84413,97.1631,2.83688,423,12,22000,628
19,7.0.0.116,49153,1.0.0.2,9,6.07,9.90457,3.83457,356.755,251.422,251.422,16.0784,3.45741,54.2823,45.7177,829,379,171000,120512
21,7.0.0.37,49153,1.0.0.2,9,6.158,8.10806,1.95006,122.252,33.722,33.722,22.5839,5.64754,72.4258,27.5742,573,158,29800,8220
22,7.0.0.64,49153,1.0.0.2,9,6.161,11.0041,4.84306,1220.09,1210.49,1210.49,47.1186,0.942586,0.406918,99.5931,983,979,738620,732812
24,7.0.0.3,49153,1.0.0.2,9,6.167,11.008,4.84103,123.696,101.155,101.155,29.7079,6.24722,3.81679,96.1832,524,504,74852,61212
25,7.0.0.105,49153,1.0.0.2,9,6.169,11.0346,4.86557,143.704,112.24,112.24,19.9944,3.72509,3.44168,96.5583,523,505,87400,68264
29,7.0.0.98,49153,1.0.0.2,9,6.188,10.8286,4.64057,108.925,72.8049,72.8049,32.722,5.99757,5.04854,94.9515,515,489,63184,42232
31,7.0.0.53,49153,1.0.0.2,9,11.033,15.2221,4.18907,279.959,205.09,205.09,23.3213,3.49237,6.81818,93.1818,396,369,146596,107392
33,7.0.0.79,49153,1.0.0.2,9,11.042,16.0116,4.96958,728.143,690.493,690.493,27.9712,3.52185,2.42656,97.5734,783,764,452320,428932
35,7.0.0.122,49153,1.0.0.2,9,11.075,16.0041,4.92906,1189.37,1189.37,1189.37,36.6552,0.95798,0,100,979,979,732812,732812
