round,start_sim,end_sim,duration_sim,start_wall,end_wall,duration_wall
1,1,6,5,18:29:20,18:36:18,418.069
2,6,11,5,18:36:18,18:43:45,447.039
3,11,16,5,18:43:45,18:51:12,446.989
4,16,21,5,18:51:12,18:58:11,418.617
5,21,26,5,18:58:11,19:04:55,403.765
6,26,31,5,19:04:55,19:12:17,442.203
7,31,36,5,19:12:17,19:18:55,398.374
8,36,41,5,19:18:55,19:25:44,409.1
9,41,46,5,19:25:44,19:33:00,435.503
10,46,51,5,19:33:00,19:39:59,418.846
11,51,56,5,19:39:59,19:46:48,409.068
12,56,61,5,19:46:48,19:54:10,441.883
13,61,66,5,19:54:10,20:01:28,438.256
14,66,71,5,20:01:28,20:07:39,371.459
15,71,76,5,20:07:39,20:14:30,410.326
16,76,81,5,20:14:30,20:20:48,377.741
17,81,86,5,20:20:48,20:27:43,415.291
18,86,91,5,20:27:43,20:34:16,393.697
19,91,96,5,20:34:16,20:41:31,434.464
20,96,101,5,20:41:31,20:48:20,408.546
21,101,106,5,20:48:20,20:54:42,382.09
22,106,111,5,20:54:42,21:01:25,403.471
23,111,116,5,21:01:25,21:08:22,416.517
24,116,121,5,21:08:22,21:14:44,382.472
25,121,126,5,21:14:44,21:21:08,384.018
26,126,131,5,21:21:08,21:27:40,392.075
27,131,136,5,21:27:40,21:34:15,394.92
28,136,141,5,21:34:15,21:40:47,391.914
29,141,146,5,21:40:47,21:46:43,355.813
30,146,151,5,21:46:43,21:52:39,356.07
31,151,156,5,21:52:39,21:59:21,401.637
32,156,161,5,21:59:21,22:06:04,403.433
33,161,166,5,22:06:04,22:12:06,362.404
34,166,171,5,22:12:06,22:18:44,397.711
35,171,176,5,22:18:44,22:25:30,405.764
36,176,181,5,22:25:30,22:31:23,353.129
37,181,186,5,22:31:23,22:37:28,365.023
38,186,191,5,22:37:28,22:43:53,384.949
39,191,196,5,22:43:53,22:50:14,380.809
40,196,201,5,22:50:14,22:56:09,354.947
41,201,206,5,22:56:09,23:02:46,397.057
42,206,211,5,23:02:46,23:09:27,401.303
43,211,216,5,23:09:27,23:15:18,351.025
44,216,221,5,23:15:18,23:21:40,381.461
45,221,226,5,23:21:40,23:27:59,379.108
46,226,231,5,23:27:59,23:34:53,413.817
47,231,236,5,23:34:53,23:41:31,398.162
48,236,241,5,23:41:31,23:47:59,388.66
49,241,246,5,23:47:59,23:54:39,399.79
50,246,251,5,23:54:39,00:00:59,379.453
51,251,256,5,00:00:59,00:08:05,426.058
52,256,261,5,00:08:05,00:14:38,392.971
53,261,266,5,00:14:38,00:21:11,392.895
54,266,270.314,4.31353,00:21:11,00:27:28,377.587
55,270.314,275.314,5,00:27:28,00:33:47,378.563
56,275.314,280.314,5,00:33:47,00:39:44,357.677
57,280.314,285.314,5,00:39:44,00:46:22,397.655
58,285.314,290.314,5,00:46:22,00:52:34,371.988
59,290.314,294.152,3.83804,00:52:34,00:58:38,363.708
60,294.152,299.152,5,00:58:38,01:04:54,375.865
61,299.152,304.152,5,01:04:54,01:11:04,370.681
62,304.152,309.152,5,01:11:04,01:17:33,388.605
63,309.152,314.152,5,01:17:33,01:23:15,342.266
64,314.152,319.152,5,01:23:15,01:29:15,359.953
65,319.152,324.152,5,01:29:15,01:35:22,367.102
66,324.152,329.152,5,01:35:22,01:40:58,336.285
67,329.152,334.152,5,01:40:58,01:47:33,394.101
68,334.152,339.152,5,01:47:33,01:54:12,398.95
69,339.152,344.152,5,01:54:12,02:00:01,349.94
70,344.152,349.152,5,02:00:01,02:05:53,351.379
71,349.152,354.152,5,02:05:53,02:12:05,372.013
72,354.152,359.152,5,02:12:05,02:17:59,354.349
73,359.152,364.152,5,02:17:59,02:24:38,398.57
74,364.152,369.152,5,02:24:38,02:31:18,400.166
75,369.152,374.152,5,02:31:18,02:37:14,356.36
76,374.152,379.152,5,02:37:14,02:43:55,401.156
77,379.152,384.152,5,02:43:55,02:50:10,374.444
78,384.152,389.152,5,02:50:10,02:56:52,402.238
79,389.152,394.152,5,02:56:52,03:03:23,391.132
80,394.152,399.152,5,03:03:23,03:09:42,378.522
81,399.152,404.152,5,03:09:42,03:15:11,329.124
82,404.152,409.152,5,03:15:11,03:21:01,350.384
83,409.152,414.152,5,03:21:01,03:27:11,369.494
84,414.152,419.152,5,03:27:11,03:33:16,365.388
85,419.152,424.152,5,03:33:16,03:38:45,328.719
86,424.152,429.152,5,03:38:45,03:45:25,400.509
87,429.152,434.152,5,03:45:25,03:51:40,374.585
88,434.152,439.152,5,03:51:40,03:58:50,430.219
89,439.152,444.152,5,03:58:50,04:05:29,398.28
90,444.152,449.152,5,04:05:29,04:12:03,394.784
91,449.152,454.152,5,04:12:03,04:17:40,336.24
92,454.152,459.152,5,04:17:40,04:23:56,376.546
93,459.152,464.152,5,04:23:56,04:30:09,372.884
94,464.152,469.152,5,04:30:09,04:36:39,390.237
95,469.152,474.152,5,04:36:39,04:43:39,419.377
96,474.152,479.152,5,04:43:39,04:50:06,387.156
97,479.152,484.152,5,04:50:06,04:56:36,390.276
98,484.152,489.152,5,04:56:36,05:02:15,338.647
99,489.152,494.152,5,05:02:15,05:08:18,363.108
100,494.152,499.152,5,05:08:18,05:14:59,400.995
