round,start,end,dur_s,dest,tx_kbit_s,rx_kbit_s,throughput_kbit_s,mean_delay_ms,mean_jitter_ms,packet_loss_pct,delivery_ratio_pct,tx_pkts,rx_pkts,tx_bytes,rx_bytes
1,1,6,5,1.0.0.2,4793.46,4697.78,4697.78,26.4615,1.48608,17.4002,82.5998,4908,4054,2995909,2936115
1,1,6,5,5.0.0.2,96170.7,6677.25,6677.25,10.818,1.16568,93.0568,6.9432,57135,3967,60106704,4173283
2,6,11,5,1.0.0.2,1865.81,1655.48,1655.48,32.1439,3.68008,23.6502,76.3498,3945,3012,1166130,1034675
2,6,11,5,5.0.0.2,96549,6699.09,6699.09,10.8272,1.16755,93.0614,6.93863,57360,3980,60343134,4186931
3,11,16,5,1.0.0.2,2882.04,2616.77,2616.77,23.7362,2.51031,3,97,3900,3783,1801275,1635482
3,11,16,5,5.0.0.2,53839.5,5806.79,5806.79,10.6119,1.09994,89.214,10.786,31986,3450,33649706,3629241
4,16,21,5,1.0.0.2,5037.73,4968.2,4968.2,18.4655,1.84031,3.86504,96.135,4683,4502,3148580,3105127
4,16,21,5,5.0.0.2,22148.2,4882.56,4882.56,8.80375,0.727404,77.9526,22.0474,13158,2901,13842607,3051600
5,21,26,5,1.0.0.2,4187.56,4042.73,4042.73,22.6123,1.91964,14.3052,85.6948,4390,3762,2617228,2526707
5,21,26,5,5.0.0.2,8101.59,4416.44,4416.44,7.34883,0.433226,45.481,54.519,4813,2624,5063496,2760273
6,26,31,5,1.0.0.2,6224.22,6163.4,6163.4,31.5482,1.73821,0.502513,99.4975,5174,5148,3890135,3852125
6,26,31,5,5.0.0.2,8101.59,4416.44,4416.44,7.34883,0.433226,45.481,54.519,4813,2624,5063496,2760273
7,31,36,5,1.0.0.2,3996.42,3694.25,3694.25,24.6647,3.07876,31.9992,68.0008,4997,3398,2497762,2308905
7,31,36,5,5.0.0.2,8101.59,4416.44,4416.44,7.34883,0.433226,45.481,54.519,4813,2624,5063496,2760273
8,36,41,5,1.0.0.2,4980.28,4680.28,4680.28,21.1051,2.74412,2.96917,97.0308,4412,4281,3112675,2925178
8,36,41,5,5.0.0.2,8101.59,4416.44,4416.44,7.34883,0.433226,45.481,54.519,4813,2624,5063496,2760273
9,41,46,5,1.0.0.2,5367.38,5257.73,5257.73,15.704,1.78547,0.940138,99.0599,5212,5163,3354613,3286084
9,41,46,5,5.0.0.2,8101.59,4416.44,4416.44,7.34883,0.433226,45.481,54.519,4813,2624,5063496,2760273
10,46,51,5,1.0.0.2,3282.27,3020.35,3020.35,14.5367,1.82605,27.9065,72.0935,4576,3299,2051420,1887716
10,46,51,5,5.0.0.2,8101.59,4416.44,4416.44,7.34883,0.433226,45.481,54.519,4813,2624,5063496,2760273
11,51,56,5,1.0.0.2,3658.2,3452.67,3452.67,15.169,2.24385,10.5461,89.4539,4267,3817,2286373,2157917
11,51,56,5,5.0.0.2,8101.59,4416.44,4416.44,7.34883,0.433226,45.481,54.519,4813,2624,5063496,2760273
12,56,61,5,1.0.0.2,6096.64,5967.93,5967.93,30.857,1.74767,1.1529,98.8471,5291,5230,3810400,3729958
12,56,61,5,5.0.0.2,8101.59,4416.44,4416.44,7.34883,0.433226,45.481,54.519,4813,2624,5063496,2760273
13,61,66,5,1.0.0.2,4807.82,4534.83,4534.83,22.5578,1.98761,12.7643,87.2357,5014,4374,3004888,2834266
13,61,66,5,5.0.0.2,8101.59,4416.44,4416.44,7.34883,0.433226,45.481,54.519,4813,2624,5063496,2760273
14,66,71,5,1.0.0.2,3116.8,2975.67,2975.67,18.2365,2.34175,16.0156,83.9844,3072,2580,1948000,1859793
14,66,71,5,5.0.0.2,8101.59,4416.44,4416.44,7.34883,0.433226,45.481,54.519,4813,2624,5063496,2760273
15,71,76,5,1.0.0.2,4591.55,4412.52,4412.52,23.4317,1.83037,21.6746,78.3254,4849,3798,2869719,2757827
15,71,76,5,5.0.0.2,8101.59,4416.44,4416.44,7.34883,0.433226,45.481,54.519,4813,2624,5063496,2760273
16,76,81,5,1.0.0.2,3953.29,3893.08,3893.08,23.8428,1.57164,0.910931,99.0891,2964,2937,2470804,2433176
16,76,81,5,5.0.0.2,8101.59,4416.44,4416.44,7.34883,0.433226,45.481,54.519,4813,2624,5063496,2760273
17,81,86,5,1.0.0.2,4507.58,4347.98,4347.98,16.762,1.98023,11.7326,88.2674,4577,4040,2817235,2717485
17,81,86,5,5.0.0.2,8101.59,4416.44,4416.44,7.34883,0.433226,45.481,54.519,4813,2624,5063496,2760273
18,86,91,5,1.0.0.2,3359.54,3101.22,3101.22,16.2816,3.11967,14.619,85.381,3858,3294,2099715,1938265
18,86,91,5,5.0.0.2,8101.59,4416.44,4416.44,7.34883,0.433226,45.481,54.519,4813,2624,5063496,2760273
19,91,96,5,1.0.0.2,4649.2,4416.81,4416.81,24.5089,2.09455,2.21426,97.7857,4742,4637,2905751,2760508
19,91,96,5,5.0.0.2,8101.59,4416.44,4416.44,7.34883,0.433226,45.481,54.519,4813,2624,5063496,2760273
20,96,101,5,1.0.0.2,5971.92,5891.43,5891.43,28.6634,1.54297,0.732064,99.2679,4781,4746,3732447,3682142
20,96,101,5,5.0.0.2,8101.59,4416.44,4416.44,7.34883,0.433226,45.481,54.519,4813,2624,5063496,2760273
21,101,106,5,1.0.0.2,4708.06,4590.01,4590.01,19.3089,2.07889,1.37164,98.6284,3864,3811,2942535,2868755
21,101,106,5,5.0.0.2,8101.59,4416.44,4416.44,7.34883,0.433226,45.481,54.519,4813,2624,5063496,2760273
22,106,111,5,1.0.0.2,4252.89,4006.22,4006.22,22.7904,2.96715,2.98716,97.0128,3582,3475,2658056,2503886
22,106,111,5,5.0.0.2,8101.59,4416.44,4416.44,7.34883,0.433226,45.481,54.519,4813,2624,5063496,2760273
23,111,116,5,1.0.0.2,5283.84,5081.54,5081.54,24.3867,2.25297,1.89172,98.1083,4599,4512,3302399,3175962
23,111,116,5,5.0.0.2,8101.59,4416.44,4416.44,7.34883,0.433226,45.481,54.519,4813,2624,5063496,2760273
24,116,121,5,1.0.0.2,4094.16,3900.92,3900.92,32.0848,2.92818,2.53538,97.4646,3392,3306,2558850,2438076
24,116,121,5,5.0.0.2,8101.59,4416.44,4416.44,7.34883,0.433226,45.481,54.519,4813,2624,5063496,2760273
25,121,126,5,1.0.0.2,4181.07,4029.55,4029.55,14.9194,2.3442,13.4486,86.5514,3874,3353,2613170,2518471
25,121,126,5,5.0.0.2,7677.57,4310.75,4310.75,7.34479,0.428593,43.85,56.15,4561,2561,4798479,2694220
26,126,131,5,1.0.0.2,4849.13,4740.53,4740.53,17.1631,1.29411,19.373,80.627,4976,4012,3030706,2962832
26,126,131,5,5.0.0.2,3193.12,3193.05,3193.05,7.277,0.360066,0,100,1897,1897,1995699,1995657
27,131,136,5,1.0.0.2,5792.38,5529.64,5529.64,32.063,2.78086,2.42295,97.577,4705,4591,3620237,3456028
27,131,136,5,5.0.0.2,3193.12,3193.05,3193.05,7.277,0.360066,0,100,1897,1897,1995699,1995657
28,136,141,5,1.0.0.2,5622.89,5473.14,5473.14,22.3411,1.97856,1.41959,98.5804,4931,4861,3514306,3420714
28,136,141,5,5.0.0.2,3193.12,3193.05,3193.05,7.277,0.360066,0,100,1897,1897,1995699,1995657
29,141,146,5,1.0.0.2,3572.19,3547.39,3547.39,16.4462,1.33127,0.395541,99.6045,2781,2770,2232617,2217117
29,141,146,5,5.0.0.2,3193.12,3193.05,3193.05,7.277,0.360066,0,100,1897,1897,1995699,1995657
30,146,151,5,1.0.0.2,3567.31,3518.55,3518.55,13.6076,1.47432,0.756212,99.2438,2777,2756,2229571,2199097
30,146,151,5,5.0.0.2,3193.12,3193.05,3193.05,7.277,0.360066,0,100,1897,1897,1995699,1995657
31,151,156,5,1.0.0.2,4941.17,4887.17,4887.17,37.0442,1.64538,0.584201,99.4158,3937,3914,3088232,3054484
31,151,156,5,5.0.0.2,3193.12,3193.05,3193.05,7.277,0.360066,0,100,1897,1897,1995699,1995657
32,156,161,5,1.0.0.2,5769.43,5607.98,5607.98,17.2679,2.23964,1.44624,98.5538,4771,4702,3605895,3504988
32,156,161,5,5.0.0.2,3193.12,3193.05,3193.05,7.277,0.360066,0,100,1897,1897,1995699,1995657
33,161,166,5,1.0.0.2,3390.69,3235.5,3235.5,18.8723,2.04635,13.8958,86.1042,3224,2776,2119183,2022189
33,161,166,5,5.0.0.2,3193.12,3193.05,3193.05,7.277,0.360066,0,100,1897,1897,1995699,1995657
34,166,171,5,1.0.0.2,5493.48,5374.84,5374.84,14.9407,1.96733,1.16598,98.834,4374,4323,3433422,3359276
34,166,171,5,5.0.0.2,3193.12,3193.05,3193.05,7.277,0.360066,0,100,1897,1897,1995699,1995657
35,171,176,5,1.0.0.2,6714.74,6562.11,6562.11,26.8238,2.0369,1.20863,98.7914,5378,5313,4196710,4101319
35,171,176,5,5.0.0.2,3193.12,3193.05,3193.05,7.277,0.360066,0,100,1897,1897,1995699,1995657
36,176,181,5,1.0.0.2,2699.89,2621.06,2621.06,19.6842,1.93781,3.57569,96.4243,2517,2427,1687431,1638164
36,176,181,5,5.0.0.2,3193.12,3193.05,3193.05,7.277,0.360066,0,100,1897,1897,1995699,1995657
37,181,186,5,1.0.0.2,4204.11,4117.17,4117.17,19.7807,1.78492,1.34003,98.66,3582,3534,2627567,2573229
37,181,186,5,5.0.0.2,3193.12,3193.05,3193.05,7.277,0.360066,0,100,1897,1897,1995699,1995657
38,186,191,5,1.0.0.2,4425.27,4285.74,4285.74,20.1897,2.01971,1.53689,98.4631,3904,3844,2765794,2678586
38,186,191,5,5.0.0.2,3193.12,3193.05,3193.05,7.277,0.360066,0,100,1897,1897,1995699,1995657
39,191,196,5,1.0.0.2,4620.11,4385.03,4385.03,17.271,2.21481,7.82396,92.176,4090,3770,2887567,2740646
39,191,196,5,5.0.0.2,3193.12,3193.05,3193.05,7.277,0.360066,0,100,1897,1897,1995699,1995657
40,196,201,5,1.0.0.2,1653.04,1443.17,1443.17,13.8477,2.61535,15.8723,84.1277,2224,1871,1033148,901980
40,196,201,5,5.0.0.2,3193.12,3193.05,3193.05,7.277,0.360066,0,100,1897,1897,1995699,1995657
41,201,206,5,1.0.0.2,5837.54,5837.5,5837.5,32.1024,1.63749,0,100,4711,4711,3648463,3648435
41,201,206,5,5.0.0.2,3193.12,3193.05,3193.05,7.277,0.360066,0,100,1897,1897,1995699,1995657
42,206,211,5,1.0.0.2,5590.45,5465.08,5465.08,21.4618,1.99786,1.17137,98.8286,4610,4556,3494030,3415677
42,206,211,5,5.0.0.2,3193.12,3193.05,3193.05,7.277,0.360066,0,100,1897,1897,1995699,1995657
43,211,216,5,1.0.0.2,3505.69,3500.96,3500.96,25.4725,1.28135,0.07249,99.9275,2759,2757,2191055,2188099
43,211,216,5,5.0.0.2,3193.12,3193.05,3193.05,7.277,0.360066,0,100,1897,1897,1995699,1995657
44,216,221,5,1.0.0.2,3038.74,2924.2,2924.2,17.2235,2.12898,1.87829,98.1217,2662,2612,1899211,1827627
44,216,221,5,5.0.0.2,3193.12,3193.05,3193.05,7.277,0.360066,0,100,1897,1897,1995699,1995657
45,221,226,5,1.0.0.2,4229.69,4138.17,4138.17,22.6408,1.72337,1.1811,98.8189,3302,3263,2643555,2586359
45,221,226,5,5.0.0.2,3193.12,3193.05,3193.05,7.277,0.360066,0,100,1897,1897,1995699,1995657
46,226,231,5,1.0.0.2,6014.09,5810.58,5810.58,21.1676,2.18887,1.78009,98.2199,5393,5297,3758808,3631612
46,226,231,5,5.0.0.2,3193.12,3193.05,3193.05,7.277,0.360066,0,100,1897,1897,1995699,1995657
47,231,236,5,1.0.0.2,4856.88,4677.51,4677.51,19.8154,1.92797,9.74416,90.2558,4495,4057,3035548,2923442
47,231,236,5,5.0.0.2,3193.12,3193.05,3193.05,7.277,0.360066,0,100,1897,1897,1995699,1995657
48,236,241,5,1.0.0.2,5748.42,5512.99,5512.99,38.8957,1.98656,8.09774,91.9023,4952,4551,3592766,3445618
48,236,241,5,5.0.0.2,3193.12,3193.05,3193.05,7.277,0.360066,0,100,1897,1897,1995699,1995657
49,241,246,5,1.0.0.2,6003.31,5852.31,5852.31,37.4151,1.76014,1.3587,98.6413,4784,4719,3752069,3657695
49,241,246,5,5.0.0.2,3193.12,3193.05,3193.05,7.277,0.360066,0,100,1897,1897,1995699,1995657
50,246,251,5,1.0.0.2,4808.63,4692.46,4692.46,19.3973,2.36806,1.26358,98.7364,3957,3907,3005396,2932785
50,246,251,5,5.0.0.2,3193.12,3193.05,3193.05,7.277,0.360066,0,100,1897,1897,1995699,1995657
51,251,256,5,1.0.0.2,5261.9,5054.82,5054.82,25.9136,1.83553,1.86424,98.1358,4935,4843,3288687,3159262
