flow_id,src,sport,dst,dport,start,end,active_s,tx_kbit_s,rx_kbit_s,throughput_kbit_s,mean_delay_ms,mean_jitter_ms,packet_loss_pct,delivery_ratio_pct,tx_pkts,rx_pkts,tx_bytes,rx_bytes
1,7.0.0.152,49153,5.0.0.2,50000,1.00798,497.687,496.679,1114,1114,1114,7.32575,0.311528,0,100,65744,65744,69162688,69162688
2,7.0.0.154,49153,5.0.0.2,50000,1.00956,41.5976,40.588,14270,1140.02,1140.02,15.523,1.89628,92.011,7.98896,68820,5498,72398640,5783896
3,7.0.0.156,49153,5.0.0.2,50000,1.01029,25.3531,24.3428,18150.8,870.2,870.2,8.05426,0.755532,95.2057,4.79429,52500,2517,55230000,2647884
4,7.0.0.153,49153,5.0.0.2,50000,1.01322,497.696,496.682,1189.52,1189.5,1189.5,7.3101,0.333427,0.00142448,99.9986,70201,70200,73851452,73850400
5,7.0.0.155,49153,5.0.0.2,50000,1.01885,69.4521,68.4332,8889.21,1223.66,1223.66,8.19131,0.671128,86.2343,13.7657,72281,9950,76039612,10467400
6,7.0.0.157,49153,5.0.0.2,50000,1.03556,3.72857,2.69301,221597,1159.42,1159.42,10.8017,2.04196,99.4768,0.523213,70908,371,74595216,390292
7,7.0.0.103,49153,1.0.0.2,9,1.038,5.83507,4.79707,664.299,560.175,560.175,25.6895,1.29731,5.80297,94.197,741,698,398336,335900
9,7.0.0.8,49153,1.0.0.2,9,1.055,6.53156,5.47656,1072.97,1072.97,1072.97,19.1986,1.3025,0,100,1023,1023,734524,734524
11,7.0.0.7,49153,1.0.0.2,9,1.081,6.59457,5.51357,1068.73,1064.52,1064.52,16.1975,1.28368,0.199203,99.8008,1004,1002,736564,733660
13,7.0.0.111,49153,1.0.0.2,9,1.104,6.51056,5.40656,1088.06,1088.06,1088.06,26.8804,1.03051,0,100,1043,1043,735336,735336
14,7.0.0.115,49153,1.0.0.2,9,1.12,6.10003,4.98003,124.491,101.082,101.082,9.72879,2.36741,2.11132,97.8887,521,510,77496,62924
15,7.0.0.63,49153,1.0.0.2,9,1.122,13.9546,12.8326,497.671,456.032,456.032,15.5652,4.24715,4.47471,95.5253,1028,982,798300,731508
19,7.0.0.116,49153,1.0.0.2,9,6.07,18.1126,12.0426,535.028,485.627,485.627,19.3297,5.06155,5.53936,94.4606,1029,972,805388,731024
21,7.0.0.37,49153,1.0.0.2,9,6.158,8.04606,1.88806,162.622,40.3376,40.3376,33.6491,7.09283,75.2033,24.7967,738,183,38380,9520
22,7.0.0.64,49153,1.0.0.2,9,6.161,11.0041,4.84306,1210.49,1210.49,1210.49,26.5914,0.59721,0,100,979,979,732812,732812
25,7.0.0.3,49153,1.0.0.2,9,6.167,11.0026,4.83557,181.489,151.974,151.974,25.0808,4.3073,3.64964,96.3504,548,528,109700,91860
26,7.0.0.105,49153,1.0.0.2,9,6.169,10.3631,4.19407,115.081,90.0548,90.0548,8.89993,1.75368,1.94553,98.0545,514,504,60332,47212
29,7.0.0.98,49153,1.0.0.2,9,6.188,10.6916,4.50357,194.313,149.172,149.172,26.962,6.52234,5.71956,94.2804,542,511,109388,83976
31,7.0.0.53,49153,1.0.0.2,9,11.033,15.9436,4.91057,230.504,187.501,187.501,23.2701,4.07722,4.05644,95.9436,567,544,141488,115092
33,7.0.0.79,49153,1.0.0.2,9,11.042,16.0041,4.96206,1188.49,1181.38,1181.38,33.1793,1.30593,0.407332,99.5927,982,978,737168,732760
35,7.0.0.122,49153,1.0.0.2,9,11.075,16.0041,4.92906,1189.37,1189.37,1189.37,28.2446,0.900841,0,100,979,979,732812,732812
36,7.0.0.62,49153,1.0.0.2,9,11.076,16.0636,4.98757,89.7015,63.9157,63.9157,10.8181,2.26175,2.54902,97.451,510,497,55924,39848
37,7.0.0.112,49153,1.0.0.2,9,11.079,15.5441,4.46507,141.729,110.418,110.418,11.0471,2.03617,2.47619,97.5238,525,512,79104,61628
41,7.0.0.146,49153,1.0.0.2,9,11.181,15.5671,4.38607,130.376,103.893,103.893,6.83279,0.829772,1.94932,98.0507,513,503,71480,56960
43,7.0.0.99,49153,1.0.0.2,9,16.038,21.0416,5.00357,267.425,206.649,206.649,21.1406,3.7795,5.36332,94.6367,578,547,167260,129248
44,7.0.0.12,49153,1.0.0.2,9,16.045,21.6595,5.61453,1047.44,1045.37,1045.37,11.7069,1.02288,0.0998004,99.9002,1002,1001,735108,733656
47,7.0.0.69,49153,1.0.0.2,9,16.099,21.0461,4.94707,1184.54,1184.54,1184.54,28.3456,0.901774,0,100,973,973,732500,732500
49,7.0.0.139,49153,1.0.0.2,9,16.143,21.5181,5.37506,1093.23,1093.23,1093.23,14.2839,0.971555,0,100,1023,1023,734524,734524
51,7.0.0.122,49154,1.0.0.2,9,16.161,21.004,4.84303,1209.73,1209.73,1209.73,44.9173,0.993337,0,100,970,970,732344,732344
