round,start,end,dur_s,dest,tx_kbit_s,rx_kbit_s,throughput_kbit_s,mean_delay_ms,mean_jitter_ms,packet_loss_pct,delivery_ratio_pct,tx_pkts,rx_pkts,tx_bytes,rx_bytes
1,1,6,5,1.0.0.2,4422.39,4254.87,4254.87,19.8906,1.61496,1.67877,98.3212,4408,4334,2763991,2659295
1,1,6,5,5.0.0.2,162863,6148.34,6148.34,9.46672,0.919573,96.2246,3.7754,96758,3653,101789196,3842715
2,6,11,5,1.0.0.2,3059.86,2832.19,2832.19,22.0312,3.26748,14.7409,85.2591,4457,3800,1912415,1770118
2,6,11,5,5.0.0.2,43613.4,5537.39,5537.39,9.3152,0.792757,87.3027,12.6973,25911,3290,27258404,3460866
3,11,16,5,1.0.0.2,3735.87,3535.98,3535.98,21.2382,2.14722,2.04944,97.9506,4733,4636,2334921,2209990
3,11,16,5,5.0.0.2,43613.4,5537.39,5537.39,9.3152,0.792757,87.3027,12.6973,25911,3290,27258404,3460866
4,16,21,5,1.0.0.2,5010.86,4903.72,4903.72,23.1798,1.66459,1.11843,98.8816,5007,4951,3131786,3064827
4,16,21,5,5.0.0.2,43613.4,5537.39,5537.39,9.3152,0.792757,87.3027,12.6973,25911,3290,27258404,3460866
5,21,26,5,1.0.0.2,4292.46,4166.75,4166.75,29.3285,1.74131,20.9093,79.0907,4993,3949,2682790,2604218
5,21,26,5,5.0.0.2,41265,5424.79,5424.79,9.34168,0.793563,86.8535,13.1465,24516,3223,25790611,3390496
6,26,31,5,1.0.0.2,5969.04,5926.64,5926.64,25.6475,1.88057,0.464166,99.5358,5386,5361,3730652,3704150
6,26,31,5,5.0.0.2,25462.7,4667.19,4667.19,9.55032,0.799479,81.6698,18.3302,15128,2773,15914176,2916991
7,31,36,5,1.0.0.2,4013.64,3860.85,3860.85,23.4171,2.48776,14.5799,85.4201,4225,3609,2508526,2413030
7,31,36,5,5.0.0.2,25462.7,4667.19,4667.19,9.55032,0.799479,81.6698,18.3302,15128,2773,15914176,2916991
8,36,41,5,1.0.0.2,3154.62,2987.74,2987.74,16.283,1.45216,1.84431,98.1557,4175,4098,1971635,1867337
8,36,41,5,5.0.0.2,25462.7,4667.19,4667.19,9.55032,0.799479,81.6698,18.3302,15128,2773,15914176,2916991
9,41,46,5,1.0.0.2,5103.56,5033.84,5033.84,21.5077,1.02224,0.620248,99.3798,4998,4967,3189727,3146149
9,41,46,5,5.0.0.2,12898.2,3663.41,3663.41,7.91268,0.498446,71.5908,28.4092,7663,2177,8061358,2289633
10,46,51,5,1.0.0.2,1621.9,1447.05,1447.05,16.1201,2.34164,34.771,65.229,4104,2677,1013686,904405
10,46,51,5,5.0.0.2,11192.7,3527.17,3527.17,7.61898,0.444174,68.4812,31.5188,6650,2096,6995453,2204478
11,51,56,5,1.0.0.2,4706.42,4537.94,4537.94,16.5228,1.73368,1.61358,98.3864,4772,4695,2941515,2836212
11,51,56,5,5.0.0.2,11192.7,3527.17,3527.17,7.61898,0.444174,68.4812,31.5188,6650,2096,6995453,2204478
12,56,61,5,1.0.0.2,6049.06,5967.52,5967.52,28.1999,1.61592,1.24953,98.7505,5282,5216,3780665,3729697
12,56,61,5,5.0.0.2,11192.7,3527.17,3527.17,7.61898,0.444174,68.4812,31.5188,6650,2096,6995453,2204478
13,61,66,5,1.0.0.2,4733.24,4525.06,4525.06,18.7711,1.66772,18.2936,81.7064,5204,4252,2958272,2828161
13,61,66,5,5.0.0.2,11192.7,3527.17,3527.17,7.61898,0.444174,68.4812,31.5188,6650,2096,6995453,2204478
