round,start_sim,end_sim,duration_sim,start_wall,end_wall,duration_wall
1,1,6,5,18:31:41,18:39:23,461.964
2,6,11,5,18:39:23,18:47:04,460.682
3,11,16,5,18:47:04,18:54:48,464.402
4,16,21,5,18:54:48,19:02:27,458.798
5,21,26,5,19:02:27,19:10:22,474.993
6,26,31,5,19:10:22,19:18:23,480.678
7,31,36,5,19:18:23,19:25:32,429.192
8,36,41,5,19:25:32,19:32:48,435.635
9,41,46,5,19:32:48,19:40:02,434.535
10,46,51,5,19:40:02,19:47:46,464.001
11,51,56,5,19:47:46,19:55:26,459.248
12,56,61,5,19:55:26,20:01:46,380.329
13,61,66,5,20:01:46,20:09:23,457.548
14,66,71,5,20:09:23,20:16:33,429.782
15,71,76,5,20:16:33,20:23:54,440.309
16,76,81,5,20:23:54,20:30:46,411.973
17,81,86,5,20:30:46,20:37:34,408.154
18,86,91,5,20:37:34,20:44:07,393.324
19,91,96,5,20:44:07,20:51:45,457.495
20,96,101,5,20:51:45,20:59:14,449.633
21,101,106,5,20:59:14,21:06:59,464.989
22,106,111,5,21:06:59,21:14:11,431.81
23,111,116,5,21:14:11,21:21:19,428.165
24,116,121,5,21:21:19,21:28:11,411.793
25,121,126,5,21:28:11,21:35:26,435.417
26,126,131,5,21:35:26,21:41:55,388.398
27,131,136,5,21:41:55,21:48:12,377.475
28,136,141,5,21:48:12,21:54:55,402.696
29,141,146,5,21:54:55,22:02:39,463.828
30,146,151,5,22:02:39,22:09:28,409.002
31,151,156,5,22:09:28,22:16:49,441.63
32,156,161,5,22:16:49,22:24:21,451.928
33,161,166,5,22:24:21,22:31:52,451.061
34,166,171,5,22:31:52,22:38:38,405.823
35,171,176,5,22:38:38,22:44:45,366.518
36,176,181,5,22:44:45,22:51:52,427.111
37,181,186,5,22:51:52,22:57:44,352.136
38,186,191,5,22:57:44,23:04:11,387.396
39,191,196,5,23:04:11,23:10:01,349.472
40,196,201,5,23:10:01,23:17:29,447.901
41,201,206,5,23:17:29,23:23:20,351.712
42,206,211,5,23:23:20,23:30:45,444.916
43,211,216,5,23:30:45,23:37:57,431.391
44,216,221,5,23:37:57,23:45:08,430.871
45,221,226,5,23:45:08,23:51:56,408.061
46,226,231,5,23:51:56,23:58:23,387.65
47,231,235.882,4.88207,23:58:23,00:05:19,415.672
48,235.882,240.882,5,00:05:19,00:11:10,350.917
49,240.882,245.882,5,00:11:10,00:17:51,400.82
50,245.882,250.882,5,00:17:51,00:24:38,407.115
51,250.882,254.956,4.074,00:24:38,00:30:45,366.868
52,254.956,259.956,5,00:30:45,00:37:40,414.946
53,259.956,264.956,5,00:37:40,00:44:32,412.307
54,264.956,269.956,5,00:44:32,00:51:53,440.751
55,269.956,274.956,5,00:51:53,00:58:38,405.431
56,274.956,279.956,5,00:58:38,01:04:46,367.986
57,279.956,284.956,5,01:04:46,01:10:54,367.702
58,284.956,289.956,5,01:10:54,01:17:05,371.098
59,289.956,294.956,5,01:17:05,01:23:57,412.077
60,294.956,299.194,4.238,01:23:57,01:30:11,374.443
61,299.194,304.194,5,01:30:11,01:37:28,436.558
62,304.194,309.194,5,01:37:28,01:44:00,391.927
63,309.194,314.194,5,01:44:00,01:50:34,393.618
64,314.194,319.194,5,01:50:34,01:56:41,367.865
65,319.194,324.194,5,01:56:41,02:03:09,387.725
66,324.194,329.194,5,02:03:09,02:09:53,404.162
67,329.194,334.194,5,02:09:53,02:16:10,376.394
68,334.194,339.194,5,02:16:10,02:23:14,424.081
69,339.194,344.194,5,02:23:14,02:30:03,409.502
70,344.194,349.194,5,02:30:03,02:37:09,425.984
71,349.194,354.194,5,02:37:09,02:43:48,398.729
72,354.194,359.194,5,02:43:48,02:50:18,390.064
73,359.194,364.194,5,02:50:18,02:57:03,405.336
74,364.194,369.194,5,02:57:03,03:02:49,345.051
75,369.194,374.194,5,03:02:49,03:09:22,393.412
76,374.194,379.194,5,03:09:22,03:15:34,372.291
77,379.194,384.194,5,03:15:34,03:21:22,347.912
78,384.194,389.194,5,03:21:22,03:28:00,397.657
79,389.194,394.194,5,03:28:00,03:34:15,374.905
80,394.194,399.194,5,03:34:15,03:40:33,378.134
81,399.194,404.194,5,03:40:33,03:47:24,411.297
82,404.194,409.194,5,03:47:24,03:53:54,389.912
83,409.194,414.194,5,03:53:54,04:00:16,382.195
84,414.194,419.194,5,04:00:16,04:07:03,406.379
85,419.194,424.194,5,04:07:03,04:14:04,421.525
86,424.194,429.194,5,04:14:04,04:21:03,419.058
87,429.194,434.194,5,04:21:03,04:27:38,394.536
88,434.194,439.194,5,04:27:38,04:34:10,392.115
89,439.194,444.194,5,04:34:10,04:41:00,410.057
90,444.194,449.194,5,04:41:00,04:47:38,398.224
91,449.194,452.595,3.401,04:47:38,04:52:52,313.97
92,452.595,457.595,5,04:52:52,04:59:27,394.926
93,457.595,462.595,5,04:59:27,05:06:33,426.464
94,462.595,467.595,5,05:06:33,05:12:38,364.351
95,467.595,472.595,5,05:12:38,05:18:30,352.559
96,472.595,477.595,5,05:18:30,05:24:59,388.334
97,477.595,482.595,5,05:24:59,05:30:48,349.421
98,482.595,487.595,5,05:30:48,05:37:06,378.06
99,487.595,492.595,5,05:37:06,05:43:23,376.313
100,492.595,497.595,5,05:43:23,05:49:56,393.357
