round,start,end,dur_s,dest,tx_kbit_s,rx_kbit_s,throughput_kbit_s,mean_delay_ms,mean_jitter_ms,packet_loss_pct,delivery_ratio_pct,tx_pkts,rx_pkts,tx_bytes,rx_bytes
1,1,6,5,1.0.0.2,3271.91,3118.43,3118.43,21.1605,1.971,2.29912,97.7009,4219,4122,2044941,1949017
1,1,6,5,5.0.0.2,116307,5227.46,5227.46,8.19395,0.721039,95.5064,4.49362,69098,3105,72692150,3267163
2,6,11,5,1.0.0.2,4346.13,4222.57,4222.57,17.3517,1.5022,1.34458,98.6554,4388,4329,2716333,2639104
2,6,11,5,5.0.0.2,10385.3,4686.34,4686.34,7.65232,0.502183,54.8622,45.1378,6170,2785,6490795,2928960
3,11,16,5,1.0.0.2,3300.29,3112.23,3112.23,14.5398,1.64513,2.33978,97.6602,3932,3840,2062680,1945142
3,11,16,5,5.0.0.2,10385.3,4686.34,4686.34,7.65232,0.502183,54.8622,45.1378,6170,2785,6490795,2928960
4,16,21,5,1.0.0.2,5963.44,5705.58,5705.58,17.693,1.60258,9.36649,90.6335,5872,5322,3727150,3565990
4,16,21,5,5.0.0.2,10385.3,4686.34,4686.34,7.65232,0.502183,54.8622,45.1378,6170,2785,6490795,2928960
5,21,26,5,1.0.0.2,4682.76,4504.9,4504.9,14.3277,1.65487,1.61658,98.3834,4825,4747,2926726,2815561
5,21,26,5,5.0.0.2,10385.3,4686.34,4686.34,7.65232,0.502183,54.8622,45.1378,6170,2785,6490795,2928960
6,26,31,5,1.0.0.2,5207.17,4992.86,4992.86,22.819,1.84625,2.13447,97.8655,5622,5502,3254483,3120537
6,26,31,5,5.0.0.2,10385.3,4686.34,4686.34,7.65232,0.502183,54.8622,45.1378,6170,2785,6490795,2928960
7,31,36,5,1.0.0.2,4441.59,4241.12,4241.12,19.0104,1.94334,13.767,86.233,4627,3990,2775995,2650699
7,31,36,5,5.0.0.2,10385.3,4686.34,4686.34,7.65232,0.502183,54.8622,45.1378,6170,2785,6490795,2928960
8,36,41,5,1.0.0.2,3222.63,2953.52,2953.52,15.0889,1.98904,21.5821,78.4179,4652,3648,2014145,1845952
8,36,41,5,5.0.0.2,10385.3,4686.34,4686.34,7.65232,0.502183,54.8622,45.1378,6170,2785,6490795,2928960
9,41,46,5,1.0.0.2,5225.42,5061.2,5061.2,20.6378,1.494,1.60475,98.3953,4549,4476,3265890,3163247
9,41,46,5,5.0.0.2,10385.3,4686.34,4686.34,7.65232,0.502183,54.8622,45.1378,6170,2785,6490795,2928960
10,46,51,5,1.0.0.2,6106,6005.08,6005.08,30.2742,1.46516,0.795413,99.2046,5406,5363,3816253,3753173
10,46,51,5,5.0.0.2,10385.3,4686.34,4686.34,7.65232,0.502183,54.8622,45.1378,6170,2785,6490795,2928960
11,51,56,5,1.0.0.2,6372.26,6013.31,6013.31,30.7585,1.31318,2.83467,97.1653,5468,5313,3982663,3758321
11,51,56,5,5.0.0.2,10385.3,4686.34,4686.34,7.65232,0.502183,54.8622,45.1378,6170,2785,6490795,2928960
12,56,61,5,1.0.0.2,2299.69,2114.54,2114.54,14.9776,1.93614,41.1041,58.8959,3659,2155,1437305,1321586
12,56,61,5,5.0.0.2,10385.3,4686.34,4686.34,7.65232,0.502183,54.8622,45.1378,6170,2785,6490795,2928960
13,61,66,5,1.0.0.2,5332.32,5202.39,5202.39,19.5807,1.39221,1.17624,98.8238,5186,5125,3332702,3251493
