flow_id,src,sport,dst,dport,start,end,active_s,tx_kbit_s,rx_kbit_s,throughput_kbit_s,mean_delay_ms,mean_jitter_ms,packet_loss_pct,delivery_ratio_pct,tx_pkts,rx_pkts,tx_bytes,rx_bytes
1,7.0.0.157,49153,5.0.0.2,50000,1.00765,154.635,153.627,3441.01,1064.91,1064.91,7.5572,0.497216,69.0526,30.9474,62813,19439,66079276,20449828
2,7.0.0.156,49153,5.0.0.2,50000,1.01196,3.63257,2.6206,202153,1063,1063,12.6981,2.55444,99.4742,0.525839,62947,331,66220244,348212
3,7.0.0.154,49153,5.0.0.2,50000,1.01299,498.539,497.526,908.424,908.288,908.288,7.46591,0.375604,0.0148967,99.9851,53703,53695,56495556,56487140
4,7.0.0.152,49153,5.0.0.2,50000,1.015,498.589,497.574,888.75,888.311,888.311,7.67248,0.458155,0.0494814,99.9505,52545,52519,55277340,55249988
5,7.0.0.155,49153,5.0.0.2,50000,1.01591,114.256,113.24,4295.56,973.447,973.447,8.09559,0.77948,77.3383,22.6617,57798,13098,60803496,13779096
6,7.0.0.57,49153,1.0.0.2,9,1.025,6.03003,5.00503,604.62,541.874,541.874,28.4707,1.65966,3.82514,96.1749,732,704,378268,339012
8,7.0.0.153,49153,5.0.0.2,50000,1.03678,498.592,497.555,851.521,851.386,851.386,7.4547,0.368292,0.0158913,99.9841,50342,50334,52959784,52951368
9,7.0.0.126,49153,1.0.0.2,9,1.04,6.00406,4.96406,1180.9,1180.9,1180.9,26.2103,0.965786,0,100,978,978,732760,732760
11,7.0.0.33,49153,1.0.0.2,9,1.073,4.77906,3.70606,105.444,53.1022,53.1022,13.0729,3.34245,7.07269,92.9273,509,473,48848,24600
12,7.0.0.129,49153,1.0.0.2,9,1.089,6.35507,5.26607,1116.05,1111.64,1111.64,18.5914,0.967122,0.195122,99.8049,1025,1023,734652,731748
15,7.0.0.89,49153,1.0.0.2,9,1.159,6.16907,5.01007,140.306,109.584,109.584,18.2547,4.18766,3.7594,96.2406,532,512,87868,68628
16,7.0.0.6,49153,1.0.0.2,9,1.164,6.19907,5.03507,195.061,176.274,176.274,16.6906,2.76184,2.1544,97.8456,557,545,122768,110944
