round,start,end,dur_s,dest,tx_kbit_s,rx_kbit_s,throughput_kbit_s,mean_delay_ms,mean_jitter_ms,packet_loss_pct,delivery_ratio_pct,tx_pkts,rx_pkts,tx_bytes,rx_bytes
1,1,6,5,1.0.0.2,5488.44,5377.73,5377.73,18.4629,1.36209,1.04881,98.9512,4958,4906,3430278,3361079
1,1,6,5,5.0.0.2,170067,7230.04,7230.04,14.4828,3.99695,95.7491,4.25092,101037,4295,106291685,4518774
2,6,10.594,4.59403,1.0.0.2,7750.02,7598.56,7598.56,19.9308,1.54911,1.01954,98.9805,5885,5825,4450482,4363506
2,6,10.594,4.59403,5.0.0.2,42701.2,6589.33,6589.33,14.7389,3.99947,84.5725,15.4275,23309,3596,24521311,3783948
3,10.594,14.9641,4.37003,1.0.0.2,8167.56,8166,8166,17.988,1.38707,0,100,5849,5849,4461562,4460713
3,10.594,14.9641,4.37003,5.0.0.2,42701.2,6589.33,6589.33,14.7332,3.99819,84.5668,15.4332,22173,3422,23325677,3599447
4,14.9641,19.4096,4.4455,1.0.0.2,7938.98,7915.5,7915.5,17.5928,1.22208,0.154799,99.8452,5814,5805,4411592,4398549
4,14.9641,19.4096,4.4455,5.0.0.2,42701.2,6589.33,6589.33,14.7378,3.99936,84.5717,15.4283,22556,3480,23728509,3661609
5,19.4096,24.4096,5,1.0.0.2,5914.02,5882.36,5882.36,17.2139,1.16006,6.94064,93.0594,5475,5095,3696263,3676477
5,19.4096,24.4096,5,5.0.0.2,42701.2,6589.33,6589.33,14.7343,3.99777,84.5678,15.4322,25369,3915,26688221,4118330
6,24.4096,29.4096,5,1.0.0.2,5087.05,5012.9,5012.9,15.6693,0.99811,0.658979,99.341,4856,4824,3179403,3133063
6,24.4096,29.4096,5,5.0.0.2,34328.5,6125.33,6125.33,14.7163,3.99248,82.1525,17.8475,20395,3640,21455301,3828333
7,29.4096,33.7536,4.344,1.0.0.2,8129.63,8089.39,8089.39,17.1282,1.2738,0.256148,99.7439,5856,5841,4414391,4392542
7,29.4096,33.7536,4.344,5.0.0.2,22704.3,5481.15,5481.15,14.6951,3.9856,75.8597,24.1403,11719,2829,12328456,2976265
8,33.7536,38.7536,5,1.0.0.2,5889.32,5852.12,5852.12,21.9938,1.11827,0.316924,99.6831,4733,4718,3680827,3657576
8,33.7536,38.7536,5,5.0.0.2,18385.6,5147.76,5147.76,14.4679,3.97736,71.9974,28.0026,10924,3059,11490971,3217350
9,38.7536,43.7536,5,1.0.0.2,7080.12,6984.67,6984.67,17.7985,1.75477,0.733914,99.2661,5859,5816,4425072,4365418
9,38.7536,43.7536,5,5.0.0.2,4040.46,4040.39,4040.39,13.4621,3.94678,0,100,2401,2401,2525287,2525242
10,43.7536,48.7536,5,1.0.0.2,6973.63,6883.09,6883.09,28.2259,1.5838,0.703844,99.2962,5541,5502,4358517,4301933
10,43.7536,48.7536,5,5.0.0.2,4040.46,4040.39,4040.39,13.4621,3.94678,0,100,2401,2401,2525287,2525242
11,48.7536,52.5345,3.78096,1.0.0.2,9503.54,9485.14,9485.14,25.5136,1.2559,0.103146,99.8969,5817,5811,4491569,4482869
11,48.7536,52.5345,3.78096,5.0.0.2,4040.46,4040.39,4040.39,13.4667,3.94972,0,100,1815,1815,1909603,1909570
12,52.5345,57.5345,5,1.0.0.2,6027.86,6004.59,6004.59,13.4045,1.45033,0.184434,99.8156,5422,5412,3767414,3752871
12,52.5345,57.5345,5,5.0.0.2,4040.46,4040.39,4040.39,13.4621,3.94678,0,100,2401,2401,2525287,2525242
13,57.5345,62.1355,4.601,1.0.0.2,7826.56,7627.48,7627.48,26.7741,1.55717,1.36797,98.632,5775,5696,4501254,4386754
13,57.5345,62.1355,4.601,5.0.0.2,4040.46,4040.39,4040.39,13.4645,3.94792,0,100,2209,2209,2323769,2323729
14,62.1355,67.1355,5,1.0.0.2,7173.68,7003.81,7003.81,21.4998,1.5993,1.23876,98.7612,5893,5820,4483550,4377381
14,62.1355,67.1355,5,5.0.0.2,4040.46,4040.39,4040.39,13.4621,3.94678,0,100,2401,2401,2525287,2525242
15,67.1355,72.1355,5,1.0.0.2,5065.08,5000.78,5000.78,20.4355,1.45071,9.4127,90.5873,5057,4581,3165672,3125485
15,67.1355,72.1355,5,5.0.0.2,4040.46,4040.39,4040.39,13.4621,3.94678,0,100,2401,2401,2525287,2525242
16,72.1355,76.2751,4.13953,1.0.0.2,8497.45,8463.82,8463.82,17.7349,1.1399,0.214592,99.7854,5592,5580,4396937,4379535
16,72.1355,76.2751,4.13953,5.0.0.2,4040.46,4040.39,4040.39,13.4675,3.9494,0,100,1987,1987,2090702,2090666
17,76.2751,81.2751,5,1.0.0.2,6943.81,6828.22,6828.22,18.8797,1.30747,1.00322,98.9968,5582,5526,4339882,4267641
17,76.2751,81.2751,5,5.0.0.2,4040.46,4040.39,4040.39,13.4621,3.94678,0,100,2401,2401,2525287,2525242
18,81.2751,85.8826,4.6075,1.0.0.2,7853.57,7814.34,7814.34,22.2495,1.22232,0.27534,99.7247,5811,5795,4523167,4500575
18,81.2751,85.8826,4.6075,5.0.0.2,4040.46,4040.39,4040.39,13.4592,3.94634,0,100,2213,2213,2327052,2327011
19,85.8826,89.5326,3.65,1.0.0.2,9628.18,9628.11,9628.11,17.1779,1.35979,0,100,5858,5858,4392856,4392824
19,85.8826,89.5326,3.65,5.0.0.2,4040.46,4040.39,4040.39,13.46,3.94799,0,100,1753,1753,1843459,1843426
20,89.5326,94.5326,5,1.0.0.2,3975.97,3867.06,3867.06,11.6558,1.68639,9.88472,90.1153,4077,3674,2484978,2416911
20,89.5326,94.5326,5,5.0.0.2,4040.46,4040.39,4040.39,13.4621,3.94678,0,100,2401,2401,2525287,2525242
21,94.5326,98.4831,3.9505,1.0.0.2,8926.68,8899.25,8899.25,12.8025,1.37029,0.154242,99.8458,5835,5826,4408106,4394564
21,94.5326,98.4831,3.9505,5.0.0.2,4040.46,4040.39,4040.39,13.4623,3.94815,0,100,1897,1897,1995230,1995195
22,98.4831,103.483,5,1.0.0.2,5852.83,5852.81,5852.81,22.8909,1.37453,0,100,4746,4746,3658022,3658007
22,98.4831,103.483,5,5.0.0.2,4040.46,4040.39,4040.39,13.4621,3.94678,0,100,2401,2401,2525287,2525242
23,103.483,107.528,4.045,1.0.0.2,8666.03,8666.03,8666.03,19.6364,1.41707,0,100,5778,5778,4381762,4381762
23,103.483,107.528,4.045,5.0.0.2,4040.46,4040.39,4040.39,13.4649,3.94877,0,100,1942,1942,2042956,2042920
24,107.528,112.528,5,1.0.0.2,6134.12,5902.76,5902.76,20.2916,1.53631,6.95918,93.0408,5561,5174,3833825,3689225
