round,start_sim,end_sim,duration_sim,start_wall,end_wall,duration_wall
1,1,6,5,23:07:13,23:14:31,438.108
2,6,10.594,4.59403,23:14:31,23:21:10,398.844
3,10.594,14.9641,4.37003,23:21:10,23:27:33,383.106
4,14.9641,19.4096,4.4455,23:27:33,23:33:58,385.377
5,19.4096,24.4096,5,23:33:58,23:40:53,414.928
6,24.4096,29.4096,5,23:40:53,23:48:11,437.73
7,29.4096,33.7536,4.344,23:48:11,23:54:22,371.165
8,33.7536,38.7536,5,23:54:22,00:01:03,401.244
9,38.7536,43.7536,5,00:01:03,00:07:49,405.834
10,43.7536,48.7536,5,00:07:49,00:14:50,420.519
11,48.7536,52.5345,3.78096,00:14:50,00:20:33,342.967
12,52.5345,57.5345,5,00:20:33,00:27:10,397.22
13,57.5345,62.1355,4.601,00:27:10,00:33:45,394.84
14,62.1355,67.1355,5,00:33:45,00:40:30,405.481
15,67.1355,72.1355,5,00:40:30,00:47:05,394.348
16,72.1355,76.2751,4.13953,00:47:05,00:53:04,359.461
17,76.2751,81.2751,5,00:53:04,01:00:08,423.541
18,81.2751,85.8826,4.6075,01:00:08,01:06:40,391.915
19,85.8826,89.5326,3.65,01:06:40,01:11:59,318.982
20,89.5326,94.5326,5,01:11:59,01:18:18,379.723
21,94.5326,98.4831,3.9505,01:18:18,01:23:53,334.887
22,98.4831,103.483,5,01:23:53,01:30:13,380.314
23,103.483,107.528,4.045,01:30:13,01:36:08,354.251
24,107.528,112.528,5,01:36:08,01:42:47,399.46
25,112.528,116.209,3.6805,01:42:47,01:48:04,317.126
26,116.209,121.209,5,01:48:04,01:54:49,404.288
27,121.209,124.859,3.64997,01:54:49,02:00:23,334.896
28,124.859,129.859,5,02:00:23,02:06:44,380.294
29,129.859,134.859,5,02:06:44,02:13:00,376.292
30,134.859,139.859,5,02:13:00,02:19:33,392.797
31,139.859,144.859,5,02:19:33,02:26:11,397.819
32,144.859,149.859,5,02:26:11,02:32:28,376.921
33,149.859,154.859,5,02:32:28,02:39:02,394.054
34,154.859,159.859,5,02:39:02,02:46:08,426.648
35,159.859,163.98,4.121,02:46:08,02:52:00,351.267
36,163.98,167.765,3.7855,02:52:00,02:57:29,329.259
37,167.765,172.765,5,02:57:29,03:03:51,381.69
38,172.765,177.765,5,03:03:51,03:10:34,403.044
39,177.765,182.765,5,03:10:34,03:17:13,399.884
40,182.765,187.765,5,03:17:13,03:23:39,385.695
41,187.765,192.765,5,03:23:39,03:30:05,386.06
42,192.765,197.765,5,03:30:05,03:35:52,346.531
43,197.765,202.765,5,03:35:52,03:42:57,424.863
44,202.765,207.765,5,03:42:57,03:49:28,391.157
45,207.765,212.765,5,03:49:28,03:56:13,405.357
46,212.765,217.765,5,03:56:13,04:02:47,393.387
47,217.765,222.765,5,04:02:47,04:09:16,389.846
