round,start_sim,end_sim,duration_sim,start_wall,end_wall,duration_wall
1,1,5.36157,4.36157,17:07:19,17:13:47,388.693
2,5.36157,10.3616,5,17:13:47,17:21:23,455.412
3,10.3616,15.3616,5,17:21:23,17:28:35,432.022
4,15.3616,20.3616,5,17:28:35,17:36:04,449.479
5,20.3616,25.3616,5,17:36:04,17:43:18,434.287
6,25.3616,30.1201,4.7585,17:43:18,17:50:32,433.066
7,30.1201,35.1201,5,17:50:32,17:56:45,373.15
8,35.1201,40.1201,5,17:56:45,18:03:24,398.858
9,40.1201,45.1201,5,18:03:24,18:10:11,407.388
10,45.1201,50.1201,5,18:10:11,18:17:20,429.18
11,50.1201,54.3211,4.201,18:17:20,18:23:27,367.103
12,54.3211,59.3211,5,18:23:27,18:30:38,431.222
13,59.3211,63.9596,4.6385,18:30:38,18:37:14,395.633
14,63.9596,68.9596,5,18:37:14,18:43:45,390.62
15,68.9596,73.9596,5,18:43:45,18:50:21,396.555
16,73.9596,78.9596,5,18:50:21,18:56:58,397.116
17,78.9596,83.9596,5,18:56:58,19:03:54,416.057
18,83.9596,87.9156,3.95601,19:03:54,19:09:58,363.807
19,87.9156,91.889,3.97346,19:09:58,19:15:43,344.853
20,91.889,96.0606,4.17154,19:15:43,19:21:42,358.988
21,96.0606,101.061,5,19:21:42,19:28:18,396.24
22,101.061,106.061,5,19:28:18,19:34:49,390.707
23,106.061,111.061,5,19:34:49,19:41:34,404.922
24,111.061,116.061,5,19:41:34,19:47:46,372.504
25,116.061,121.061,5,19:47:46,19:54:27,401.017
26,121.061,126.061,5,19:54:27,20:00:54,386.454
27,126.061,131.061,5,20:00:54,20:07:33,398.958
28,131.061,136.061,5,20:07:33,20:14:13,400.132
29,136.061,141.061,5,20:14:13,20:20:27,373.647
30,141.061,145.207,4.14597,20:20:27,20:26:31,364.631
31,145.207,150.207,5,20:26:31,20:33:27,415.589
32,150.207,154.122,3.91504,20:33:27,20:39:28,361.582
33,154.122,157.983,3.861,20:39:28,20:45:26,357.121
34,157.983,162.983,5,20:45:26,20:51:59,392.885
35,162.983,167.324,4.34097,20:51:59,20:58:29,390.037
36,167.324,171.594,4.27003,20:58:29,21:04:41,372.463
37,171.594,176.594,5,21:04:41,21:11:43,421.639
38,176.594,181.594,5,21:11:43,21:17:57,374.192
39,181.594,186.594,5,21:17:57,21:24:31,394.259
40,186.594,191.594,5,21:24:31,21:31:07,395.915
41,191.594,196.594,5,21:31:07,21:37:46,398.877
42,196.594,201.594,5,21:37:46,21:44:23,396.722
43,201.594,206.594,5,21:44:23,21:51:15,412.59
44,206.594,211.594,5,21:51:15,21:57:49,393.797
45,211.594,216.594,5,21:57:49,22:04:59,430.238
46,216.594,220.14,3.5465,22:04:59,22:10:28,329.177
47,220.14,225.14,5,22:10:28,22:16:49,380.228
48,225.14,230.14,5,22:16:49,22:22:59,370.605
49,230.14,235.14,5,22:22:59,22:29:34,394.897
50,235.14,240.14,5,22:29:34,22:35:55,380.397
51,240.14,245.14,5,22:35:55,22:42:16,381.458
52,245.14,249.301,4.1605,22:42:16,22:48:11,354.793
53,249.301,253.945,4.644,22:48:11,22:54:36,385.452
54,253.945,258.817,4.8725,22:54:36,23:01:22,405.764
55,258.817,262.425,3.608,23:01:22,23:06:38,315.909
56,262.425,266.398,3.9725,23:06:38,23:12:19,341.188
57,266.398,271.398,5,23:12:19,23:18:44,384.871
58,271.398,275.627,4.2295,23:18:44,23:24:42,357.996
59,275.627,280.627,5,23:24:42,23:30:52,370.171
60,280.627,285.627,5,23:30:52,23:36:55,362.977
61,285.627,289.091,3.464,23:36:55,23:42:16,321.209
62,289.091,294.091,5,23:42:16,23:48:53,396.349
63,294.091,297.873,3.7815,23:48:53,23:54:24,330.839
64,297.873,302.873,5,23:54:24,00:00:31,367.168
65,302.873,307.873,5,00:00:31,00:06:35,364.753
66,307.873,312.55,4.677,00:06:35,00:13:02,386.353
67,312.55,317.55,5,00:13:02,00:19:26,383.736
68,317.55,322.55,5,00:19:26,00:25:58,392.854
69,322.55,326.493,3.94296,00:25:58,00:31:34,335.393
