round,start_sim,end_sim,duration_sim,start_wall,end_wall,duration_wall
1,1,5.57657,4.57657,05:46:50,05:53:43,413.486
2,5.57657,9.94403,4.36746,05:53:43,06:00:05,382.405
3,9.94403,13.7196,3.77554,06:00:05,06:05:52,346.969
4,13.7196,18.5816,4.862,06:05:52,06:12:27,394.057
5,18.5816,22.1696,3.588,06:12:27,06:17:59,332.288
6,22.1696,25.7286,3.559,06:17:59,06:23:27,328.321
7,25.7286,30.3055,4.57696,06:23:27,06:30:04,397.229
8,30.3055,35.3055,5,06:30:04,06:36:53,408.568
9,35.3055,39.5526,4.24704,06:36:53,06:42:55,361.654
10,39.5526,44.5526,5,06:42:55,06:50:07,432.69
11,44.5526,49.5526,5,06:50:07,06:56:53,405.483
12,49.5526,53.2766,3.724,06:56:53,07:02:18,325.311
13,53.2766,58.2766,5,07:02:18,07:09:05,407.145
14,58.2766,61.939,3.66246,07:09:05,07:14:41,335.868
15,61.939,66.939,5,07:14:41,07:21:35,414.086
16,66.939,71.939,5,07:21:35,07:27:52,377.282
17,71.939,75.8406,3.90154,07:27:52,07:33:43,350.963
18,75.8406,79.806,3.96546,07:33:43,07:39:26,342.985
19,79.806,84.806,5,07:39:26,07:45:46,380.092
20,84.806,88.5851,3.77903,07:45:46,07:51:19,332.421
21,88.5851,92.4471,3.862,07:51:19,07:56:55,335.806
22,92.4471,97.4471,5,07:56:55,08:03:27,392.412
23,97.4471,102.447,5,08:03:27,08:09:54,386.993
24,102.447,106.258,3.8105,08:09:54,08:15:43,348.399
25,106.258,111.258,5,08:15:43,08:22:19,396.27
26,111.258,116.258,5,08:22:19,08:28:41,382.235
27,116.258,121.258,5,08:28:41,08:35:19,397.719
28,121.258,126.258,5,08:35:19,08:41:53,394.369
29,126.258,129.863,3.605,08:41:53,08:47:29,336.006
30,129.863,134.863,5,08:47:29,08:54:17,407.553
31,134.863,139.722,4.859,08:54:17,09:01:02,405.623
32,139.722,144.722,5,09:01:02,09:07:22,379.577
33,144.722,149.722,5,09:07:22,09:14:16,413.662
34,149.722,154.722,5,09:14:16,09:21:08,412.324
35,154.722,159.722,5,09:21:08,09:27:43,395.135
36,159.722,164.722,5,09:27:43,09:34:20,397.001
37,164.722,169.722,5,09:34:20,09:40:50,389.934
38,169.722,174.722,5,09:40:50,09:47:30,399.776
39,174.722,179.722,5,09:47:30,09:53:52,382.693
40,179.722,184.722,5,09:53:52,10:00:13,381.043
41,184.722,189.722,5,10:00:13,10:06:22,369.016
42,189.722,194.722,5,10:06:22,10:12:19,357.001
43,194.722,199.722,5,10:12:19,10:19:29,429.236
44,199.722,204.722,5,10:19:29,10:25:56,387.472
45,204.722,209.722,5,10:25:56,10:32:26,389.57
46,209.722,214.722,5,10:32:26,10:38:57,391.463
47,214.722,218.563,3.841,10:38:57,10:44:36,339.133
48,218.563,223.563,5,10:44:36,10:51:13,396.579
49,223.563,228.563,5,10:51:13,10:57:54,400.74
50,228.563,233.563,5,10:57:54,11:03:30,336.326
51,233.563,238.563,5,11:03:30,11:10:06,395.719
52,238.563,243.563,5,11:10:06,11:16:16,370.629
53,243.563,248.563,5,11:16:16,11:23:18,421.553
54,248.563,253.563,5,11:23:18,11:29:59,401.493
55,253.563,257.429,3.8665,11:29:59,11:35:40,340.647
56,257.429,262.429,5,11:35:40,11:42:07,386.893
57,262.429,266.022,3.5925,11:42:07,11:47:42,334.585
58,266.022,270.379,4.357,11:47:42,11:54:06,384.295
59,270.379,275.379,5,11:54:06,12:00:33,387.111
60,275.379,280.379,5,12:00:33,12:07:08,395.399
61,280.379,284.761,4.382,12:07:08,12:13:26,377.273
62,284.761,289.761,5,12:13:26,12:19:31,365.508
63,289.761,294.761,5,12:19:31,12:26:00,388.38
64,294.761,298.346,3.58546,12:26:00,12:31:33,333.417
65,298.346,303.346,5,12:31:33,12:38:01,387.657
66,303.346,308.346,5,12:38:01,12:44:26,385.683
67,308.346,313.346,5,12:44:26,12:50:54,387.545
68,313.346,318.346,5,12:50:54,12:56:59,365.3
69,318.346,322.142,3.79553,12:56:59,13:02:28,329.175
70,322.142,327.142,5,13:02:28,13:08:16,347.784
71,327.142,332.142,5,13:08:16,13:14:20,364.372
72,332.142,337.142,5,13:14:20,13:20:32,371.708
73,337.142,342.142,5,13:20:32,13:27:05,392.605
74,342.142,347.142,5,13:27:05,13:32:58,353.479
75,347.142,352.142,5,13:32:58,13:39:16,377.697
76,352.142,357.142,5,13:39:16,13:45:41,385.16
77,357.142,362.142,5,13:45:41,13:52:08,386.975
78,362.142,367.142,5,13:52:08,13:58:24,376.065
79,367.142,372.142,5,13:58:24,14:04:27,363.11
80,372.142,377.142,5,14:04:27,14:10:28,360.913
81,377.142,380.728,3.58646,14:10:28,14:15:40,311.564
82,380.728,385.728,5,14:15:40,14:21:39,359.259
83,385.728,390.728,5,14:21:39,14:27:52,373.419
84,390.728,395.728,5,14:27:52,14:33:46,353.267
85,395.728,400.728,5,14:33:46,14:39:45,359.689
86,400.728,405.728,5,14:39:45,14:46:10,384.553
87,405.728,410.728,5,14:46:10,14:52:35,384.812
88,410.728,415.728,5,14:52:35,14:58:36,360.824
89,415.728,419.208,3.47953,14:58:36,15:03:54,318.605
