round,start,end,dur_s,dest,tx_kbit_s,rx_kbit_s,throughput_kbit_s,mean_delay_ms,mean_jitter_ms,packet_loss_pct,delivery_ratio_pct,tx_pkts,rx_pkts,tx_bytes,rx_bytes
1,1,6,5,1.0.0.2,4026.18,3843.85,3843.85,14.8175,1.72716,13.4779,86.5221,4474,3871,2516361,2402409
1,1,6,5,5.0.0.2,189282,6373.2,6373.2,9.53622,1.06952,96.6333,3.36674,112453,3786,118300986,3983253
2,6,11,5,1.0.0.2,5790.47,5657.14,5657.14,37.6526,2.16461,1.23833,98.7617,5249,5184,3619042,3535711
2,6,11,5,5.0.0.2,65928.3,6174,6174,8.436,0.92917,90.6352,9.36479,39168,3668,41205165,3858750
3,11,16,5,1.0.0.2,7492.5,6911.23,6911.23,28.654,1.45274,11.1352,88.8648,6466,5746,4682810,4319520
3,11,16,5,5.0.0.2,30765.6,5349.43,5349.43,8.10878,0.852467,82.612,17.388,18277,3178,19228522,3343394
4,16,21,5,1.0.0.2,5081.52,4898.23,4898.23,17.2149,1.89382,11.6916,88.3084,4670,4124,3175951,3061394
4,16,21,5,5.0.0.2,13019.2,4933.27,4933.27,7.90127,0.803642,62.1024,37.8976,7734,2931,8136973,3083295
5,21,26,5,1.0.0.2,5460.16,5182.73,5182.73,19.3395,2.05355,2.42795,97.572,5066,4943,3412601,3239204
5,21,26,5,5.0.0.2,13019.2,4933.27,4933.27,7.90127,0.803642,62.1024,37.8976,7734,2931,8136973,3083295
6,26,31,5,1.0.0.2,4756.3,4596.91,4596.91,14.1884,1.88291,14.837,85.163,4664,3972,2972687,2873069
6,26,31,5,5.0.0.2,13019.2,4933.27,4933.27,7.90127,0.803642,62.1024,37.8976,7734,2931,8136973,3083295
7,31,36,5,1.0.0.2,5357.56,5246.1,5246.1,22.1502,1.7382,11.0674,88.9326,4825,4291,3348474,3278810
7,31,36,5,5.0.0.2,13019.2,4933.27,4933.27,7.90127,0.803642,62.1024,37.8976,7734,2931,8136973,3083295
8,36,41,5,1.0.0.2,6684.29,6502.03,6502.03,23.7213,2.03628,9.42843,90.5716,6141,5562,4177682,4063768
8,36,41,5,5.0.0.2,13019.2,4933.27,4933.27,7.90127,0.803642,62.1024,37.8976,7734,2931,8136973,3083295
9,41,46,5,1.0.0.2,3286.26,2942.84,2942.84,31.3316,1.79652,13.2812,86.7188,3968,3441,2053913,1839278
9,41,46,5,5.0.0.2,13019.2,4933.27,4933.27,7.90127,0.803642,62.1024,37.8976,7734,2931,8136973,3083295
10,46,51,5,1.0.0.2,3623.57,3480.6,3480.6,23.5245,2.11909,1.7172,98.2828,3727,3663,2264732,2175375
10,46,51,5,5.0.0.2,13019.2,4933.27,4933.27,7.90127,0.803642,62.1024,37.8976,7734,2931,8136973,3083295
11,51,56,5,1.0.0.2,5111.04,4711.58,4711.58,26.2129,2.02953,12.4653,87.5347,5046,4417,3194403,2944739
11,51,56,5,5.0.0.2,13019.2,4933.27,4933.27,7.90127,0.803642,62.1024,37.8976,7734,2931,8136973,3083295
12,56,61,5,1.0.0.2,4992.14,4878.82,4878.82,18.4251,2.01918,5.94357,94.0564,4997,4700,3120088,3049261
12,56,61,5,5.0.0.2,13019.2,4933.27,4933.27,7.90127,0.803642,62.1024,37.8976,7734,2931,8136973,3083295
13,61,66,5,1.0.0.2,5937.79,5893.63,5893.63,17.1478,1.55718,0.352897,99.6471,5384,5365,3711116,3683520
13,61,66,5,5.0.0.2,13019.2,4933.27,4933.27,7.90127,0.803642,62.1024,37.8976,7734,2931,8136973,3083295
14,66,71,5,1.0.0.2,5255.88,5154.47,5154.47,24.1838,1.92993,1.04723,98.9528,4870,4819,3284926,3221542
14,66,71,5,5.0.0.2,13019.2,4933.27,4933.27,7.90127,0.803642,62.1024,37.8976,7734,2931,8136973,3083295
15,71,76,5,1.0.0.2,3496.47,3271.49,3271.49,17.564,2.20869,10.3475,89.6525,3856,3457,2185293,2044679
15,71,76,5,5.0.0.2,13019.2,4933.27,4933.27,7.90127,0.803642,62.1024,37.8976,7734,2931,8136973,3083295
16,76,81,5,1.0.0.2,5361.81,5221.19,5221.19,26.9915,1.94978,1.37503,98.625,4509,4447,3351128,3263243
16,76,81,5,5.0.0.2,13019.2,4933.27,4933.27,7.90127,0.803642,62.1024,37.8976,7734,2931,8136973,3083295
17,81,86,5,1.0.0.2,3860.43,3647.15,3647.15,26.4409,1.9958,15.137,84.863,3977,3375,2412766,2279471
17,81,86,5,5.0.0.2,13019.2,4933.27,4933.27,7.90127,0.803642,62.1024,37.8976,7734,2931,8136973,3083295
18,86,91,5,1.0.0.2,5881.41,5846.48,5846.48,24.2411,1.31696,0.317192,99.6828,4729,4714,3675882,3654051
18,86,91,5,5.0.0.2,13019.2,4933.27,4933.27,7.90127,0.803642,62.1024,37.8976,7734,2931,8136973,3083295
19,91,96,5,1.0.0.2,6222.48,5971.61,5971.61,38.8755,2.51355,2.14724,97.8528,5216,5104,3889053,3732255
19,91,96,5,5.0.0.2,12884.8,4907.59,4907.59,7.8956,0.801904,61.9023,38.0977,7654,2916,8052997,3067241
20,96,101,5,1.0.0.2,5877.78,5645.94,5645.94,38.6825,2.15476,1.96271,98.0373,5095,4995,3673613,3528710
20,96,101,5,5.0.0.2,6707.21,3726.59,3726.59,7.59416,0.700206,44.4277,55.5723,3984,2214,4192008,2329117
21,101,106,5,1.0.0.2,5946.72,5913.33,5913.33,24.6097,1.11467,0.267994,99.732,5224,5210,3716698,3695829
21,101,106,5,5.0.0.2,6707.21,3726.59,3726.59,7.59416,0.700206,44.4277,55.5723,3984,2214,4192008,2329117
22,106,111,5,1.0.0.2,5413.86,5293.06,5293.06,27.9682,1.90975,1.0103,98.9897,5147,5095,3383661,3308160
22,106,111,5,5.0.0.2,6707.21,3726.59,3726.59,7.59416,0.700206,44.4277,55.5723,3984,2214,4192008,2329117
23,111,116,5,1.0.0.2,3628.62,3539.8,3539.8,15.0109,1.40159,22.6401,77.3599,4121,3188,2267885,2212372
23,111,116,5,5.0.0.2,6707.21,3726.59,3726.59,7.59416,0.700206,44.4277,55.5723,3984,2214,4192008,2329117
24,116,121,5,1.0.0.2,5927.08,5848.07,5848.07,21.7524,1.60979,0.736842,99.2632,4750,4715,3704424,3655043
24,116,121,5,5.0.0.2,6707.21,3726.59,3726.59,7.59416,0.700206,44.4277,55.5723,3984,2214,4192008,2329117
25,121,126,5,1.0.0.2,3662.18,3506.51,3506.51,24.2941,1.84563,14.4959,85.5041,3263,2790,2288865,2191571
25,121,126,5,5.0.0.2,6707.21,3726.59,3726.59,7.59416,0.700206,44.4277,55.5723,3984,2214,4192008,2329117
26,126,131,5,1.0.0.2,2718.89,2546.64,2546.64,24.3236,2.28695,29.4817,70.5183,3531,2490,1699304,1591647
26,126,131,5,5.0.0.2,6707.21,3726.59,3726.59,7.59416,0.700206,44.4277,55.5723,3984,2214,4192008,2329117
27,131,136,5,1.0.0.2,5587.96,5490.03,5490.03,20.8489,1.66453,0.920771,99.0792,4670,4627,3492476,3431272
27,131,136,5,5.0.0.2,6707.21,3726.59,3726.59,7.59416,0.700206,44.4277,55.5723,3984,2214,4192008,2329117
28,136,141,5,1.0.0.2,3784.6,3679.62,3679.62,16.1426,1.73331,1.55405,98.4459,2960,2914,2365373,2299762
28,136,141,5,5.0.0.2,6707.21,3726.59,3726.59,7.59416,0.700206,44.4277,55.5723,3984,2214,4192008,2329117
29,141,146,5,1.0.0.2,3735.58,3667.67,3667.67,21.5831,1.45812,12.1718,87.8282,3352,2944,2334736,2292293
29,141,146,5,5.0.0.2,6707.21,3726.59,3726.59,7.59416,0.700206,44.4277,55.5723,3984,2214,4192008,2329117
30,146,151,5,1.0.0.2,3292.88,3129.92,3129.92,28.8568,2.22694,2.31437,97.6856,3111,3039,2058050,1956203
30,146,151,5,5.0.0.2,6707.21,3726.59,3726.59,7.59416,0.700206,44.4277,55.5723,3984,2214,4192008,2329117
31,151,156,5,1.0.0.2,4485.36,4362.08,4362.08,22.0147,2.00488,1.333,98.667,3976,3923,2803351,2726303
31,151,156,5,5.0.0.2,5159.25,3248.73,3248.73,7.54342,0.678348,37.0104,62.9896,3064,1930,3224529,2030457
32,156,161,5,1.0.0.2,3702,3604.22,3604.22,12.194,1.43855,9.28626,90.7137,3909,3546,2313753,2252639
32,156,161,5,5.0.0.2,2738,2501.29,2501.29,7.42406,0.626851,8.61009,91.3899,1626,1486,1711250,1563308
33,161,166,5,1.0.0.2,7209.66,7010.18,7010.18,28.0657,1.29479,1.47263,98.5274,5772,5687,4506039,4381364
33,161,166,5,5.0.0.2,2738,2501.29,2501.29,7.42406,0.626851,8.61009,91.3899,1626,1486,1711250,1563308
34,166,171,5,1.0.0.2,3514.28,3513.93,3513.93,25.2817,1.27275,0.0361011,99.9639,2770,2769,2196423,2196207
34,166,171,5,5.0.0.2,2738,2501.29,2501.29,7.42406,0.626851,8.61009,91.3899,1626,1486,1711250,1563308
35,171,176,5,1.0.0.2,6646.21,6486.83,6486.83,27.3421,1.47725,1.24887,98.7511,5525,5456,4153882,4054271
35,171,176,5,5.0.0.2,2738,2501.29,2501.29,7.42406,0.626851,8.61009,91.3899,1626,1486,1711250,1563308
36,176,181,5,1.0.0.2,3757.05,3716.63,3716.63,24.2403,1.41101,0.534591,99.4654,3180,3163,2348157,2322896
36,176,181,5,5.0.0.2,2738,2501.29,2501.29,7.42406,0.626851,8.61009,91.3899,1626,1486,1711250,1563308
37,181,186,5,1.0.0.2,3762.99,3690.99,3690.99,18.2989,1.62245,0.948012,99.052,3270,3239,2351869,2306872
37,181,186,5,5.0.0.2,2738,2501.29,2501.29,7.42406,0.626851,8.61009,91.3899,1626,1486,1711250,1563308
38,186,189.81,3.81003,1.0.0.2,9262.01,9219.34,9219.34,20.4274,1.65308,0.239316,99.7607,5850,5836,4411066,4390748
38,186,189.81,3.81003,5.0.0.2,2738,2501.29,2501.29,7.4263,0.627305,8.70968,91.2903,1240,1132,1303983,1191251
39,189.81,194.81,5,1.0.0.2,4811.52,4666.36,4666.36,20.4218,1.58941,9.94718,90.0528,4544,4092,3007202,2916473
39,189.81,194.81,5,5.0.0.2,2738,2501.29,2501.29,7.42406,0.626851,8.61009,91.3899,1626,1486,1711250,1563308
40,194.81,199.81,5,1.0.0.2,6622.38,6492.35,6492.35,24.248,1.60589,1.02339,98.9766,5472,5416,4138990,4057717
40,194.81,199.81,5,5.0.0.2,2738,2501.29,2501.29,7.42406,0.626851,8.61009,91.3899,1626,1486,1711250,1563308
41,199.81,204.81,5,1.0.0.2,4665.02,4664.96,4664.96,26.7857,1.43043,0,100,3712,3712,2915640,2915601
41,199.81,204.81,5,5.0.0.2,2738,2501.29,2501.29,7.42406,0.626851,8.61009,91.3899,1626,1486,1711250,1563308
42,204.81,209.81,5,1.0.0.2,4758.26,4433.09,4433.09,19.9569,2.73736,3.60864,96.3914,3935,3793,2973915,2770683
42,204.81,209.81,5,5.0.0.2,2738,2501.29,2501.29,7.42406,0.626851,8.61009,91.3899,1626,1486,1711250,1563308
43,209.81,214.81,5,1.0.0.2,5857.25,5850.05,5850.05,30.1459,1.52721,0.0615258,99.9385,4876,4873,3660783,3656279
43,209.81,214.81,5,5.0.0.2,2738,2501.29,2501.29,7.42406,0.626851,8.61009,91.3899,1626,1486,1711250,1563308
44,214.81,219.81,5,1.0.0.2,3643.5,3576.72,3576.72,29.8825,1.73042,8.87524,91.1248,3583,3265,2277190,2235450
44,214.81,219.81,5,5.0.0.2,2738,2501.29,2501.29,7.42406,0.626851,8.61009,91.3899,1626,1486,1711250,1563308
45,219.81,224.81,5,1.0.0.2,3635.14,3592.31,3592.31,17.2535,1.40814,0.553506,99.4465,3252,3234,2271960,2245194
45,219.81,224.81,5,5.0.0.2,2738,2501.29,2501.29,7.42406,0.626851,8.61009,91.3899,1626,1486,1711250,1563308
46,224.81,229.81,5,1.0.0.2,4163.92,4076.98,4076.98,18.5646,1.63896,9.76602,90.234,3932,3548,2602452,2548115
46,224.81,229.81,5,5.0.0.2,2738,2501.29,2501.29,7.42406,0.626851,8.61009,91.3899,1626,1486,1711250,1563308
47,229.81,234.81,5,1.0.0.2,5946.16,5846.35,5846.35,29.7092,1.44668,0.904311,99.0957,4755,4712,3716350,3653971
47,229.81,234.81,5,5.0.0.2,2738,2501.29,2501.29,7.42406,0.626851,8.61009,91.3899,1626,1486,1711250,1563308
48,234.81,239.81,5,1.0.0.2,7020.78,6999.81,6999.81,31.2194,1.5909,0.162162,99.8378,5550,5541,4387985,4374883
48,234.81,239.81,5,5.0.0.2,2738,2501.29,2501.29,7.42406,0.626851,8.61009,91.3899,1626,1486,1711250,1563308
49,239.81,244.81,5,1.0.0.2,2359.86,2331.62,2331.62,17.7101,1.05427,16.4483,83.5517,2061,1722,1474914,1457264
49,239.81,244.81,5,5.0.0.2,2738,2501.29,2501.29,7.42406,0.626851,8.61009,91.3899,1626,1486,1711250,1563308
50,244.81,249.81,5,1.0.0.2,4673.66,4673.66,4673.66,28.8232,1.43907,0,100,3719,3719,2921036,2921036
50,244.81,249.81,5,5.0.0.2,2738,2501.29,2501.29,7.42406,0.626851,8.61009,91.3899,1626,1486,1711250,1563308
51,249.81,254.81,5,1.0.0.2,3505.09,3505.09,3505.09,26.9283,1.27937,0,100,2760,2760,2190683,2190683
51,249.81,254.81,5,5.0.0.2,2738,2501.29,2501.29,7.42406,0.626851,8.61009,91.3899,1626,1486,1711250,1563308
52,254.81,259.81,5,1.0.0.2,4471.45,4121.19,4121.19,25.9482,2.90949,3.75829,96.2417,4071,3918,2794656,2575743
52,254.81,259.81,5,5.0.0.2,2738,2501.29,2501.29,7.42406,0.626851,8.61009,91.3899,1626,1486,1711250,1563308
53,259.81,264.81,5,1.0.0.2,4893.84,4732.12,4732.12,15.5738,1.65565,1.66436,98.3356,4326,4254,3058649,2957577
53,259.81,264.81,5,5.0.0.2,2738,2501.29,2501.29,7.42406,0.626851,8.61009,91.3899,1626,1486,1711250,1563308
54,264.81,269.81,5,1.0.0.2,3619.77,3546.45,3546.45,25.7697,1.4594,10.3041,89.6959,3387,3038,2262359,2216530
54,264.81,269.81,5,5.0.0.2,2738,2501.29,2501.29,7.42406,0.626851,8.61009,91.3899,1626,1486,1711250,1563308
55,269.81,274.81,5,1.0.0.2,4672.92,4665.92,4665.92,31.1125,1.55669,0.080732,99.9193,3716,3713,2920574,2916200
55,269.81,274.81,5,5.0.0.2,2738,2501.29,2501.29,7.42406,0.626851,8.61009,91.3899,1626,1486,1711250,1563308
