round,ids
1,104;143
2,104
3,84;94;115;18;101
4,62;130;95
5,80;45;143
6,3;26;19
7,94;101;35
8,149;124;46;128;122
9,116
10,134;91
11,87;42
12,18;124;62
13,132;107;131;145
14,73;49;53
15,47;116
16,92;91;115
17,53;74;125
18,60;139;131;27;65
19,149;72;147;42;43
20,126;94;84
21,34;147;72;121;138
22,5;58;66;7
23,74;113;72
24,110;24;104;95;133
25,55;134;39
26,24;142
27,25;5;6;135
28,126;111;141
29,18;138;81
30,49;58
31,105;79;18
32,120;71;19
33,113;60;95;33;106
34,55;121;83
35,87;9;62;80;13
36,90;126;112
37,105;8;3
38,100;131;96;104;144;71
39,66;81;19
40,116;70;18;44;133
41,139;72;113;45
42,10;142;123
43,83;49;62;42;25
44,53;138;31
45,100;137;123
46,46;130;77
47,92;107;45;143;57
48,3;27;128;131;132
49,73;53
50,51;74;101;6
51,83;145;53
52,128;65
53,134;139;120
54,12;87;148
55,123;138;121;83
56,130;5;134;69
57,97;147;141
58,12;8;79;120;135;85
59,60;119;91;21;142
60,101;44;34;9;141
61,4;64;142
62,60;139
63,94;130;113;77;4
64,100;91;105;7;31
65,145;6;62;70;44
66,76;83;128;33;96
67,140;66
68,101;140;116;94;58;35
69,94;53;57
70,55;92;101;19;8;118
71,81;101;74
72,133;107;51;2
73,43;87
74,101;25;86
75,19;3;95;7;78
76,97;7;134;62;112;61
77,7;43;10
78,138;124;63
79,148;144;133;121;35
80,94;95;6
81,27;88;62
82,133;71;92;6;107
83,139;83;18
84,140;124;63
85,57;50;62;19;55;87
86,144;91
87,144;101;31
88,79;64;102;112;90
89,19;124;5
90,139;71;26;34
91,139;6;7;47;44;80
92,112;6;107
93,57;62;3
94,90;46;121;20
95,20;112;147;35
96,61;79;76;53
97,111;118
98,71;113;46;50;148
99,49;56;45;5
100,137;113;7;50
