round,start_sim,end_sim,duration_sim,start_wall,end_wall,duration_wall
1,1,6,5,18:30:04,18:36:58,414.046
2,6,11,5,18:36:58,18:44:37,459.06
3,11,16,5,18:44:37,18:52:16,458.629
4,16,21,5,18:52:16,18:59:01,405.83
5,21,26,5,18:59:01,19:06:19,437.447
6,26,31,5,19:06:19,19:12:52,392.856
7,31,36,5,19:12:52,19:19:52,420.062
8,36,41,5,19:19:52,19:27:11,439.031
9,41,46,5,19:27:11,19:34:05,414.161
10,46,51,5,19:34:05,19:41:06,420.49
11,51,56,5,19:41:06,19:48:19,433.827
12,56,61,5,19:48:19,19:55:20,420.907
13,61,66,5,19:55:20,20:02:27,426.714
14,66,71,5,20:02:27,20:09:54,446.879
15,71,76,5,20:09:54,20:16:35,401.376
16,76,81,5,20:16:35,20:23:35,419.703
17,81,86,5,20:23:35,20:30:13,398.025
18,86,91,5,20:30:13,20:37:05,412.047
19,91,96,5,20:37:05,20:44:18,432.851
20,96,101,5,20:44:18,20:51:36,437.845
21,101,106,5,20:51:36,20:58:46,429.979
22,106,111,5,20:58:46,21:05:45,418.939
23,111,116,5,21:05:45,21:12:06,381.135
24,116,121,5,21:12:06,21:18:48,402.28
25,121,126,5,21:18:48,21:24:55,367.207
26,126,131,5,21:24:55,21:31:22,386.344
27,131,136,5,21:31:22,21:37:43,381.808
28,136,141,5,21:37:43,21:43:40,356.386
29,141,146,5,21:43:40,21:49:42,361.813
30,146,151,5,21:49:42,21:55:56,374.78
31,151,156,5,21:55:56,22:02:30,393.537
32,156,161,5,22:02:30,22:08:36,365.629
33,161,166,5,22:08:36,22:15:42,426.322
34,166,171,5,22:15:42,22:21:24,342.351
35,171,176,5,22:21:24,22:28:33,428.755
36,176,181,5,22:28:33,22:34:25,352.283
37,181,186,5,22:34:25,22:40:32,366.258
38,186,189.81,3.81003,22:40:32,22:45:59,327.041
39,189.81,194.81,5,22:45:59,22:52:12,373.091
40,194.81,199.81,5,22:52:12,22:58:57,405.693
41,199.81,204.81,5,22:58:57,23:05:04,366.463
42,204.81,209.81,5,23:05:04,23:11:13,368.784
43,209.81,214.81,5,23:11:13,23:17:32,379.434
44,214.81,219.81,5,23:17:32,23:23:37,364.712
45,219.81,224.81,5,23:23:37,23:29:37,360.18
46,224.81,229.81,5,23:29:37,23:35:50,372.859
47,229.81,234.81,5,23:35:50,23:42:31,401.553
48,234.81,239.81,5,23:42:31,23:49:11,399.894
49,239.81,244.81,5,23:49:11,23:54:44,332.58
50,244.81,249.81,5,23:54:44,00:00:48,363.852
51,249.81,254.81,5,00:00:48,00:06:31,343.54
52,254.81,259.81,5,00:06:31,00:13:06,395.024
53,259.81,264.81,5,00:13:06,00:19:44,397.834
54,264.81,269.81,5,00:19:44,00:25:45,361.238
55,269.81,274.81,5,00:25:45,00:31:52,367.078
56,274.81,279.81,5,00:31:52,00:38:12,379.684
57,279.81,284.81,5,00:38:12,00:44:01,348.589
58,284.81,289.359,4.54854,00:44:01,00:50:32,391.403
59,289.359,294.359,5,00:50:32,00:57:01,389.245
60,294.359,299.359,5,00:57:01,01:03:31,389.446
61,299.359,304.359,5,01:03:31,01:09:17,346.106
62,304.359,309.359,5,01:09:17,01:15:41,383.9
63,309.359,314.359,5,01:15:41,01:22:17,395.936
64,314.359,319.359,5,01:22:17,01:29:25,428.054
65,319.359,324.359,5,01:29:25,01:36:24,418.754
66,324.359,329.359,5,01:36:24,01:42:50,386.416
67,329.359,334.359,5,01:42:50,01:48:32,341.653
68,334.359,338.093,3.734,01:48:32,01:53:53,321.664
69,338.093,343.093,5,01:53:53,02:00:14,380.89
70,343.093,347.393,4.3,02:00:14,02:06:17,362.831
71,347.393,352.393,5,02:06:17,02:11:57,340.178
72,352.393,357.393,5,02:11:57,02:18:07,370.255
73,357.393,362.393,5,02:18:07,02:24:03,355.731
74,362.393,367.393,5,02:24:03,02:30:04,361.25
75,367.393,372.393,5,02:30:04,02:36:22,377.359
76,372.393,376.135,3.7425,02:36:22,02:41:46,324.184
77,376.135,381.135,5,02:41:46,02:47:49,363.371
78,381.135,386.135,5,02:47:49,02:54:19,389.844
79,386.135,391.135,5,02:54:19,03:01:26,427.12
80,391.135,396.135,5,03:01:26,03:07:34,367.894
81,396.135,401.135,5,03:07:34,03:13:16,342.1
82,401.135,406.135,5,03:13:16,03:20:07,411.081
83,406.135,411.135,5,03:20:07,03:26:17,369.247
84,411.135,416.135,5,03:26:17,03:32:47,390.448
85,416.135,420.044,3.9085,03:32:47,03:38:20,333.038
86,420.044,425.044,5,03:38:20,03:43:44,323.889
87,425.044,430.044,5,03:43:44,03:49:40,355.713
88,430.044,435.044,5,03:49:40,03:55:49,369.043
89,435.044,440.044,5,03:55:49,04:02:27,398.181
90,440.044,445.044,5,04:02:27,04:08:19,351.764
91,445.044,449.298,4.2545,04:08:19,04:14:16,357.109
92,449.298,454.298,5,04:14:16,04:20:15,358.982
93,454.298,459.298,5,04:20:15,04:26:02,347.222
94,459.298,464.298,5,04:26:02,04:31:56,353.836
95,464.298,469.298,5,04:31:56,04:38:32,396.472
96,469.298,474.298,5,04:38:32,04:45:24,411.477
97,474.298,479.298,5,04:45:24,04:50:47,322.665
98,479.298,484.298,5,04:50:47,04:56:56,369.495
99,484.298,489.298,5,04:56:56,05:03:13,376.54
100,489.298,494.298,5,05:03:13,05:09:07,354.089
