flow_id,src,sport,dst,dport,start,end,active_s,tx_kbit_s,rx_kbit_s,throughput_kbit_s,mean_delay_ms,mean_jitter_ms,packet_loss_pct,delivery_ratio_pct,tx_pkts,rx_pkts,tx_bytes,rx_bytes
1,7.0.0.157,49153,5.0.0.2,50000,1.01011,12.6771,11.667,52909.1,1240.73,1240.73,10.5608,1.42704,97.655,2.34502,73347,1720,77161044,1809440
2,7.0.0.152,49153,5.0.0.2,50000,1.01177,154.05,153.038,3969.21,1225.29,1225.29,7.94187,0.848866,69.1301,30.8699,72177,22281,75930204,23439612
3,7.0.0.155,49153,5.0.0.2,50000,1.0127,95.8936,94.8809,6311.94,1206.68,1206.68,8.85083,1.12172,80.8825,19.1175,71160,13604,74860320,14311408
4,7.0.0.154,49153,5.0.0.2,50000,1.01927,495.287,494.267,1249.34,1248.91,1248.91,7.45729,0.64262,0.0340725,99.9659,73373,73348,77188396,77162096
5,7.0.0.153,49153,5.0.0.2,50000,1.02099,1.95657,0.935581,660008,1169.41,1169.41,40.427,5.03099,99.8228,0.177182,73371,130,77186292,136760
6,7.0.0.156,49153,5.0.0.2,50000,1.02531,417.444,416.418,1488.66,1252.38,1252.38,7.39057,0.609431,15.872,84.128,73658,61967,77488216,65189284
7,7.0.0.105,49153,1.0.0.2,9,1.106,6.00556,4.89956,1184.13,1184.13,1184.13,12.0473,1.12232,0,100,831,831,725216,725216
8,7.0.0.2,49153,1.0.0.2,9,1.124,1.25306,0.129065,1882.59,129.176,129.176,6.07179,1.94253,93.1507,6.84932,584,40,30372,2084
11,7.0.0.144,49153,1.0.0.2,9,1.131,6.00406,4.87306,1202.36,1202.36,1202.36,15.0021,1.05687,0,100,971,971,732396,732396
12,7.0.0.149,49153,1.0.0.2,9,1.133,6.00057,4.86757,1127.61,1084.66,1084.66,24.4431,2.59034,1.90678,98.0932,944,926,686092,659956
15,7.0.0.91,49153,1.0.0.2,9,1.168,5.52853,4.36053,472.5,411.23,411.23,8.53713,2.15807,3.56589,96.4341,645,622,257544,224148
17,7.0.0.18,49153,1.0.0.2,9,1.175,5.65007,4.47507,154.198,107.475,107.475,9.56307,1.88583,3.59281,96.4072,501,483,86256,60120
19,7.0.0.105,49154,1.0.0.2,9,6.011,11.0551,5.04406,1154.23,1147.32,1147.32,17.5062,1.511,0.375469,99.6245,799,796,727752,723396
21,7.0.0.85,49153,1.0.0.2,9,6.018,11.1776,5.15957,1093.15,991.755,991.755,65.7769,2.27122,4.80167,95.1983,958,912,705020,639628
23,7.0.0.6,49153,1.0.0.2,9,6.121,11.2606,5.13957,1146.99,1146.99,1146.99,35.5852,1.70809,0,100,1081,1081,736880,736880
25,7.0.0.57,49153,1.0.0.2,9,6.172,11.2606,5.08857,1158.57,1158.57,1158.57,37.0652,1.82703,0,100,1082,1082,736932,736932
26,7.0.0.122,49153,1.0.0.2,9,6.173,11.1505,4.97753,1177.79,1177.79,1177.79,37.9651,1.84925,0,100,979,979,732812,732812
29,7.0.0.49,49153,1.0.0.2,9,6.199,11.1541,4.95507,179.288,152.829,152.829,25.1107,5.16412,3.47349,96.5265,547,528,111048,94660
31,7.0.0.151,49153,1.0.0.2,9,11.053,15.7616,4.70857,1280.11,914.058,914.058,34.21,1.43966,42.2892,57.7108,1459,842,753436,537988
33,7.0.0.19,49153,1.0.0.2,9,11.109,16.0041,4.89506,1197.55,1197.55,1197.55,34.2844,1.63157,0,100,978,978,732760,732760
