flow_id,src,sport,dst,dport,start,end,active_s,tx_kbit_s,rx_kbit_s,throughput_kbit_s,mean_delay_ms,mean_jitter_ms,packet_loss_pct,delivery_ratio_pct,tx_pkts,rx_pkts,tx_bytes,rx_bytes
1,7.0.0.152,49153,5.0.0.2,50000,1.00801,36.0496,35.0416,17898.3,1253.22,1253.22,7.7475,1.15716,92.9981,7.00187,74523,5218,78398196,5489336
2,7.0.0.154,49153,5.0.0.2,50000,1.01255,14.4136,13.401,45475.6,1164.96,1164.96,27.3645,5.06171,97.4383,2.56173,72412,1855,76177424,1951460
3,7.0.0.153,49153,5.0.0.2,50000,1.01665,502,500.983,1151.86,1151.86,1151.86,7.17847,0.709703,0,100,68567,68567,72132484,72132484
4,7.0.0.155,49153,5.0.0.2,50000,1.01929,501.996,500.976,807.033,806.681,806.681,7.45797,0.784008,0.0437136,99.9563,48040,48019,50538080,50515988
5,7.0.0.157,49153,5.0.0.2,50000,1.02357,207.888,206.864,2934.35,1205.78,1205.78,7.93883,1.05074,58.908,41.092,72126,29638,75876552,31179176
6,7.0.0.128,49153,1.0.0.2,9,1.032,6.00406,4.97206,1179.16,1179.16,1179.16,16.878,0.726601,0,100,978,978,732860,732860
7,7.0.0.42,49153,1.0.0.2,9,1.036,3.95453,2.91853,132.001,51.6096,51.6096,25.4402,5.65992,60.9071,39.0929,926,362,48156,18828
8,7.0.0.156,49153,5.0.0.2,50000,1.03652,9.41005,8.37353,56580.5,954.818,954.818,20.6718,4.60736,98.3125,1.68754,56295,950,59222340,999400
11,7.0.0.106,49153,1.0.0.2,9,1.07,6.07007,5.00007,421.69,391.073,391.073,22.5513,3.76292,2.75651,97.2435,653,635,263560,244424
13,7.0.0.76,49153,1.0.0.2,9,1.088,6.00406,4.91606,1192.52,1192.52,1192.52,26.1261,1.37958,0,100,979,979,732812,732812
15,7.0.0.73,49153,1.0.0.2,9,1.094,6.00406,4.91006,1193.98,1193.98,1193.98,18.4123,1.42293,0,100,979,979,732812,732812
17,7.0.0.146,49153,1.0.0.2,9,1.114,6.00053,4.88653,443.459,407.802,407.802,17.5802,2.6053,2.27618,97.7238,659,644,270872,249092
