round,start,end,dur_s,dest,tx_kbit_s,rx_kbit_s,throughput_kbit_s,mean_delay_ms,mean_jitter_ms,packet_loss_pct,delivery_ratio_pct,tx_pkts,rx_pkts,tx_bytes,rx_bytes
1,1,6,5,1.0.0.2,4440.86,4328.9,4328.9,20.7468,2.08783,11.5653,88.4347,5162,4565,2775538,2705564
1,1,6,5,5.0.0.2,124271,6512.78,6512.78,13.0322,2.21435,94.7609,5.23906,73830,3868,77669262,4070486
2,6,11,5,1.0.0.2,5921.5,5873.87,5873.87,22.0791,1.13853,9.26529,90.7347,5839,5298,3700937,3671169
2,6,11,5,5.0.0.2,106856,6233.69,6233.69,12.6597,2.09832,94.1669,5.83306,63483,3703,66784806,3896059
3,11,16,5,1.0.0.2,2949.27,2759.24,2759.24,17.3962,1.95144,2.2352,97.7648,3937,3849,1843292,1724525
3,11,16,5,5.0.0.2,53838.4,5212.87,5212.87,10.6142,1.57371,90.3173,9.68266,31985,3097,33648984,3258044
4,16,21,5,1.0.0.2,5454.65,5299.33,5299.33,18.6494,1.62364,7.48578,92.5142,5624,5203,3409154,3312079
4,16,21,5,5.0.0.2,22791.6,4417.54,4417.54,7.59989,0.944836,80.6204,19.3796,13540,2624,14244734,2760960
5,21,26,5,1.0.0.2,3314.11,3143.03,3143.03,19.0841,2.1305,2.03758,97.9624,3779,3702,2071319,1964391
5,21,26,5,5.0.0.2,22791.6,4417.54,4417.54,7.59989,0.944836,80.6204,19.3796,13540,2624,14244734,2760960
6,26,31,5,1.0.0.2,3865.56,3626.17,3626.17,28.3704,1.84986,22.0047,77.9953,5108,3984,2415977,2266355
6,26,31,5,5.0.0.2,22791.6,4417.54,4417.54,7.59989,0.944836,80.6204,19.3796,13540,2624,14244734,2760960
7,31,36,5,1.0.0.2,4140.14,3970.31,3970.31,20.5881,1.79872,1.95369,98.0463,4146,4065,2587587,2481442
7,31,36,5,5.0.0.2,22791.6,4417.54,4417.54,7.59989,0.944836,80.6204,19.3796,13540,2624,14244734,2760960
8,36,41,5,1.0.0.2,5584.61,5468,5468,17.0796,1.78388,0.956206,99.0438,5229,5179,3490382,3417503
8,36,41,5,5.0.0.2,5070.67,3176.74,3176.74,7.54556,0.862178,37.363,62.637,3011,1886,3169167,1985463
9,41,46,5,1.0.0.2,6182.16,6143.16,6143.16,17.5831,1.16318,0.330418,99.6696,5145,5128,3863850,3839475
9,41,46,5,5.0.0.2,4893.24,3164.32,3164.32,7.54324,0.860384,35.3407,64.6593,2906,1879,3058273,1977699
10,46,51,5,1.0.0.2,5988.1,5686.28,5686.28,22.0941,2.18625,2.44526,97.5547,5480,5346,3742565,3553923
10,46,51,5,5.0.0.2,4893.24,3164.32,3164.32,7.54324,0.860384,35.3407,64.6593,2906,1879,3058273,1977699
11,51,56,5,1.0.0.2,5364.34,5210.17,5210.17,20.0293,1.834,10.1986,89.8014,5540,4975,3352711,3256356
11,51,56,5,5.0.0.2,4893.24,3164.32,3164.32,7.54324,0.860384,35.3407,64.6593,2906,1879,3058273,1977699
12,56,61,5,1.0.0.2,4095.35,3841.7,3841.7,25.008,2.04141,29.9492,70.0508,5122,3588,2559595,2401062
12,56,61,5,5.0.0.2,4893.24,3164.32,3164.32,7.54324,0.860384,35.3407,64.6593,2906,1879,3058273,1977699
13,61,66,5,1.0.0.2,5111.87,4965.93,4965.93,23.2434,1.76683,10.8417,89.1583,4907,4375,3194916,3103708
13,61,66,5,5.0.0.2,4893.24,3164.32,3164.32,7.54324,0.860384,35.3407,64.6593,2906,1879,3058273,1977699
14,66,71,5,1.0.0.2,5466.67,5295.64,5295.64,21.1209,1.97619,1.51607,98.4839,4947,4872,3416666,3309776
14,66,71,5,5.0.0.2,4893.24,3164.32,3164.32,7.54324,0.860384,35.3407,64.6593,2906,1879,3058273,1977699
15,71,76,5,1.0.0.2,4102.75,3957.08,3957.08,17.4252,2.23475,2.09455,97.9054,3342,3272,2564217,2473176
15,71,76,5,5.0.0.2,4893.24,3164.32,3164.32,7.54324,0.860384,35.3407,64.6593,2906,1879,3058273,1977699
16,76,81,5,1.0.0.2,6021.68,5942.29,5942.29,21.259,1.67998,0.701884,99.2981,5414,5376,3763550,3713931
16,76,81,5,5.0.0.2,4893.24,3164.32,3164.32,7.54324,0.860384,35.3407,64.6593,2906,1879,3058273,1977699
17,81,86,5,1.0.0.2,5397.01,5232.85,5232.85,18.0549,1.98098,1.56216,98.4378,4545,4474,3373129,3270532
17,81,86,5,5.0.0.2,4893.24,3164.32,3164.32,7.54324,0.860384,35.3407,64.6593,2906,1879,3058273,1977699
18,86,91,5,1.0.0.2,5324.32,5104.01,5104.01,22.8025,1.66255,9.91189,90.0881,5448,4908,3327700,3190009
18,86,91,5,5.0.0.2,4893.24,3164.32,3164.32,7.54324,0.860384,35.3407,64.6593,2906,1879,3058273,1977699
19,91,96,5,1.0.0.2,3535.39,3418.2,3418.2,18.9709,1.74778,1.67549,98.3245,3402,3345,2209617,2136374
19,91,96,5,5.0.0.2,4893.24,3164.32,3164.32,7.54324,0.860384,35.3407,64.6593,2906,1879,3058273,1977699
20,96,101,5,1.0.0.2,3976.92,3823,3823,21.7283,1.70939,1.62907,98.3709,3990,3925,2485574,2389377
20,96,101,5,5.0.0.2,4893.24,3164.32,3164.32,7.54324,0.860384,35.3407,64.6593,2906,1879,3058273,1977699
21,101,106,5,1.0.0.2,5673.54,5480.9,5480.9,22.1034,2.13658,9.63424,90.3658,5304,4793,3545963,3425560
21,101,106,5,5.0.0.2,4893.24,3164.32,3164.32,7.54324,0.860384,35.3407,64.6593,2906,1879,3058273,1977699
22,106,111,5,1.0.0.2,7470.85,7309.48,7309.48,23.4902,2.21559,1.16543,98.8346,6178,6106,4669278,4568424
22,106,111,5,5.0.0.2,4893.24,3164.32,3164.32,7.54324,0.860384,35.3407,64.6593,2906,1879,3058273,1977699
23,111,116,5,1.0.0.2,5227.04,5154.29,5154.29,19.0901,1.41175,0.775844,99.2242,4769,4732,3266902,3221429
23,111,116,5,5.0.0.2,4893.24,3164.32,3164.32,7.54324,0.860384,35.3407,64.6593,2906,1879,3058273,1977699
24,116,121,5,1.0.0.2,6276.47,6117.7,6117.7,20.2812,1.7474,8.44897,91.551,5693,5212,3922793,3823562
24,116,121,5,5.0.0.2,4893.24,3164.32,3164.32,7.54324,0.860384,35.3407,64.6593,2906,1879,3058273,1977699
25,121,126,5,1.0.0.2,5168.96,4976.44,4976.44,29.0409,2.1431,2.86453,97.1355,4643,4510,3230597,3110272
