round,ids
1,4.77207
2,2.93157;3.58657
3,4.04257;4.04357;4.38657
4,3.60507
5,4.17857;4.29957;4.32657
7,3.91607;3.91957;4.46907
8,3.62007;3.71657;4.87157
9,4.13907;4.87507
10,4.35853;4.44403;4.58757;4.84357;4.92106
11,4.66757
12,4.05757;4.05807
13,2.57506
14,2.67153;2.76707
15,2.93507;3.47357;3.56507;3.65203
16,4.00457;4.44957
17,3.41157;3.64853;3.71003;4.57807
18,2.88557;3.26303;3.53707
19,3.25657;4.14058
20,3.49407;3.60207;3.60953;4.95157
21,2.50907;3.41857;4.91007
22,3.96057;4.12707;4.92207
23,3.02307;3.31906;3.38957
24,2.47107;2.95003
25,2.92057;3.77703;4.29057
26,4.41806;4.98603
27,3.56107;3.67356;3.72857
28,3.50957;3.72353;4.17807;4.79007
29,2.69403;2.82457;2.96503;4.11007
30,2.26857;2.55907;2.78803;2.92057;3.12357
31,3.64257;3.86253;4.34357
32,1.57207;2.32357;3.19953
33,3.49007;3.86008;4.77957;4.87853
34,3.21208;3.70307;3.84607;4.40456
35,2.09207
36,2.78553;4.04907;4.48953;4.56707;4.79257
37,2.71157;2.85707
38,3.25807;3.72107;3.79007
39,3.37006;3.48653;3.56203;4.41153
40,2.74107;3.24667;3.24806;3.87307
41,1.48457;2.92303;3.18457;3.26907;4.95703
42,1.79253;2.05657;2.21153
43,2.20507;2.36457;3.63603;3.65207;4.66957
44,3.09203;3.48757;3.65757;3.71803;4.92307
45,1.41357;1.78657;1.92857
46,2.70603;2.70603;3.49857
47,2.47657;2.71707;3.12957;3.76007
48,2.10307;2.41207;3.46653
49,3.43703;3.64153;4.34057
50,2.06307;2.56457;2.65103;4.90657
51,2.47807;3.62503
52,3.33453;3.49553
53,1.79857;1.91703;2.04307
54,2.21507;3.05903;3.23757;4.58907
55,1.15707;1.86856;1.86857
56,1.96157;2.47657;2.68453;3.53057
57,3.09307;3.44707;3.75207;3.94957;4.50806
58,2.28657;2.73353;3.14503;4.05607
59,1.92507;2.29853;2.35757;2.78406
60,2.50206;2.93907;3.09007;4.75703
61,2.55703;3.03503;3.03807;3.09007
62,2.99803;3.50456;3.74657;4.25003
63,3.12857;3.44207;4.55207
64,2.00903;2.63657;2.77507
65,2.48907;2.69807;3.36657;3.58257
66,3.12707;3.33707;3.44357;4.12107
67,1.52107;2.32157;2.64857;2.83207
68,2.64657;2.97303;3.17207;4.95757
69,1.72757;3.81607;4.11903;4.44407
70,2.20257;3.82053;3.82257
71,2.08857
72,1.41157
73,1.67307;1.71857
74,1.53507;2.48203
75,2.41957;2.59107;4.09607
76,2.28107;3.05107;3.27457
77,2.14707;2.44557;2.53107
78,1.32807;2.21457;3.23507
79,1.16757;1.63057;1.79403
80,3.40907;3.94057;4.51407
81,1.63507;3.62907;3.74307
82,2.75407;3.69103;4.26957;4.61706
83,1.19907;1.65003;1.97257
84,2.58957;2.83957;3.01207;3.15407;3.29757
85,1.26503;2.66853;2.66903;2.74557
86,2.17103;2.43157;2.49557
87,1.55207;2.05557;2.35553;4.96707
88,2.94657;3.07057;3.84107
89,2.34607;2.64356;2.89107;2.90357
90,1.18857;2.36607
91,1.57253;2.80907;3.26707
92,2.30657;3.29303;3.54307;4.14457
93,2.62507;2.90503;3.57207;3.74157;3.89207;4.53557
94,2.5375;2.7465;2.888;3.1025;3.4705;3.964
95,1.31096;2.26;2.548;2.566
96,2.2605;2.44046;2.87447;2.909
97,2.468;3.47346
98,1.594;2.613;2.809;3.275
99,2.29046;2.56596;3.4905;3.74696;3.83346;4.14446
100,2.25304;3.37154;3.49604;3.72053
