round,start_sim,end_sim,duration_sim,start_wall,end_wall,duration_wall
1,1,6,5,18:15:24,18:23:12,467.848
2,6,11,5,18:23:12,18:29:45,393.207
3,11,16,5,18:29:45,18:37:31,466.063
4,16,21,5,18:37:31,18:45:05,453.601
5,21,26,5,18:45:05,18:52:34,449.093
6,26,31,5,18:52:34,19:00:36,481.992
7,31,36,5,19:00:36,19:08:01,444.769
8,36,41,5,19:08:01,19:15:14,433.218
9,41,46,5,19:15:14,19:23:15,481.02
10,46,51,5,19:23:15,19:31:16,480.743
11,51,56,5,19:31:16,19:39:14,478.621
12,56,61,5,19:39:14,19:47:04,469.499
13,61,66,5,19:47:04,19:53:36,391.929
14,66,71,5,19:53:36,20:00:09,393.693
15,71,76,5,20:00:09,20:07:16,426.914
16,76,81,5,20:07:16,20:15:09,472.36
17,81,86,5,20:15:09,20:22:30,441.379
18,86,91,5,20:22:30,20:29:12,401.653
19,91,96,5,20:29:12,20:36:19,427.386
20,96,101,5,20:36:19,20:43:35,435.421
21,101,106,5,20:43:35,20:50:38,423.74
22,106,111,5,20:50:38,20:58:10,452.113
23,111,116,5,20:58:10,21:05:07,416.867
24,116,121,5,21:05:07,21:11:46,398.663
25,121,126,5,21:11:46,21:19:14,447.807
26,126,131,5,21:19:14,21:26:49,454.798
27,131,136,5,21:26:49,21:33:58,429.068
28,136,141,5,21:33:58,21:41:10,432.869
29,141,146,5,21:41:10,21:47:46,395.051
30,146,151,5,21:47:46,21:54:33,407.007
31,151,156,5,21:54:33,22:02:12,459.157
32,156,161,5,22:02:12,22:08:17,365.52
33,161,166,5,22:08:17,22:15:55,457.77
34,166,171,5,22:15:55,22:23:19,444.292
35,171,176,5,22:23:19,22:29:26,366.588
36,176,181,5,22:29:26,22:37:01,455.175
37,181,186,5,22:37:01,22:43:35,394.135
38,186,191,5,22:43:35,22:51:07,451.515
39,191,196,5,22:51:07,22:58:16,429.24
40,196,201,5,22:58:16,23:05:11,414.811
41,201,206,5,23:05:11,23:12:01,410.627
42,206,211,5,23:12:01,23:18:08,366.133
43,211,216,5,23:18:08,23:25:00,412.183
44,216,221,5,23:25:00,23:32:20,439.894
45,221,226,5,23:32:20,23:38:16,356.059
46,226,231,5,23:38:16,23:44:40,383.913
47,231,236,5,23:44:40,23:51:19,399.639
48,236,241,5,23:51:19,23:57:40,380.461
49,241,246,5,23:57:40,00:05:16,456.449
50,246,251,5,00:05:16,00:11:49,393.135
51,251,256,5,00:11:49,00:18:19,389.803
52,256,261,5,00:18:19,00:25:20,420.846
53,261,266,5,00:25:20,00:31:27,367.307
54,266,271,5,00:31:27,00:38:20,412.512
55,271,276,5,00:38:20,00:44:16,356.314
56,276,281,5,00:44:16,00:50:36,379.62
57,281,286,5,00:50:36,00:58:04,448.02
58,286,291,5,00:58:04,01:04:53,409.535
59,291,296,5,01:04:53,01:11:11,378.101
60,296,301,5,01:11:11,01:18:04,412.54
61,301,306,5,01:18:04,01:24:58,414.455
62,306,311,5,01:24:58,01:32:18,439.174
63,311,316,5,01:32:18,01:39:19,421.264
64,316,321,5,01:39:19,01:45:49,390.558
65,321,326,5,01:45:49,01:52:44,414.649
66,326,331,5,01:52:44,01:59:48,424.385
67,331,336,5,01:59:48,02:06:09,380.986
68,336,341,5,02:06:09,02:13:03,413.106
69,341,346,5,02:13:03,02:20:17,434.56
70,346,351,5,02:20:17,02:27:33,436.122
71,351,356,5,02:27:33,02:33:05,331.552
72,356,361,5,02:33:05,02:38:48,343.52
73,361,366,5,02:38:48,02:44:37,348.695
74,366,371,5,02:44:37,02:50:20,342.826
75,371,376,5,02:50:20,02:57:12,412.23
76,376,381,5,02:57:12,03:03:37,384.635
77,381,386,5,03:03:37,03:09:44,367.653
78,386,391,5,03:09:44,03:15:44,359.589
79,391,396,5,03:15:44,03:21:39,355.381
80,396,401,5,03:21:39,03:28:54,434.573
81,401,406,5,03:28:54,03:35:50,416.021
82,406,411,5,03:35:50,03:42:42,411.791
83,411,416,5,03:42:42,03:48:51,369.542
84,416,421,5,03:48:51,03:55:40,409.164
85,421,426,5,03:55:40,04:01:57,376.721
86,426,431,5,04:01:57,04:08:21,383.699
87,431,436,5,04:08:21,04:14:39,378.048
88,436,441,5,04:14:39,04:20:49,370.206
89,441,446,5,04:20:49,04:27:30,401.109
90,446,451,5,04:27:30,04:33:24,354.207
91,451,456,5,04:33:24,04:40:22,417.579
92,456,461,5,04:40:22,04:47:32,429.719
93,461,465.536,4.53557,04:47:32,04:54:15,403.362
94,465.536,469.5,3.964,04:54:15,05:00:21,365.739
95,469.5,474.5,5,05:00:21,05:06:45,384.596
96,474.5,479.5,5,05:06:45,05:13:30,404.811
97,479.5,484.5,5,05:13:30,05:20:41,430.664
98,484.5,489.5,5,05:20:41,05:26:58,377.172
99,489.5,493.644,4.14446,05:26:58,05:33:04,366.42
100,493.644,498.644,5,05:33:04,05:39:22,377.03
