round,start,end,dur_s,dest,tx_kbit_s,rx_kbit_s,throughput_kbit_s,mean_delay_ms,mean_jitter_ms,packet_loss_pct,delivery_ratio_pct,tx_pkts,rx_pkts,tx_bytes,rx_bytes
1,1,6,5,1.0.0.2,3669.94,3559.17,3559.17,17.3389,1.7738,1.50342,98.4966,4390,4324,2293713,2224481
1,1,6,5,5.0.0.2,75968.6,5566.87,5566.87,9.62638,1.1617,92.6728,7.32723,45133,3307,47480390,3479295
2,6,11,5,1.0.0.2,3824.81,3538.98,3538.98,23.2961,1.6468,34.8218,65.1782,4546,2963,2390504,2211860
2,6,11,5,5.0.0.2,44257.4,5098.69,5098.69,8.82883,0.939667,88.4765,11.5235,26294,3030,27660853,3186682
3,11,16,5,1.0.0.2,4361.59,4243.05,4243.05,19.7132,1.49598,1.26342,98.7366,4749,4689,2725995,2651904
3,11,16,5,5.0.0.2,10107,4575.82,4575.82,7.79533,0.650767,54.7211,45.2789,6005,2719,6316899,2859888
4,16,21,5,1.0.0.2,4365.15,4178.48,4178.48,17.9442,2.08918,2.05752,97.9425,4277,4189,2728216,2611551
4,16,21,5,5.0.0.2,10107,4575.82,4575.82,7.79533,0.650767,54.7211,45.2789,6005,2719,6316899,2859888
5,21,26,5,1.0.0.2,5941.5,5717.85,5717.85,22.8251,2.00826,1.96715,98.0329,4931,4834,3713436,3573655
5,21,26,5,5.0.0.2,10107,4575.82,4575.82,7.79533,0.650767,54.7211,45.2789,6005,2719,6316899,2859888
6,26,31,5,1.0.0.2,4077.57,3835.08,3835.08,17.6892,2.38034,2.68856,97.3114,4203,4090,2548480,2396925
6,26,31,5,5.0.0.2,10107,4575.82,4575.82,7.79533,0.650767,54.7211,45.2789,6005,2719,6316899,2859888
7,31,36,5,1.0.0.2,5465.91,5228.4,5228.4,21.2672,2.03426,2.0649,97.9351,5085,4980,3416195,3267749
7,31,36,5,5.0.0.2,10107,4575.82,4575.82,7.79533,0.650767,54.7211,45.2789,6005,2719,6316899,2859888
8,36,41,5,1.0.0.2,5251.17,5037.02,5037.02,17.5251,1.98071,11.984,88.016,5015,4414,3281981,3148137
8,36,41,5,5.0.0.2,10107,4575.82,4575.82,7.79533,0.650767,54.7211,45.2789,6005,2719,6316899,2859888
9,41,46,5,1.0.0.2,6752.45,6664.79,6664.79,22.1131,1.57296,0.702197,99.2978,5554,5515,4220283,4165494
9,41,46,5,5.0.0.2,10107,4575.82,4575.82,7.79533,0.650767,54.7211,45.2789,6005,2719,6316899,2859888
10,46,51,5,1.0.0.2,7224.91,6938.61,6938.61,32.058,2.23615,2.00685,97.9931,6129,6006,4515569,4336631
10,46,51,5,5.0.0.2,10107,4575.82,4575.82,7.79533,0.650767,54.7211,45.2789,6005,2719,6316899,2859888
11,51,56,5,1.0.0.2,4133.8,3937.9,3937.9,19.191,1.93465,2.02091,97.9791,4305,4218,2583627,2461189
11,51,56,5,5.0.0.2,10107,4575.82,4575.82,7.79533,0.650767,54.7211,45.2789,6005,2719,6316899,2859888
12,56,61,5,1.0.0.2,5408.07,5051.19,5051.19,21.8182,2.19418,2.92012,97.0799,5308,5153,3380043,3156995
12,56,61,5,5.0.0.2,10107,4575.82,4575.82,7.79533,0.650767,54.7211,45.2789,6005,2719,6316899,2859888
13,61,66,5,1.0.0.2,2239.07,2019.66,2019.66,11.6605,1.85047,44.088,55.912,4271,2388,1399418,1262290
13,61,66,5,5.0.0.2,10107,4575.82,4575.82,7.79533,0.650767,54.7211,45.2789,6005,2719,6316899,2859888
14,66,71,5,1.0.0.2,3894.65,3768.36,3768.36,25.9537,2.1609,1.76586,98.2341,3058,3004,2434156,2355224
14,66,71,5,5.0.0.2,10107,4575.82,4575.82,7.79533,0.650767,54.7211,45.2789,6005,2719,6316899,2859888
15,71,76,5,1.0.0.2,5158.02,5046.66,5046.66,25.8838,1.2678,2.43692,97.5631,4637,4524,3223762,3154162
15,71,76,5,5.0.0.2,10107,4575.82,4575.82,7.79533,0.650767,54.7211,45.2789,6005,2719,6316899,2859888
16,76,81,5,1.0.0.2,3895.15,3644.22,3644.22,17.7523,1.69121,2.50873,97.4913,4584,4469,2434472,2277635
16,76,81,5,5.0.0.2,10107,4575.82,4575.82,7.79533,0.650767,54.7211,45.2789,6005,2719,6316899,2859888
