flow_id,src,sport,dst,dport,start,end,active_s,tx_kbit_s,rx_kbit_s,throughput_kbit_s,mean_delay_ms,mean_jitter_ms,packet_loss_pct,delivery_ratio_pct,tx_pkts,rx_pkts,tx_bytes,rx_bytes
1,7.0.0.153,49153,5.0.0.2,50000,1.0069,499.639,498.632,1002.63,1002.31,1002.31,7.54264,0.544062,0.0319844,99.968,59404,59385,62493008,62473020
2,7.0.0.152,49153,5.0.0.2,50000,1.0102,87.8726,86.8624,6695.99,1165.67,1165.67,8.64294,0.939945,82.5915,17.4085,69110,12031,72703720,12656612
3,7.0.0.157,49153,5.0.0.2,50000,1.0129,499.639,498.626,1133.16,1132.71,1132.71,7.62817,0.615169,0.0402163,99.9598,67137,67110,70628124,70599720
4,7.0.0.123,49153,1.0.0.2,9,1.013,6.00406,4.99106,1173.93,1173.93,1173.93,26.8627,0.616534,0,100,971,971,732396,732396
5,7.0.0.156,49153,5.0.0.2,50000,1.01615,8.58307,7.56691,66104.2,1012.11,1012.11,17.8851,3.46559,98.4689,1.53108,59435,910,62525620,957320
7,7.0.0.154,49153,5.0.0.2,50000,1.03254,499.642,498.609,1048.62,1048.61,1048.61,7.32529,0.482616,0.00160963,99.9984,62126,62125,65356552,65355500
8,7.0.0.44,49153,1.0.0.2,9,1.036,5.96157,4.92557,127.972,85.1849,85.1849,12.8271,3.42914,4.23892,95.7611,519,497,78792,52448
10,7.0.0.155,49153,5.0.0.2,50000,1.09451,499.607,498.512,226.627,226.526,226.526,7.59098,0.569911,0.0446961,99.9553,13424,13418,14122048,14115736
11,7.0.0.55,49153,1.0.0.2,9,1.107,5.98353,4.87653,116.411,70.3845,70.3845,22.2427,4.39441,5.5666,94.4334,503,475,70960,42904
13,7.0.0.41,49153,1.0.0.2,9,1.164,5.58408,4.42008,95.6798,68.835,68.835,16.7275,3.26335,3.16832,96.8317,505,489,52864,38032
14,7.0.0.150,49153,1.0.0.2,9,1.171,6.38157,5.21057,1127.83,1127.83,1127.83,11.6523,0.905644,0,100,1024,1024,734576,734576
17,7.0.0.91,49153,1.0.0.2,9,1.198,6.39603,5.19803,1130.39,1130.39,1130.39,13.4861,0.876569,0,100,1022,1022,734472,734472
19,7.0.0.88,49153,1.0.0.2,9,6,11.0071,5.00706,1265.8,1170.68,1170.68,43.1826,1.763,4.0275,95.9725,1018,977,792240,732708
21,7.0.0.118,49153,1.0.0.2,9,6.029,6.11503,0.0860288,2461.69,14.8787,14.8787,9.34304,7.29996,99.4106,0.589391,509,3,26472,160
23,7.0.0.31,49153,1.0.0.2,9,6.085,6.11503,0.0300287,7052.45,42.6259,42.6259,4.83111,0.532144,99.4106,0.589391,509,3,26472,160
25,7.0.0.115,49153,1.0.0.2,9,6.113,6.14156,0.0285644,7341.16,30.2474,30.2474,12.7823,11.5643,99.6032,0.396825,504,2,26212,108
27,7.0.0.93,49153,1.0.0.2,9,6.168,11.7161,5.54806,1123.26,1056.26,1056.26,15.3143,1.99612,3.1746,96.8254,1008,976,778988,732524
29,7.0.0.50,49153,1.0.0.2,9,6.186,11.0091,4.82306,1215.51,1215.51,1215.51,12.168,1.32177,0,100,977,977,732808,732808
31,7.0.0.113,49153,1.0.0.2,9,11.039,16.0041,4.96506,1180.41,1180.41,1180.41,31.2039,1.00635,0,100,975,975,732604,732604
33,7.0.0.51,49153,1.0.0.2,9,11.07,16.0041,4.93406,1187.83,1187.83,1187.83,30.238,1.05531,0,100,975,975,732604,732604
35,7.0.0.37,49153,1.0.0.2,9,11.14,15.7346,4.59457,125.275,82.0238,82.0238,11.4834,2.63538,3.83142,96.1686,522,502,71948,47108
36,7.0.0.22,49153,1.0.0.2,9,11.142,16.0041,4.86206,1210.63,1205.85,1205.85,10.5604,0.765715,0.203666,99.7963,982,980,735768,732864
39,7.0.0.38,49153,1.0.0.2,9,11.162,15.7996,4.63757,111.41,75.7155,75.7155,19.5462,3.81332,4.07767,95.9223,515,494,64584,43892
41,7.0.0.53,49153,1.0.0.2,9,11.182,16.1851,5.00306,476.994,444.489,444.489,7.55105,1.24208,2.07407,97.9259,675,661,298304,277976
43,7.0.0.18,49153,1.0.0.2,9,16.018,21.0045,4.98653,1173.99,1173.99,1173.99,19.0942,0.630004,0,100,957,957,731768,731768
45,7.0.0.130,49153,1.0.0.2,9,16.065,21.004,4.93903,1214.27,1186.05,1186.05,22.6589,1.75387,1.22449,98.7755,980,968,749664,732240
47,7.0.0.121,49153,1.0.0.2,9,16.098,34.3626,18.2646,374.941,320.814,320.814,22.1716,6.12928,8.29406,91.7059,1061,973,856016,732440
49,7.0.0.62,49153,1.0.0.2,9,16.136,21.0696,4.93357,407.948,353.289,353.289,26.5139,4.86688,4.54545,95.4545,638,609,251580,217872
51,7.0.0.88,49154,1.0.0.2,9,16.178,19.7335,3.55553,116.479,87.0756,87.0756,6.8319,1.23034,1.96937,98.0306,457,448,51768,38700
52,7.0.0.59,49153,1.0.0.2,9,16.187,21.3271,5.14006,1172.93,1141.29,1141.29,10.7369,1.43773,1.39027,98.6097,1007,993,753616,733288
55,7.0.0.143,49153,1.0.0.2,9,21.011,28.2871,7.27606,854.567,805.077,805.077,15.1198,3.01377,3.0969,96.9031,1001,970,777236,732224
57,7.0.0.147,49153,1.0.0.2,9,21.043,26.0041,4.96106,1181.79,1181.79,1181.79,17.9626,1.25937,0,100,980,980,732864,732864
59,7.0.0.109,49153,1.0.0.2,9,21.052,26.0041,4.95206,1183.93,1183.93,1183.93,27.1178,1.38642,0,100,980,980,732864,732864
60,7.0.0.41,49154,1.0.0.2,9,21.053,0,0,0,0,0,0,0,100,0,3,0,164,0
61,7.0.0.122,49153,1.0.0.2,9,21.056,26.0591,5.00307,1108.77,1008.93,1008.93,15.0916,1.91382,4.52632,95.4737,950,907,693404,630968
64,7.0.0.73,49153,1.0.0.2,9,21.157,26.0041,4.84706,1228.41,1209.24,1209.24,36.6755,1.66146,0.813008,99.187,984,976,744272,732656
66,7.0.0.125,49153,1.0.0.2,9,26.017,40.6196,14.6026,446.72,398.992,398.992,15.4508,4.01081,5.80833,94.1917,1033,973,815408,728288
67,7.0.0.92,49153,1.0.0.2,9,26.02,31.3316,5.31156,1106.22,1106.22,1106.22,20.0574,0.829679,0,100,1022,1022,734472,734472
70,7.0.0.137,49153,1.0.0.2,9,26.056,48.154,22.098,302.895,265.01,265.01,13.4156,5.12525,7.12223,92.8778,1039,965,836672,732024
72,7.0.0.47,49153,1.0.0.2,9,26.095,31.0216,4.92658,206.008,170.64,170.64,15.169,1.67481,2.7027,97.2973,555,540,126864,105084
74,7.0.0.111,49153,1.0.0.2,9,26.145,31.3326,5.18757,1132.75,1132.75,1132.75,16.4917,0.939663,0,100,1023,1023,734524,734524
76,7.0.0.42,49153,1.0.0.2,9,26.165,30.9006,4.73557,155.447,108.138,108.138,20.6646,4.1883,5.08475,94.9153,531,504,92016,64012
78,7.0.0.97,49153,1.0.0.2,9,31.027,36.0041,4.97706,1178.06,1178.06,1178.06,31.0096,1.07371,0,100,979,979,732912,732912
80,7.0.0.98,49153,1.0.0.2,9,31.078,36.0041,4.92606,1190.09,1190.09,1190.09,31.9437,1.00312,0,100,977,977,732808,732808
82,7.0.0.62,49154,1.0.0.2,9,31.131,36.0846,4.95357,572.62,516.341,516.341,15.0567,2.84892,3.52941,96.4706,680,656,354564,319716
83,7.0.0.41,49155,1.0.0.2,9,31.135,0,0,0,0,0,0,0,100,0,3,0,164,0
84,7.0.0.65,49153,1.0.0.2,9,31.137,35.745,4.60803,227.63,197.29,197.29,7.52825,1.70351,2.33813,97.6619,556,543,131116,113640
87,7.0.0.135,49153,1.0.0.2,9,31.175,36.0041,4.82906,1247.59,1213.83,1213.83,16.546,1.69743,1.5121,98.4879,992,977,753088,732708
89,7.0.0.24,49153,1.0.0.2,9,36.03,41.0041,4.97406,1178.69,1178.69,1178.69,28.1906,0.855215,0,100,978,978,732860,732860
91,7.0.0.110,49153,1.0.0.2,9,36.057,42.808,6.75103,903.173,868.575,868.575,14.1883,3.11234,2.27948,97.7205,1009,986,762168,732972
92,7.0.0.102,49153,1.0.0.2,9,36.065,41.0041,4.93906,1240.89,1186.71,1186.71,14.7713,2.10291,2.4,97.6,1000,976,766104,732656
95,7.0.0.31,49154,1.0.0.2,9,36.116,0,0,0,0,0,0,0,100,0,3,0,164,0
96,7.0.0.17,49153,1.0.0.2,9,36.117,37.4781,1.36106,229.867,70.0158,70.0158,5.33112,1.06222,69.5479,30.4521,752,229,39108,11912
98,7.0.0.131,49153,1.0.0.2,9,36.147,41.0041,4.85706,1206.57,1206.57,1206.57,16.4967,0.994235,0,100,972,972,732548,732548
100,7.0.0.89,49153,1.0.0.2,9,41.021,46.031,5.01003,1167.08,1167.08,1167.08,11.978,0.560966,0,100,942,942,730888,730888
102,7.0.0.141,49153,1.0.0.2,9,41.084,61.0271,19.9431,331.359,293.5,293.5,13.5085,3.93429,6.35386,93.6461,1023,958,826040,731660
104,7.0.0.86,49153,1.0.0.2,9,41.137,46.0041,4.86706,1204.52,1204.52,1204.52,37.6181,1.0398,0,100,979,979,732812,732812
105,7.0.0.140,49153,1.0.0.2,9,41.152,46.0841,4.93206,1188.57,1188.57,1188.57,22.8001,1.44974,0,100,978,978,732760,732760
106,7.0.0.4,49153,1.0.0.2,9,41.155,46.0741,4.91907,1191.62,1191.62,1191.62,21.9441,1.48723,0,100,977,977,732708,732708
110,7.0.0.11,49153,1.0.0.2,9,41.198,46.077,4.87903,1200.97,1200.97,1200.97,21.9458,1.49081,0,100,972,972,732448,732448
112,7.0.0.92,49154,1.0.0.2,9,46.009,51.0041,4.99506,1173.41,1173.41,1173.41,34.8044,1.28659,0,100,976,976,732656,732656
113,7.0.0.112,49153,1.0.0.2,9,46.031,51.0041,4.97306,1230.24,1178.85,1178.85,45.8955,2.28638,2.1978,97.8022,1001,979,764756,732812
114,7.0.0.142,49153,1.0.0.2,9,46.035,51.0041,4.96906,1179.88,1179.88,1179.88,34.8155,1.98806,0,100,980,980,732864,732864
115,7.0.0.77,49153,1.0.0.2,9,46.042,51.0041,4.96206,1275.1,1181.46,1181.46,26.7958,2.50939,3.92542,96.0746,1019,979,790892,732812
118,7.0.0.46,49153,1.0.0.2,9,46.051,51.0046,4.95357,704.785,615.676,615.676,32.8555,3.0068,4.91591,95.0841,773,735,436400,381224
122,7.0.0.94,49153,1.0.0.2,9,46.136,51.0041,4.86806,1203.93,1203.93,1203.93,24.2536,1.86314,0,100,975,975,732604,732604
124,7.0.0.126,49153,1.0.0.2,9,51.005,56.8796,5.87456,1048.76,997.346,997.346,14.0227,2.17966,2.60782,97.3922,997,971,770124,732372
125,7.0.0.49,49153,1.0.0.2,9,51.02,55.8166,4.79657,125.617,98.8907,98.8907,8.693,1.69331,2.37154,97.6285,506,494,75316,59292
128,7.0.0.61,49153,1.0.0.2,9,51.063,56.0041,4.94106,1186.06,1186.06,1186.06,32.9952,0.582535,0,100,974,974,732552,732552
130,7.0.0.9,49153,1.0.0.2,9,51.124,56.1841,5.06008,840.885,813.338,813.338,21.8975,1.49398,1.44231,98.5577,832,820,531868,514444
132,7.0.0.58,49153,1.0.0.2,9,51.159,64.3736,13.2146,478.074,443.792,443.792,9.17559,2.48794,3.79747,96.2025,1027,988,789692,733064
133,7.0.0.146,49153,1.0.0.2,9,51.16,56.0866,4.92657,180.409,158.936,158.936,16.9794,3.62205,2.18978,97.8102,548,536,111100,97876
136,7.0.0.151,49153,1.0.0.2,9,56.063,61.011,4.94803,360.476,334.653,334.653,7.0059,1.58357,1.75719,98.2428,626,615,222956,206984
138,7.0.0.108,49153,1.0.0.2,9,56.074,63.7806,7.70657,819.985,761.2,761.2,10.5219,2.73857,3.78641,96.2136,1030,991,789908,733280
140,7.0.0.2,49153,1.0.0.2,9,56.091,61.004,4.91303,1193.25,1193.25,1193.25,34.4117,1.26825,0,100,979,979,732812,732812
142,7.0.0.135,49154,1.0.0.2,9,56.115,59.9315,3.81653,382.336,230.157,230.157,15.919,1.02937,8.726,91.274,573,523,182400,109800
143,7.0.0.125,49154,1.0.0.2,9,56.117,61.5926,5.47557,594.484,517.961,517.961,25.091,5.25552,5.10753,94.8925,744,706,406892,354516
144,7.0.0.124,49153,1.0.0.2,9,56.119,61.004,4.88503,1199.92,1199.92,1199.92,34.9601,1.25889,0,100,977,977,732708,732708
148,7.0.0.140,49154,1.0.0.2,9,61.042,66.0056,4.96356,1177.75,1177.75,1177.75,14.0637,0.868947,0,100,937,937,730728,730728
150,7.0.0.75,49153,1.0.0.2,9,61.05,61.1295,0.0795305,2730.82,167.785,167.785,7.22245,1.42549,93.8697,6.13027,522,32,27148,1668
152,7.0.0.133,49153,1.0.0.2,9,61.126,62.6166,1.49056,229.433,88.4926,88.4926,9.96738,2.44775,61.4355,38.5645,822,317,42748,16488
153,7.0.0.115,49154,1.0.0.2,9,61.127,0,0,0,0,0,0,0,100,0,3,0,164,0
155,7.0.0.83,49153,1.0.0.2,9,61.132,62.512,1.38003,233.641,88.0444,88.0444,8.82192,2.11377,62.3226,37.6774,775,292,40304,15188
157,7.0.0.38,49154,1.0.0.2,9,61.158,62.1966,1.03856,199.106,48.4977,48.4977,5.28182,1.1345,75.6539,24.3461,497,121,25848,6296
159,7.0.0.137,49154,1.0.0.2,9,66.007,71.1031,5.09606,1234.09,1142.92,1142.92,17.0387,3.77742,4.30571,95.6943,929,889,786128,728048
161,7.0.0.88,49155,1.0.0.2,9,66.021,71.0186,4.99756,1170.15,1170.15,1170.15,24.7592,1.31364,0,100,942,942,730988,730988
